country_region,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Afghanistan,-2.0,10.0,9.0,9.0,0.0,4.0,7.0,7.0,7.0,9.0,9.0,3.0,3.0,4.0,4.0,10.0,8.0,7.0,-1.0,4.0,4.0,4.0,7.0,-9.0,6.0,0.0,-2.0,4.0,5.0,6.0,4.0,-3.0,-6.0,-6.0,-19.0,-24.0,-14.0,-17.0,-18.0,-23.0,-23.0,-16.0,-32.0,-34.0,-39.0,-42.0,-38.0,-35.0,-32.0,-38.0,-36.0,-40.0,-46.0,-52.0,-51.0,-48.0,-50.0,-49.0,-51.0,-52.0,-51.0,-51.0,-51.0,-50.0,-49.0,-50.0,-48.0,-49.0,-45.0,-50.0,-49.0,-48.0,-53.0,-47.0,-46.0,-48.0,-50.0,-49.0,-49.0,-49.0,-48.0,-47.0,-45.0,-42.0,-41.0,-43.0,-43.0,-41.0,-44.0
Angola,3.0,1.0,-3.0,-1.0,-7.0,-3.0,0.0,4.0,-8.0,-25.0,-28.0,-7.0,-3.0,0.0,4.0,6.0,3.0,0.0,-3.0,0.0,-3.0,4.0,-3.0,-5.0,-6.0,-11.0,-4.0,-10.0,-4.0,-8.0,-12.0,-17.0,-12.0,-5.0,-21.0,-8.0,-41.0,-52.0,-36.0,-41.0,-25.0,-52.0,-41.0,-57.0,-59.0,-62.0,-61.0,-60.0,-63.0,-56.0,-63.0,-59.0,-61.0,-62.0,-58.0,-65.0,-44.0,-56.0,-60.0,-57.0,-64.0,-59.0,-63.0,-61.0,-68.0,-67.0,-64.0,-68.0,-63.0,-65.0,-53.0,-63.0,-55.0,-45.0,-49.0,-39.0,-62.0,-41.0,-63.0,-54.0,-47.0,-51.0,-45.0,-52.0,-41.0,-60.0,-50.0,-49.0,-51.0
Antigua and Barbuda,-1.0,3.0,-3.0,5.0,0.0,-2.0,-2.0,-4.0,-7.0,-5.0,-3.0,-10.0,2.0,13.0,8.0,9.0,11.0,-1.0,1.0,0.0,5.0,6.0,3.0,-3.0,0.0,-7.0,-5.0,4.0,-10.0,-10.0,-10.0,-18.0,-19.0,-20.0,-18.0,-26.0,-39.0,-27.0,-30.0,-35.0,-31.0,-36.0,-54.0,-67.0,-47.0,-51.0,-49.0,-89.0,-86.0,-86.0,-83.0,-84.0,-84.0,-82.0,-74.0,-94.0,-83.0,-83.0,-90.0,-81.0,-77.0,-78.0,-74.0,-65.0,-79.0,-74.0,-73.0,-73.0,-72.0,-64.0,-63.0,-77.0,-66.0,-67.0,-68.0,-70.0,-61.0,-63.0,-78.0,-88.0,-65.0,-61.0,-63.0,-56.0,-58.0,-71.0,-63.0,-63.0,-63.0
Argentina,-134.0,-144.0,-81.0,-24.0,43.0,95.0,269.0,252.0,27.0,-370.0,-224.0,206.0,81.0,57.0,-26.0,-102.0,-2.0,2.0,-1.0,32.0,109.0,-93.0,-117.0,35.0,21.0,-75.0,-19.0,-40.0,-391.0,-557.0,-580.0,-751.0,-838.0,-1037.0,-1878.0,-2006.0,-2121.0,-2157.0,-2144.0,-2012.0,-2044.0,-2013.0,-2019.0,-2159.0,-2044.0,-2099.0,-1960.0,-1992.0,-1912.0,-1913.0,-2070.0,-1890.0,-1746.0,-1703.0,-1792.0,-2075.0,-1844.0,-2023.0,-1778.0,-1711.0,-1659.0,-1641.0,-1657.0,-1762.0,-1970.0,-1696.0,-1678.0,-1639.0,-1676.0,-1678.0,-1768.0,-1990.0,-1720.0,-1680.0,-1564.0,-1529.0,-1981.0,-1679.0,-1939.0,-1596.0,-1541.0,-1452.0,-1462.0,-1444.0,-1512.0,-1839.0,-1476.0,-1430.0,-1415.0
Aruba,26.0,1.0,-4.0,2.0,4.0,29.0,1.0,13.0,16.0,-18.0,13.0,0.0,5.0,5.0,2.0,3.0,5.0,10.0,5.0,4.0,6.0,0.0,1.0,0.0,-1.0,1.0,1.0,-5.0,-19.0,-18.0,-18.0,-27.0,-49.0,-40.0,-45.0,-54.0,-62.0,-60.0,-57.0,-60.0,-61.0,-55.0,-60.0,-88.0,-77.0,-73.0,-71.0,-72.0,-72.0,-78.0,-77.0,-72.0,-70.0,-68.0,-66.0,-92.0,-76.0,-88.0,-86.0,-66.0,-67.0,-68.0,-69.0,-74.0,-77.0,-69.0,-67.0,-67.0,-65.0,-64.0,-69.0,-71.0,-76.0,-55.0,-54.0,-51.0,-72.0,-65.0,-68.0,-57.0,-51.0,-53.0,-53.0,-53.0,-61.0,-56.0,-56.0,-53.0,-54.0
Australia,25.0,23.0,87.0,59.0,56.0,83.0,103.0,103.0,62.0,98.0,78.0,84.0,95.0,109.0,90.0,56.0,54.0,73.0,58.0,66.0,87.0,33.0,-12.0,-99.0,56.0,54.0,74.0,43.0,-46.0,-74.0,-26.0,-94.0,-129.0,-147.0,-166.0,-226.0,-278.0,-259.0,-347.0,-393.0,-426.0,-445.0,-459.0,-519.0,-490.0,-501.0,-507.0,-537.0,-525.0,-546.0,-564.0,-516.0,-517.0,-518.0,-498.0,-677.0,-557.0,-563.0,-636.0,-525.0,-519.0,-515.0,-515.0,-481.0,-519.0,-509.0,-497.0,-490.0,-493.0,-481.0,-492.0,-497.0,-506.0,-471.0,-492.0,-501.0,-483.0,-445.0,-461.0,-493.0,-456.0,-455.0,-448.0,-430.0,-406.0,-414.0,-442.0,-437.0,-432.0
Austria,131.0,126.0,40.0,22.0,-13.0,15.0,-10.0,187.0,70.0,54.0,70.0,-28.0,-2.0,3.0,8.0,4.0,12.0,-35.0,6.0,-11.0,-30.0,-33.0,46.0,-22.0,-31.0,-64.0,-85.0,-181.0,-322.0,-397.0,-540.0,-623.0,-624.0,-639.0,-664.0,-725.0,-743.0,-698.0,-691.0,-710.0,-708.0,-691.0,-645.0,-701.0,-702.0,-669.0,-645.0,-653.0,-669.0,-650.0,-621.0,-618.0,-605.0,-600.0,-607.0,-647.0,-609.0,-624.0,-760.0,-595.0,-552.0,-554.0,-564.0,-516.0,-595.0,-514.0,-494.0,-487.0,-493.0,-517.0,-501.0,-483.0,-482.0,-469.0,-513.0,-457.0,-609.0,-447.0,-436.0,-399.0,-438.0,-393.0,-385.0,-399.0,-369.0,-384.0,-401.0,-391.0,-401.0
Bahrain,-1.0,-3.0,-3.0,-3.0,-3.0,0.0,-3.0,-3.0,-5.0,-3.0,-8.0,-10.0,-11.0,-14.0,-9.0,-8.0,-6.0,-9.0,-8.0,-9.0,-12.0,-10.0,-11.0,-11.0,-11.0,-12.0,-15.0,-21.0,-20.0,-16.0,-16.0,-17.0,-23.0,-28.0,-39.0,-29.0,-30.0,-31.0,-33.0,-32.0,-40.0,-56.0,-44.0,-38.0,-37.0,-33.0,-34.0,-36.0,-48.0,-38.0,-32.0,-31.0,-33.0,-34.0,-37.0,-48.0,-37.0,-34.0,-33.0,-33.0,-33.0,-36.0,-47.0,-35.0,-32.0,-30.0,-29.0,-28.0,-31.0,-53.0,-42.0,-34.0,-34.0,-34.0,-35.0,-35.0,-46.0,-39.0,-37.0,-32.0,-31.0,-33.0,-32.0,-40.0,-31.0,-28.0,-28.0,-30.0,-33.0
Bangladesh,7.0,4.0,2.0,3.0,2.0,4.0,5.0,6.0,4.0,1.0,2.0,1.0,5.0,9.0,8.0,5.0,3.0,3.0,5.0,9.0,-7.0,10.0,9.0,4.0,6.0,5.0,5.0,5.0,2.0,4.0,5.0,-5.0,-2.0,-9.0,-17.0,-19.0,-22.0,-26.0,-22.0,-37.0,-70.0,-67.0,-66.0,-66.0,-66.0,-65.0,-64.0,-68.0,-66.0,-64.0,-64.0,-68.0,-70.0,-70.0,-73.0,-73.0,-72.0,-71.0,-71.0,-73.0,-72.0,-72.0,-72.0,-71.0,-70.0,-71.0,-70.0,-70.0,-71.0,-69.0,-70.0,-71.0,-70.0,-69.0,-67.0,-69.0,-69.0,-67.0,-65.0,-65.0,-64.0,-64.0,-63.0,-62.0,-59.0,-55.0,-55.0,-54.0,-56.0
Barbados,-3.0,7.0,11.0,4.0,-10.0,9.0,1.0,-12.0,-6.0,-3.0,13.0,9.0,25.0,15.0,7.0,23.0,1.0,2.0,-5.0,-3.0,-6.0,-19.0,-8.0,-22.0,-17.0,-21.0,-11.0,-26.0,-20.0,4.0,7.0,7.0,-37.0,-75.0,-67.0,-57.0,-112.0,-99.0,-106.0,-125.0,-130.0,-128.0,-161.0,-233.0,-213.0,-202.0,-218.0,-226.0,-227.0,-278.0,-275.0,-269.0,-252.0,-254.0,-240.0,-291.0,-247.0,-265.0,-280.0,-254.0,-242.0,-241.0,-242.0,-229.0,-253.0,-243.0,-240.0,-240.0,-244.0,-238.0,-239.0,-252.0,-234.0,-273.0,-227.0,-219.0,-275.0,-217.0,-249.0,-220.0,-216.0,-193.0,-201.0,-203.0,-203.0,-228.0,-194.0,-182.0,-189.0
Belarus,11.0,3.0,4.0,4.0,6.0,8.0,8.0,9.0,6.0,3.0,3.0,7.0,4.0,6.0,4.0,0.0,3.0,5.0,6.0,6.0,10.0,12.0,19.0,5.0,6.0,3.0,1.0,3.0,-8.0,-2.0,0.0,-3.0,0.0,-4.0,-1.0,-12.0,-18.0,-9.0,-7.0,-2.0,-3.0,-3.0,-3.0,-7.0,-17.0,-14.0,-20.0,-21.0,-24.0,-20.0,-25.0,-18.0,-16.0,-18.0,-21.0,-23.0,-27.0,-27.0,-25.0,-26.0,-28.0,-28.0,-26.0,-29.0,-39.0,-27.0,-23.0,-20.0,-19.0,-19.0,-20.0,-24.0,-39.0,-38.0,-25.0,-20.0,-39.0,-35.0,-19.0,-22.0,-23.0,-24.0,-20.0,-12.0,-22.0,-14.0,-13.0,-25.0,-18.0
Belgium,40.0,-3.0,15.0,22.0,17.0,11.0,27.0,9.0,-5.0,-45.0,-33.0,-46.0,-60.0,-40.0,-9.0,25.0,-1.0,2.0,3.0,-4.0,11.0,30.0,-2.0,-8.0,-20.0,-19.0,-29.0,-67.0,-139.0,-137.0,-178.0,-191.0,-230.0,-273.0,-288.0,-276.0,-262.0,-285.0,-283.0,-283.0,-292.0,-288.0,-275.0,-309.0,-293.0,-290.0,-283.0,-297.0,-293.0,-264.0,-249.0,-283.0,-275.0,-272.0,-276.0,-275.0,-248.0,-254.0,-326.0,-285.0,-271.0,-274.0,-272.0,-274.0,-259.0,-268.0,-265.0,-259.0,-259.0,-264.0,-239.0,-223.0,-256.0,-276.0,-263.0,-261.0,-308.0,-246.0,-230.0,-245.0,-239.0,-227.0,-232.0,-229.0,-194.0,-209.0,-222.0,-208.0,-206.0
Belize,19.0,16.0,7.0,5.0,4.0,10.0,2.0,10.0,18.0,5.0,10.0,7.0,8.0,9.0,19.0,16.0,9.0,4.0,9.0,12.0,4.0,10.0,2.0,-26.0,9.0,5.0,7.0,3.0,8.0,-2.0,-6.0,-8.0,-11.0,-12.0,-12.0,-11.0,-27.0,-29.0,-54.0,-60.0,-62.0,-64.0,-65.0,-68.0,-62.0,-60.0,-61.0,-75.0,-75.0,-78.0,-82.0,-77.0,-78.0,-76.0,-71.0,-94.0,-81.0,-93.0,-91.0,-80.0,-80.0,-79.0,-79.0,-78.0,-94.0,-80.0,-78.0,-79.0,-81.0,-81.0,-81.0,-82.0,-68.0,-69.0,-65.0,-58.0,-85.0,-66.0,-74.0,-55.0,-57.0,-55.0,-58.0,-58.0,-57.0,-63.0,-51.0,-54.0,-55.0
Benin,1.0,-4.0,-2.0,-1.0,-9.0,-6.0,-2.0,-1.0,4.0,0.0,0.0,1.0,1.0,1.0,9.0,7.0,6.0,3.0,6.0,4.0,-2.0,7.0,10.0,5.0,8.0,4.0,3.0,4.0,7.0,2.0,5.0,4.0,5.0,4.0,0.0,0.0,-9.0,0.0,-14.0,-9.0,-5.0,-13.0,-2.0,-14.0,-18.0,-21.0,-21.0,-16.0,-23.0,-19.0,-18.0,-16.0,-19.0,-26.0,-24.0,-30.0,-25.0,-29.0,-35.0,-18.0,-19.0,-16.0,-24.0,-17.0,-23.0,-13.0,-15.0,-25.0,-19.0,-28.0,-24.0,-37.0,-21.0,-25.0,-25.0,-18.0,-44.0,-25.0,-33.0,-17.0,-22.0,-19.0,-18.0,-24.0,-17.0,-26.0,-13.0,-15.0,-17.0
Bolivia,-6.0,-6.0,-5.0,-6.0,0.0,0.0,9.0,6.0,-6.0,-16.0,-29.0,-7.0,-9.0,-13.0,-12.0,-14.0,-13.0,-11.0,-7.0,-7.0,-9.0,-7.0,-9.0,-11.0,-13.0,-8.0,-8.0,-11.0,-15.0,-24.0,-29.0,-34.0,-41.0,-46.0,-53.0,-48.0,-82.0,-84.0,-83.0,-83.0,-86.0,-85.0,-92.0,-92.0,-85.0,-84.0,-83.0,-83.0,-82.0,-92.0,-91.0,-82.0,-82.0,-80.0,-79.0,-90.0,-83.0,-91.0,-81.0,-82.0,-81.0,-81.0,-81.0,-91.0,-92.0,-81.0,-81.0,-80.0,-81.0,-80.0,-92.0,-92.0,-80.0,-79.0,-79.0,-78.0,-88.0,-81.0,-90.0,-79.0,-78.0,-77.0,-77.0,-75.0,-88.0,-89.0,-74.0,-73.0,-72.0
Bosnia and Herzegovina,3.0,8.0,10.0,7.0,5.0,6.0,7.0,5.0,9.0,5.0,8.0,2.0,2.0,1.0,-2.0,-6.0,-14.0,5.0,4.0,13.0,4.0,-3.0,5.0,3.0,6.0,5.0,3.0,-11.0,-15.0,-18.0,-20.0,-26.0,-34.0,-36.0,-45.0,-54.0,-68.0,-64.0,-68.0,-67.0,-67.0,-66.0,-63.0,-59.0,-61.0,-65.0,-63.0,-56.0,-58.0,-55.0,-56.0,-53.0,-51.0,-51.0,-50.0,-52.0,-52.0,-48.0,-52.0,-61.0,-52.0,-46.0,-56.0,-48.0,-54.0,-54.0,-55.0,-48.0,-43.0,-49.0,-43.0,-49.0,-44.0,-41.0,-43.0,-32.0,-67.0,-58.0,-54.0,-38.0,-36.0,-44.0,-33.0,-34.0,-31.0,-30.0,-32.0,-32.0,-30.0
Botswana,-16.0,-11.0,-13.0,-12.0,-6.0,4.0,10.0,-2.0,1.0,-6.0,-10.0,0.0,-1.0,12.0,5.0,8.0,2.0,6.0,-6.0,-1.0,2.0,-4.0,-6.0,-8.0,-14.0,-16.0,-12.0,-9.0,-18.0,-17.0,-22.0,-21.0,-20.0,-17.0,-6.0,-8.0,-20.0,-16.0,-11.0,-4.0,2.0,3.0,-4.0,-20.0,-14.0,-15.0,-22.0,-26.0,-80.0,-80.0,-81.0,-77.0,-80.0,-80.0,-79.0,-84.0,-81.0,-80.0,-83.0,-77.0,-78.0,-74.0,-75.0,-79.0,-80.0,-77.0,-77.0,-77.0,-76.0,-75.0,-78.0,-81.0,-74.0,-75.0,-72.0,-73.0,-81.0,-77.0,-82.0,-74.0,-76.0,-75.0,-74.0,-72.0,-71.0,-74.0,-65.0,-67.0,-66.0
Brazil,50.0,-62.0,93.0,84.0,44.0,127.0,258.0,187.0,-235.0,-841.0,-878.0,-398.0,-55.0,-120.0,-178.0,-244.0,19.0,46.0,43.0,130.0,153.0,53.0,-80.0,119.0,137.0,73.0,87.0,98.0,-70.0,-240.0,-136.0,-338.0,-539.0,-802.0,-961.0,-1302.0,-1662.0,-1665.0,-1776.0,-1820.0,-1764.0,-1752.0,-1757.0,-1854.0,-1718.0,-1652.0,-1638.0,-1634.0,-1608.0,-1605.0,-1739.0,-1593.0,-1521.0,-1540.0,-1467.0,-2006.0,-1632.0,-1735.0,-1581.0,-1602.0,-1583.0,-1555.0,-1537.0,-1557.0,-1733.0,-1587.0,-1930.0,-1521.0,-1549.0,-1515.0,-1520.0,-1686.0,-1530.0,-1473.0,-1458.0,-1343.0,-1862.0,-1502.0,-1656.0,-1438.0,-1413.0,-1361.0,-1369.0,-1307.0,-1295.0,-1484.0,-1426.0,-1450.0,-1457.0
Bulgaria,15.0,144.0,101.0,87.0,69.0,1.0,58.0,30.0,111.0,53.0,49.0,80.0,55.0,109.0,86.0,108.0,101.0,-130.0,65.0,39.0,85.0,79.0,47.0,-32.0,-47.0,-20.0,19.0,-46.0,-197.0,-522.0,-404.0,-484.0,-581.0,-545.0,-613.0,-615.0,-726.0,-783.0,-1041.0,-801.0,-771.0,-905.0,-653.0,-677.0,-627.0,-703.0,-863.0,-748.0,-776.0,-792.0,-761.0,-687.0,-620.0,-580.0,-543.0,-594.0,-580.0,-515.0,-549.0,-570.0,-646.0,-416.0,-839.0,-649.0,-671.0,-996.0,-641.0,-588.0,-520.0,-597.0,-477.0,-497.0,-505.0,-503.0,-465.0,-437.0,-722.0,-504.0,-579.0,-558.0,-409.0,-743.0,-308.0,-358.0,-248.0,-318.0,-345.0,-319.0,-298.0
Burkina Faso,0.0,-2.0,-1.0,-4.0,-4.0,-2.0,1.0,-6.0,-2.0,1.0,-1.0,-1.0,2.0,2.0,2.0,5.0,1.0,0.0,6.0,7.0,7.0,9.0,3.0,0.0,1.0,-6.0,-2.0,-4.0,-6.0,-9.0,0.0,-3.0,-7.0,-8.0,-15.0,-28.0,-34.0,-33.0,-35.0,-37.0,-40.0,-47.0,-49.0,-53.0,-44.0,-42.0,-42.0,-42.0,-46.0,-46.0,-51.0,-42.0,-43.0,-45.0,-42.0,-46.0,-45.0,-53.0,-51.0,-43.0,-45.0,-43.0,-43.0,-45.0,-49.0,-40.0,-36.0,-37.0,-35.0,-41.0,-43.0,-47.0,-37.0,-34.0,-38.0,-36.0,-49.0,-44.0,-48.0,-36.0,-30.0,-28.0,-26.0,-28.0,-34.0,-35.0,-26.0,-21.0,-25.0
Cambodia,-17.0,-19.0,-19.0,-20.0,-20.0,-21.0,-21.0,-21.0,-19.0,-21.0,-20.0,-21.0,-22.0,-22.0,-21.0,-19.0,-19.0,-20.0,-21.0,-20.0,-21.0,-21.0,-23.0,-23.0,-23.0,-26.0,-27.0,-27.0,-27.0,-28.0,-27.0,-30.0,-35.0,-39.0,-41.0,-44.0,-49.0,-48.0,-50.0,-51.0,-53.0,-53.0,-55.0,-57.0,-55.0,-54.0,-53.0,-56.0,-55.0,-56.0,-58.0,-55.0,-54.0,-55.0,-55.0,-61.0,-63.0,-64.0,-65.0,-64.0,-66.0,-64.0,-60.0,-57.0,-57.0,-53.0,-51.0,-53.0,-53.0,-54.0,-53.0,-53.0,-52.0,-49.0,-49.0,-49.0,-51.0,-51.0,-50.0,-50.0,-47.0,-48.0,-47.0,-48.0,-45.0,-45.0,-45.0,-44.0,-45.0
Cameroon,1.0,-1.0,4.0,1.0,0.0,0.0,-2.0,-4.0,-7.0,-2.0,-3.0,1.0,3.0,3.0,0.0,2.0,5.0,6.0,7.0,7.0,7.0,4.0,8.0,2.0,3.0,1.0,0.0,-1.0,-3.0,-2.0,1.0,0.0,-5.0,-9.0,-14.0,-13.0,-20.0,-12.0,-18.0,-17.0,-16.0,-19.0,-20.0,-23.0,-18.0,-17.0,-21.0,-24.0,-25.0,-22.0,-25.0,-21.0,-22.0,-26.0,-25.0,-30.0,-27.0,-29.0,-22.0,-24.0,-25.0,-26.0,-25.0,-24.0,-27.0,-22.0,-22.0,-24.0,-24.0,-25.0,-22.0,-26.0,-19.0,-17.0,-18.0,-21.0,-30.0,-22.0,-25.0,-19.0,-16.0,-17.0,-15.0,-15.0,-16.0,-18.0,-12.0,-12.0,-14.0
Canada,40.0,75.0,-248.0,-22.0,-33.0,-16.0,1.0,58.0,94.0,16.0,21.0,26.0,-51.0,20.0,98.0,97.0,-21.0,-1.0,-11.0,-7.0,9.0,-2.0,71.0,0.0,-28.0,-18.0,-36.0,-121.0,-143.0,-127.0,-308.0,-351.0,-405.0,-467.0,-477.0,-434.0,-461.0,-620.0,-649.0,-664.0,-689.0,-683.0,-611.0,-648.0,-703.0,-686.0,-702.0,-740.0,-716.0,-662.0,-683.0,-701.0,-685.0,-686.0,-682.0,-825.0,-658.0,-692.0,-758.0,-693.0,-687.0,-688.0,-685.0,-563.0,-673.0,-673.0,-683.0,-675.0,-674.0,-656.0,-543.0,-618.0,-667.0,-649.0,-626.0,-635.0,-612.0,-473.0,-505.0,-637.0,-617.0,-558.0,-618.0,-605.0,-537.0,-508.0,-594.0,-601.0,-573.0
Cape Verde,-4.0,-12.0,1.0,-9.0,-8.0,-4.0,-6.0,-4.0,-8.0,-5.0,-16.0,-13.0,3.0,-14.0,-7.0,-9.0,-2.0,-7.0,-13.0,-6.0,-11.0,-8.0,-14.0,-7.0,-11.0,-17.0,-10.0,-17.0,-21.0,-22.0,-6.0,-18.0,-24.0,-35.0,-42.0,-56.0,-54.0,-46.0,-47.0,-64.0,-54.0,-75.0,-77.0,-88.0,-76.0,-80.0,-83.0,-81.0,-83.0,-86.0,-87.0,-84.0,-85.0,-82.0,-80.0,-88.0,-84.0,-88.0,-84.0,-84.0,-86.0,-84.0,-87.0,-81.0,-86.0,-77.0,-78.0,-81.0,-78.0,-82.0,-80.0,-88.0,-74.0,-77.0,-78.0,-71.0,-85.0,-78.0,-80.0,-68.0,-68.0,-71.0,-67.0,-71.0,-74.0,-81.0,-65.0,-68.0,-69.0
Chile,181.0,178.0,169.0,145.0,138.0,140.0,88.0,106.0,83.0,37.0,37.0,7.0,-10.0,40.0,67.0,49.0,-43.0,-48.0,-77.0,-84.0,-65.0,-143.0,-103.0,-89.0,-75.0,-109.0,-145.0,-91.0,-178.0,-248.0,-366.0,-449.0,-525.0,-695.0,-802.0,-916.0,-1085.0,-991.0,-978.0,-989.0,-1030.0,-1063.0,-1091.0,-1178.0,-1042.0,-988.0,-1001.0,-1060.0,-1068.0,-1078.0,-1169.0,-1049.0,-1015.0,-1023.0,-1008.0,-1298.0,-1224.0,-1246.0,-1050.0,-1020.0,-1017.0,-1044.0,-1084.0,-1088.0,-1195.0,-1051.0,-1030.0,-1029.0,-1062.0,-1081.0,-1076.0,-1175.0,-1051.0,-1003.0,-989.0,-907.0,-1231.0,-1034.0,-1137.0,-951.0,-906.0,-936.0,-968.0,-985.0,-993.0,-1075.0,-1023.0,-987.0,-980.0
Colombia,-431.0,-511.0,-6.0,21.0,-9.0,-33.0,27.0,-111.0,-248.0,-46.0,-58.0,-67.0,-61.0,-19.0,-88.0,-203.0,19.0,-9.0,-59.0,-32.0,-20.0,-148.0,-287.0,-65.0,-84.0,-108.0,-135.0,-189.0,-330.0,-508.0,-343.0,-514.0,-617.0,-743.0,-1237.0,-1714.0,-1876.0,-1813.0,-1535.0,-1967.0,-1882.0,-2058.0,-1982.0,-2074.0,-1928.0,-1905.0,-1900.0,-1894.0,-1934.0,-1983.0,-2051.0,-1907.0,-1957.0,-1853.0,-2031.0,-2146.0,-2036.0,-2081.0,-1972.0,-1963.0,-1856.0,-1884.0,-2050.0,-1978.0,-2056.0,-1966.0,-1947.0,-1938.0,-1921.0,-2017.0,-1915.0,-2003.0,-1867.0,-1835.0,-1828.0,-1798.0,-1993.0,-1872.0,-1985.0,-1794.0,-1764.0,-1750.0,-1720.0,-1825.0,-1840.0,-1969.0,-1729.0,-1722.0,-1735.0
Costa Rica,2.0,1.0,2.0,1.0,0.0,0.0,1.0,-1.0,-2.0,0.0,0.0,-3.0,-2.0,2.0,4.0,1.0,3.0,1.0,-1.0,-1.0,-1.0,-4.0,-7.0,-2.0,-5.0,-9.0,-11.0,-10.0,-13.0,-19.0,-17.0,-26.0,-33.0,-41.0,-47.0,-55.0,-63.0,-53.0,-56.0,-57.0,-58.0,-57.0,-61.0,-68.0,-56.0,-55.0,-56.0,-55.0,-57.0,-67.0,-70.0,-67.0,-67.0,-81.0,-89.0,-91.0,-85.0,-83.0,-53.0,-55.0,-55.0,-53.0,-53.0,-63.0,-69.0,-50.0,-52.0,-53.0,-54.0,-53.0,-61.0,-66.0,-49.0,-50.0,-51.0,-46.0,-58.0,-57.0,-60.0,-43.0,-46.0,-46.0,-48.0,-45.0,-54.0,-59.0,-43.0,-44.0,-45.0
Croatia,241.0,221.0,153.0,111.0,90.0,113.0,199.0,251.0,381.0,183.0,134.0,-53.0,52.0,48.0,52.0,5.0,126.0,56.0,48.0,82.0,55.0,76.0,176.0,123.0,54.0,102.0,66.0,-68.0,-209.0,-359.0,-548.0,-680.0,-758.0,-931.0,-1193.0,-928.0,-1003.0,-1463.0,-1404.0,-1340.0,-1331.0,-1472.0,-1223.0,-1264.0,-1518.0,-1413.0,-1399.0,-1437.0,-1506.0,-1127.0,-1121.0,-1466.0,-1287.0,-1368.0,-1250.0,-1461.0,-1108.0,-1139.0,-1455.0,-1385.0,-1316.0,-1244.0,-1313.0,-951.0,-1017.0,-1403.0,-1349.0,-1272.0,-1214.0,-1337.0,-907.0,-934.0,-1251.0,-1182.0,-1236.0,-1033.0,-1567.0,-846.0,-879.0,-1090.0,-1136.0,-1050.0,-995.0,-1065.0,-655.0,-790.0,-807.0,-897.0,-704.0
Czechia,239.0,192.0,57.0,66.0,8.0,65.0,44.0,225.0,73.0,29.0,27.0,-15.0,-2.0,4.0,31.0,152.0,-13.0,-108.0,-38.0,-11.0,-47.0,-34.0,141.0,-38.0,11.0,-261.0,-272.0,-421.0,-375.0,-469.0,-723.0,-794.0,-793.0,-827.0,-881.0,-987.0,-985.0,-863.0,-836.0,-826.0,-854.0,-840.0,-734.0,-925.0,-834.0,-842.0,-790.0,-797.0,-858.0,-764.0,-705.0,-733.0,-642.0,-628.0,-578.0,-892.0,-514.0,-553.0,-1082.0,-680.0,-618.0,-586.0,-627.0,-409.0,-673.0,-596.0,-572.0,-569.0,-557.0,-588.0,-475.0,-445.0,-511.0,-452.0,-552.0,-429.0,-836.0,-474.0,-520.0,-514.0,-507.0,-464.0,-323.0,-643.0,-102.0,-318.0,-437.0,-332.0,-363.0
Côte d'Ivoire,3.0,5.0,2.0,1.0,0.0,4.0,1.0,-1.0,6.0,-1.0,0.0,0.0,2.0,-1.0,1.0,4.0,3.0,6.0,7.0,11.0,6.0,3.0,8.0,6.0,8.0,10.0,8.0,2.0,-4.0,1.0,2.0,0.0,-3.0,-6.0,-12.0,-17.0,-18.0,-19.0,-21.0,-25.0,-24.0,-30.0,-30.0,-33.0,-34.0,-34.0,-33.0,-30.0,-33.0,-36.0,-37.0,-33.0,-34.0,-33.0,-30.0,-34.0,-33.0,-39.0,-45.0,-33.0,-32.0,-29.0,-34.0,-35.0,-38.0,-32.0,-32.0,-33.0,-29.0,-36.0,-38.0,-44.0,-34.0,-32.0,-30.0,-25.0,-39.0,-33.0,-38.0,-29.0,-27.0,-24.0,-20.0,-26.0,-25.0,-26.0,-22.0,-21.0,-23.0
