sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Galicia,-1.0,-3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,-22.0,-54.0,-15.0,2.0,3.0,-1.0,0.0,4.0,3.0,3.0,3.0,0.0,2.0,0.0,4.0,3.0,2.0,0.0,-12.0,-32.0,-47.0,-46.0,-53.0,-55.0,-85.0,-65.0,-57.0,-60.0,-58.0,-60.0,-61.0,-62.0,-61.0,-59.0,-59.0,-68.0,-70.0,-70.0,-70.0,-69.0,-59.0,-64.0,-68.0,-69.0,-69.0,-86.0,-88.0,-58.0,-60.0,-63.0,-62.0,-62.0,-63.0,-62.0,-55.0,-59.0,-60.0,-60.0,-61.0,-60.0,-60.0,-54.0,-57.0,-58.0,-59.0,-59.0,-58.0,-86.0,-49.0,-47.0,-54.0,-54.0,-53.0,-53.0,-53.0,-43.0,-44.0,-44.0,-46.0,-45.0
Garissa County,2.0,0.0,3.0,2.0,-6.0,-2.0,-2.0,-2.0,4.0,6.0,11.0,5.0,0.0,2.0,-2.0,-2.0,2.0,6.0,2.0,8.0,3.0,4.0,4.0,13.0,11.0,11.0,13.0,7.0,7.0,10.0,13.0,2.0,-3.0,2.0,3.0,0.0,0.0,5.0,-2.0,-5.0,-6.0,-7.0,0.0,4.0,-2.0,2.0,-5.0,0.0,-3.0,0.0,2.0,-2.0,-8.0,-6.0,0.0,-13.0,0.0,-2.0,-11.0,-5.0,-8.0,-6.0,-8.0,-4.0,-1.0,0.0,-8.0,-10.0,-10.0,-12.0,-11.0,-4.0,-5.0,-8.0,-6.0,-4.0,-14.0,-1.0,-2.0,2.0,-4.0,-3.0,7.0,3.0,4.0,6.0,4.0,-2.0,-4.0
Garkalne Municipality,,,2.0,0.0,3.0,0.0,0.0,,,2.0,2.0,0.0,3.0,-2.0,,,-2.0,5.0,2.0,2.0,5.0,,,0.0,7.0,2.0,-2.0,-25.0,,,-39.0,-43.0,-47.0,-52.0,-48.0,,,-48.0,-52.0,-50.0,-52.0,-52.0,,,-49.0,-52.0,-55.0,-53.0,-52.0,,,-51.0,-57.0,-55.0,-52.0,-86.0,,,-85.0,-48.0,-53.0,-50.0,-50.0,,,-47.0,-45.0,-49.0,-48.0,-46.0,,,-42.0,-45.0,-48.0,-44.0,-82.0,,,-87.0,-44.0,-42.0,-49.0,-41.0,,,-43.0,-42.0,-39.0
Gauteng,2.0,0.0,5.0,5.0,4.0,4.0,4.0,2.0,-1.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0,9.0,8.0,8.0,8.0,7.0,4.0,7.0,6.0,4.0,4.0,3.0,4.0,2.0,1.0,-4.0,-11.0,-15.0,-17.0,-17.0,-12.0,-24.0,-24.0,-28.0,-36.0,-79.0,-60.0,-51.0,-78.0,-78.0,-77.0,-77.0,-77.0,-58.0,-46.0,-77.0,-77.0,-77.0,-78.0,-87.0,-58.0,-48.0,-87.0,-76.0,-76.0,-75.0,-75.0,-55.0,-45.0,-73.0,-73.0,-73.0,-73.0,-72.0,-51.0,-43.0,-85.0,-71.0,-71.0,-69.0,-79.0,-38.0,-28.0,-56.0,-57.0,-56.0,-56.0,-55.0,-30.0,-22.0,-54.0,-54.0,-54.0
Gavleborg County,-2.0,-3.0,0.0,1.0,2.0,1.0,-1.0,-3.0,-1.0,-7.0,-7.0,-7.0,-8.0,-12.0,0.0,-7.0,-9.0,-8.0,-11.0,-9.0,-12.0,-3.0,-4.0,1.0,1.0,0.0,-1.0,-5.0,-5.0,-9.0,-9.0,-14.0,-21.0,-22.0,-24.0,-12.0,-14.0,-21.0,-21.0,-22.0,-22.0,-23.0,-13.0,-14.0,-21.0,-21.0,-21.0,-23.0,-24.0,-15.0,-16.0,-22.0,-23.0,-24.0,-31.0,-78.0,-23.0,-24.0,-80.0,-33.0,-33.0,-33.0,-35.0,-11.0,-9.0,-20.0,-19.0,-19.0,-20.0,-22.0,-8.0,-12.0,-20.0,-19.0,-19.0,-26.0,-78.0,-10.0,-8.0,-19.0,-18.0,-18.0,-20.0,-19.0,-4.0,-12.0,-19.0,-18.0,-19.0
Gelderland,2.0,-2.0,0.0,2.0,2.0,2.0,-1.0,-3.0,-2.0,-26.0,-23.0,-20.0,-21.0,-21.0,-3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,-1.0,-1.0,-8.0,-5.0,-9.0,-35.0,-41.0,-42.0,-45.0,-42.0,-23.0,-30.0,-47.0,-49.0,-48.0,-50.0,-46.0,-27.0,-33.0,-49.0,-50.0,-47.0,-49.0,-46.0,-26.0,-27.0,-48.0,-48.0,-46.0,-47.0,-51.0,-21.0,-25.0,-85.0,-46.0,-43.0,-45.0,-42.0,-19.0,-19.0,-45.0,-44.0,-41.0,-44.0,-41.0,-14.0,-17.0,-80.0,-45.0,-43.0,-44.0,-41.0,-14.0,-13.0,-50.0,-70.0,-38.0,-40.0,-36.0,-4.0,3.0,-38.0,-37.0,-35.0
Geneva,-7.0,-3.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,-4.0,-3.0,-1.0,1.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-4.0,-7.0,-11.0,-15.0,-36.0,-54.0,-58.0,-62.0,-65.0,-55.0,-53.0,-71.0,-72.0,-71.0,-72.0,-71.0,-55.0,-54.0,-72.0,-72.0,-70.0,-71.0,-69.0,-52.0,-46.0,-69.0,-70.0,-68.0,-69.0,-86.0,-49.0,-42.0,-87.0,-68.0,-66.0,-67.0,-66.0,-44.0,-39.0,-64.0,-65.0,-63.0,-64.0,-62.0,-42.0,-37.0,-58.0,-59.0,-56.0,-59.0,-68.0,-38.0,-32.0,-53.0,-55.0,-52.0,-52.0,-50.0,-26.0,-23.0,-44.0,-42.0,-44.0
Georgia,24.0,-307.0,-2496.0,-575.0,-228.0,-563.0,-389.0,313.0,249.0,350.0,266.0,236.0,289.0,340.0,364.0,283.0,505.0,279.0,-10.0,-278.0,-12.0,435.0,205.0,331.0,150.0,89.0,34.0,-535.0,95.0,-655.0,-1592.0,-2374.0,-2873.0,-3041.0,-3280.0,-1425.0,-2532.0,-3856.0,-4449.0,-4703.0,-4680.0,-4806.0,-2539.0,-3374.0,-4876.0,-5402.0,-5369.0,-5370.0,-5639.0,-3468.0,-4046.0,-5923.0,-6234.0,-6367.0,-6264.0,-6969.0,-3473.0,-4815.0,-5737.0,-5425.0,-5560.0,-5375.0,-5334.0,-2788.0,-3934.0,-5150.0,-5163.0,-5359.0,-5644.0,-5158.0,-2493.0,-3270.0,-4606.0,-4940.0,-5110.0,-4906.0,-4684.0,-2126.0,-2660.0,-4291.0,-4471.0,-4578.0,-4455.0,-4474.0,-1829.0,-2368.0,-3997.0,-4174.0,-4278.0
Gharbia Governorate,6.0,12.0,17.0,14.0,9.0,7.0,9.0,7.0,12.0,9.0,0.0,13.0,11.0,13.0,8.0,13.0,17.0,14.0,13.0,12.0,9.0,9.0,14.0,18.0,15.0,11.0,-54.0,-33.0,-12.0,-4.0,-2.0,-8.0,-11.0,-15.0,-11.0,-19.0,-23.0,-23.0,-26.0,-32.0,-33.0,-46.0,-56.0,-30.0,-30.0,-31.0,-32.0,-32.0,-38.0,-50.0,-28.0,-29.0,-30.0,-30.0,-30.0,-35.0,-45.0,-24.0,-24.0,-25.0,-25.0,-26.0,-31.0,-42.0,-30.0,-61.0,-23.0,-25.0,-25.0,-22.0,-33.0,-25.0,-23.0,-24.0,-23.0,-22.0,-10.0,-28.0,-22.0,-22.0,-23.0,-22.0,-20.0,-5.0,-18.0,-17.0,-16.0,-17.0,-20.0
Gifu,4.0,-2.0,0.0,-2.0,0.0,0.0,1.0,-3.0,0.0,-48.0,0.0,1.0,1.0,2.0,3.0,4.0,-2.0,-3.0,-3.0,-3.0,-4.0,-3.0,-6.0,-3.0,-5.0,-4.0,-3.0,-4.0,-7.0,-3.0,-3.0,-3.0,-4.0,-3.0,-48.0,-7.0,-3.0,-3.0,-4.0,-5.0,-4.0,-6.0,-7.0,-4.0,-7.0,-7.0,-7.0,-8.0,-8.0,-10.0,-10.0,-9.0,-11.0,-11.0,-10.0,-11.0,-21.0,-18.0,-14.0,-14.0,-15.0,-15.0,-17.0,-24.0,-22.0,-18.0,-19.0,-19.0,-19.0,-20.0,-25.0,-24.0,-19.0,-20.0,-57.0,-26.0,-32.0,-30.0,-26.0,-74.0,-74.0,-73.0,-24.0,-25.0,-20.0,-23.0,-18.0,-17.0,-17.0
Gisborne,14.0,0.0,30.0,20.0,18.0,26.0,21.0,14.0,0.0,29.0,21.0,20.0,28.0,23.0,14.0,0.0,35.0,22.0,19.0,30.0,26.0,12.0,0.0,33.0,19.0,19.0,28.0,23.0,12.0,0.0,32.0,15.0,12.0,25.0,21.0,7.0,0.0,17.0,-15.0,-34.0,-59.0,-61.0,-53.0,-47.0,-64.0,-65.0,-64.0,-61.0,-62.0,-51.0,-44.0,-59.0,-61.0,-61.0,-59.0,-82.0,-41.0,-38.0,-77.0,-62.0,-62.0,-57.0,-59.0,-41.0,-31.0,-54.0,-58.0,-56.0,-51.0,-49.0,-42.0,-31.0,-76.0,-30.0,-33.0,-28.0,-27.0,-16.0,-21.0,-25.0,-28.0,-32.0,-23.0,-22.0,-16.0,-11.0,-20.0,-26.0,-26.0
Giurgiu County,4.0,6.0,4.0,5.0,6.0,5.0,27.0,6.0,9.0,3.0,5.0,6.0,6.0,28.0,8.0,10.0,5.0,4.0,5.0,7.0,30.0,12.0,12.0,1.0,1.0,-10.0,-11.0,5.0,0.0,-6.0,-22.0,-24.0,-26.0,-26.0,-10.0,-7.0,-15.0,-39.0,-43.0,-44.0,-42.0,-28.0,-24.0,-19.0,-40.0,-42.0,-41.0,-40.0,-27.0,-24.0,-25.0,-41.0,-40.0,-40.0,-39.0,-24.0,-18.0,-21.0,-39.0,-38.0,-39.0,-40.0,-59.0,-39.0,-42.0,-82.0,-50.0,-39.0,-38.0,-26.0,-13.0,-10.0,-34.0,-33.0,-32.0,-31.0,-49.0,-17.0,-15.0,-34.0,-30.0,-33.0,-29.0,-11.0,-4.0,-1.0,-27.0,-27.0,-26.0
Giza Governorate,5.0,11.0,13.0,11.0,10.0,9.0,5.0,5.0,10.0,9.0,-11.0,10.0,11.0,8.0,6.0,11.0,14.0,12.0,12.0,12.0,9.0,6.0,11.0,13.0,11.0,10.0,-70.0,-42.0,-20.0,-5.0,-2.0,-7.0,-12.0,-16.0,-14.0,-19.0,-28.0,-31.0,-35.0,-41.0,-43.0,-56.0,-58.0,-38.0,-39.0,-40.0,-40.0,-40.0,-49.0,-52.0,-38.0,-38.0,-38.0,-39.0,-38.0,-46.0,-48.0,-34.0,-34.0,-35.0,-35.0,-35.0,-42.0,-45.0,-46.0,-71.0,-31.0,-33.0,-31.0,-34.0,-41.0,-34.0,-32.0,-33.0,-32.0,-31.0,-22.0,-35.0,-31.0,-31.0,-31.0,-31.0,-30.0,-19.0,-24.0,-28.0,-28.0,-29.0,-31.0
Glarus,2.0,0.0,2.0,4.0,5.0,-1.0,1.0,-2.0,0.0,-7.0,4.0,4.0,1.0,2.0,4.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,-1.0,4.0,-7.0,0.0,-7.0,-15.0,-20.0,-29.0,-25.0,-39.0,0.0,-28.0,-29.0,-30.0,-30.0,-28.0,-33.0,0.0,-29.0,-30.0,-29.0,-63.0,-44.0,-39.0,0.0,-31.0,-31.0,-29.0,-34.0,-84.0,-35.0,0.0,-83.0,-28.0,-28.0,-30.0,-27.0,-30.0,0.0,-24.0,-23.0,-25.0,-26.0,-25.0,-26.0,0.0,-21.0,-21.0,-21.0,-22.0,-28.0,-29.0,0.0,-20.0,-21.0,-19.0,-21.0,-16.0,-12.0,0.0,-13.0,-11.0,-13.0
Glasgow City,-4.0,0.0,1.0,2.0,2.0,1.0,-1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,-1.0,0.0,0.0,-2.0,-4.0,-2.0,-4.0,-13.0,-20.0,-28.0,-32.0,-34.0,-31.0,-32.0,-51.0,-65.0,-71.0,-73.0,-74.0,-63.0,-60.0,-75.0,-76.0,-76.0,-76.0,-75.0,-62.0,-59.0,-75.0,-75.0,-75.0,-75.0,-79.0,-61.0,-57.0,-82.0,-75.0,-75.0,-75.0,-74.0,-58.0,-53.0,-73.0,-73.0,-73.0,-73.0,-72.0,-56.0,-53.0,-72.0,-72.0,-72.0,-72.0,-71.0,-54.0,-50.0,-73.0,-70.0,-70.0,-70.0,-74.0,-53.0,-49.0,-70.0,-69.0,-69.0
Gloucestershire,-6.0,-3.0,-17.0,-16.0,-16.0,-16.0,-17.0,-1.0,-1.0,-2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,-1.0,-1.0,-2.0,-5.0,-2.0,-4.0,-6.0,-12.0,-20.0,-23.0,-25.0,-24.0,-28.0,-42.0,-56.0,-62.0,-64.0,-64.0,-57.0,-55.0,-67.0,-67.0,-67.0,-67.0,-66.0,-55.0,-53.0,-68.0,-68.0,-68.0,-68.0,-82.0,-56.0,-59.0,-85.0,-68.0,-68.0,-67.0,-67.0,-53.0,-48.0,-65.0,-65.0,-65.0,-65.0,-64.0,-49.0,-46.0,-63.0,-65.0,-64.0,-64.0,-63.0,-46.0,-45.0,-61.0,-62.0,-61.0,-62.0,-79.0,-47.0,-44.0,-60.0,-59.0,-59.0
Goa,3.0,-1.0,2.0,2.0,1.0,1.0,-17.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,6.0,2.0,3.0,3.0,3.0,3.0,5.0,6.0,3.0,-1.0,-49.0,1.0,0.0,2.0,-1.0,0.0,-8.0,-11.0,-11.0,-13.0,-13.0,-14.0,-47.0,-68.0,-67.0,-76.0,-73.0,-72.0,-70.0,-47.0,-70.0,-69.0,-69.0,-68.0,-66.0,-62.0,-42.0,-65.0,-65.0,-65.0,-65.0,-70.0,-62.0,-39.0,-62.0,-66.0,-59.0,-60.0,-58.0,-54.0,-35.0,-51.0,-50.0,-50.0,-50.0,-48.0,-46.0,-30.0,-45.0,-45.0,-44.0,-43.0,-60.0,-40.0,-26.0,-35.0,-35.0,-34.0,-35.0,-32.0,-33.0,-20.0,-31.0,-31.0,-31.0
Gombe,4.0,5.0,1.0,3.0,1.0,0.0,7.0,5.0,6.0,-5.0,0.0,0.0,-1.0,4.0,-1.0,6.0,-3.0,1.0,2.0,4.0,9.0,6.0,8.0,2.0,2.0,2.0,-2.0,5.0,-4.0,4.0,-8.0,-5.0,-5.0,-3.0,3.0,-4.0,-3.0,-13.0,-14.0,-18.0,-21.0,-15.0,-7.0,-4.0,-22.0,-20.0,-20.0,-18.0,-12.0,-4.0,3.0,-20.0,-19.0,-20.0,-19.0,-27.0,-8.0,4.0,-38.0,-18.0,-20.0,-18.0,-9.0,0.0,0.0,-19.0,-20.0,-19.0,-22.0,-21.0,-15.0,-4.0,-30.0,-28.0,-29.0,-27.0,-32.0,-11.0,-6.0,-26.0,-25.0,-22.0,-21.0,-12.0,-6.0,1.0,-23.0,-22.0,-20.0
Gorj County,5.0,5.0,3.0,2.0,-1.0,1.0,31.0,3.0,2.0,2.0,2.0,1.0,1.0,28.0,7.0,5.0,5.0,4.0,1.0,5.0,34.0,5.0,3.0,2.0,1.0,-20.0,-21.0,2.0,-3.0,-14.0,-26.0,-30.0,-33.0,-35.0,-15.0,-18.0,-23.0,-45.0,-49.0,-52.0,-52.0,-34.0,-34.0,-36.0,-49.0,-52.0,-52.0,-50.0,-32.0,-31.0,-38.0,-48.0,-50.0,-50.0,-48.0,-32.0,-26.0,-30.0,-48.0,-49.0,-49.0,-49.0,-55.0,-36.0,-51.0,-81.0,-58.0,-50.0,-51.0,-33.0,-21.0,-27.0,-45.0,-45.0,-47.0,-45.0,-53.0,-21.0,-37.0,-43.0,-42.0,-43.0,-42.0,-22.0,-13.0,-17.0,-38.0,-38.0,-38.0
Gornja Radgona,0.0,,-1.0,-9.0,-3.0,-3.0,3.0,0.0,,-18.0,-20.0,-19.0,-23.0,-19.0,0.0,,4.0,-1.0,3.0,1.0,5.0,0.0,,4.0,1.0,1.0,-1.0,-7.0,0.0,0.0,-35.0,-43.0,-43.0,-45.0,-47.0,0.0,,-44.0,-50.0,-51.0,-51.0,-48.0,0.0,,-49.0,-51.0,-51.0,-51.0,-49.0,0.0,,-48.0,-48.0,-47.0,-51.0,-52.0,,,-88.0,-45.0,-46.0,-42.0,-44.0,,,-41.0,-44.0,-42.0,-42.0,-41.0,,,-71.0,-43.0,-43.0,-42.0,-83.0,,,-31.0,-33.0,-32.0,-31.0,-29.0,,,-27.0,-33.0,-28.0
Gorontalo,8.0,2.0,4.0,4.0,2.0,1.0,4.0,8.0,3.0,5.0,1.0,1.0,2.0,4.0,10.0,5.0,2.0,4.0,0.0,5.0,3.0,10.0,5.0,7.0,5.0,5.0,6.0,6.0,11.0,8.0,3.0,-1.0,-2.0,-2.0,-5.0,0.0,0.0,-11.0,-26.0,-57.0,-27.0,-29.0,-19.0,-7.0,-28.0,-29.0,-32.0,-30.0,-30.0,-22.0,-8.0,-27.0,-30.0,-31.0,-30.0,-63.0,-34.0,-15.0,-31.0,-33.0,-33.0,-32.0,-31.0,-20.0,-5.0,-29.0,-30.0,-30.0,-34.0,-53.0,-32.0,-13.0,-33.0,-35.0,-35.0,-32.0,-56.0,-23.0,-7.0,-32.0,-36.0,-36.0,-58.0,-34.0,-23.0,-7.0,-30.0,-34.0,-34.0
Gotland County,0.0,0.0,3.0,0.0,1.0,0.0,2.0,-2.0,4.0,-14.0,-16.0,-17.0,-19.0,-19.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,10.0,8.0,2.0,0.0,2.0,-2.0,-5.0,-7.0,-6.0,-9.0,-13.0,-16.0,-22.0,-17.0,-2.0,-2.0,-15.0,-18.0,-14.0,-17.0,-14.0,-5.0,-10.0,-17.0,-19.0,-16.0,-19.0,-17.0,-10.0,-6.0,-28.0,-28.0,-29.0,-37.0,-73.0,-7.0,-16.0,-75.0,-15.0,-14.0,-15.0,-12.0,-2.0,-4.0,-14.0,-14.0,-13.0,-12.0,-12.0,2.0,4.0,-14.0,-15.0,-13.0,-20.0,-76.0,-3.0,-7.0,-14.0,-15.0,-14.0,-13.0,-12.0,8.0,2.0,-14.0,-15.0,-15.0
Grand Est,-2.0,0.0,-20.0,-19.0,-16.0,-20.0,-21.0,-7.0,-3.0,-23.0,-22.0,-18.0,-23.0,-22.0,-7.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2.0,-3.0,-3.0,-4.0,-5.0,-7.0,-9.0,-34.0,-53.0,-65.0,-69.0,-70.0,-60.0,-58.0,-72.0,-73.0,-72.0,-73.0,-73.0,-60.0,-59.0,-72.0,-72.0,-70.0,-72.0,-71.0,-58.0,-54.0,-70.0,-70.0,-68.0,-69.0,-79.0,-55.0,-52.0,-90.0,-68.0,-66.0,-67.0,-67.0,-52.0,-48.0,-65.0,-64.0,-62.0,-64.0,-63.0,-48.0,-44.0,-60.0,-61.0,-58.0,-60.0,-88.0,-46.0,-40.0,-56.0,-56.0,-53.0,-55.0,-79.0,-39.0,-31.0,-45.0,-43.0,-41.0
Grand Port District,26.0,0.0,4.0,3.0,3.0,-17.0,-59.0,22.0,6.0,6.0,4.0,7.0,0.0,14.0,29.0,2.0,1.0,1.0,5.0,0.0,16.0,25.0,0.0,1.0,-15.0,-11.0,-61.0,-15.0,22.0,2.0,3.0,-19.0,7.0,-23.0,-66.0,-49.0,-59.0,-81.0,-85.0,-89.0,-87.0,-85.0,-72.0,-70.0,-86.0,-87.0,-85.0,-85.0,-82.0,-64.0,-75.0,-84.0,-84.0,-83.0,-83.0,-82.0,-65.0,-69.0,-83.0,-83.0,-82.0,-81.0,-80.0,-60.0,-62.0,-80.0,-82.0,-80.0,-81.0,-79.0,-61.0,-66.0,-78.0,-79.0,-77.0,-77.0,-82.0,-53.0,-67.0,-77.0,-76.0,-75.0,-76.0,-71.0,-48.0,-56.0,-71.0,-71.0,-68.0
Greater London,-3.0,-4.0,-13.0,-13.0,-13.0,-13.0,-14.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,-2.0,-3.0,-5.0,-9.0,-4.0,-7.0,-18.0,-29.0,-36.0,-41.0,-44.0,-34.0,-40.0,-60.0,-70.0,-73.0,-75.0,-75.0,-63.0,-62.0,-77.0,-78.0,-78.0,-78.0,-77.0,-63.0,-61.0,-77.0,-78.0,-78.0,-78.0,-85.0,-64.0,-64.0,-87.0,-77.0,-77.0,-76.0,-75.0,-59.0,-56.0,-75.0,-75.0,-74.0,-74.0,-73.0,-57.0,-54.0,-73.0,-75.0,-73.0,-74.0,-72.0,-54.0,-53.0,-72.0,-72.0,-71.0,-71.0,-81.0,-53.0,-51.0,-71.0,-70.0,-70.0
Greater Manchester,-3.0,-1.0,-13.0,-12.0,-12.0,-13.0,-14.0,-2.0,-2.0,-3.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.0,-3.0,-2.0,-3.0,-7.0,-13.0,-22.0,-26.0,-28.0,-25.0,-29.0,-44.0,-57.0,-62.0,-65.0,-65.0,-56.0,-54.0,-68.0,-69.0,-68.0,-69.0,-68.0,-57.0,-54.0,-68.0,-69.0,-69.0,-69.0,-81.0,-56.0,-58.0,-83.0,-68.0,-68.0,-68.0,-67.0,-53.0,-48.0,-66.0,-66.0,-65.0,-65.0,-65.0,-50.0,-47.0,-64.0,-65.0,-65.0,-64.0,-64.0,-48.0,-43.0,-63.0,-63.0,-62.0,-63.0,-78.0,-47.0,-43.0,-62.0,-61.0,-60.0
Greater Poland Voivodeship,1.0,-4.0,25.0,2.0,2.0,3.0,3.0,3.0,-5.0,25.0,3.0,2.0,2.0,4.0,3.0,-1.0,26.0,3.0,2.0,3.0,3.0,2.0,4.0,25.0,2.0,-5.0,-17.0,-20.0,-13.0,-27.0,-20.0,-38.0,-40.0,-40.0,-39.0,-26.0,-32.0,-27.0,-42.0,-44.0,-44.0,-42.0,-28.0,-37.0,-31.0,-44.0,-45.0,-46.0,-44.0,-32.0,-27.0,-33.0,-45.0,-46.0,-48.0,-54.0,-50.0,-44.0,-88.0,-48.0,-45.0,-43.0,-42.0,-24.0,-26.0,-26.0,-40.0,-39.0,-39.0,-38.0,-23.0,-14.0,-22.0,-37.0,-38.0,-39.0,-83.0,-31.0,-22.0,-20.0,-34.0,-33.0,-33.0,-31.0,-12.0,-8.0,-17.0,-31.0,-31.0
Grisons,1.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,-6.0,-7.0,-7.0,-9.0,-8.0,-1.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-5.0,-6.0,-3.0,-3.0,-4.0,-4.0,-6.0,-11.0,-24.0,-17.0,-26.0,-30.0,-38.0,-39.0,-51.0,-59.0,-39.0,-40.0,-41.0,-42.0,-42.0,-51.0,-57.0,-41.0,-41.0,-40.0,-41.0,-41.0,-50.0,-57.0,-38.0,-40.0,-39.0,-41.0,-79.0,-49.0,-58.0,-82.0,-38.0,-38.0,-38.0,-38.0,-47.0,-53.0,-37.0,-36.0,-36.0,-37.0,-37.0,-47.0,-53.0,-33.0,-35.0,-35.0,-36.0,-40.0,-45.0,-53.0,-30.0,-33.0,-31.0,-31.0,-31.0,-40.0,-48.0,-23.0,-24.0,-24.0
Grobiņa Municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,-75.0,,,,,,,,,,,,,,,,,,,,,-75.0,,,-79.0,,,,,,,,,
Groningen,-2.0,-8.0,-22.0,-21.0,-21.0,-23.0,-23.0,-5.0,-3.0,2.0,3.0,4.0,4.0,4.0,0.0,0.0,4.0,3.0,4.0,4.0,3.0,0.0,-2.0,3.0,2.0,3.0,2.0,-9.0,-6.0,-12.0,-39.0,-47.0,-47.0,-49.0,-47.0,-27.0,-29.0,-51.0,-54.0,-52.0,-54.0,-50.0,-29.0,-33.0,-54.0,-53.0,-52.0,-53.0,-50.0,-28.0,-26.0,-52.0,-52.0,-50.0,-51.0,-57.0,-24.0,-27.0,-84.0,-51.0,-48.0,-49.0,-46.0,-18.0,-21.0,-48.0,-48.0,-46.0,-47.0,-45.0,-19.0,-19.0,-78.0,-49.0,-47.0,-48.0,-45.0,-16.0,-17.0,-54.0,-71.0,-42.0,-43.0,-39.0,-7.0,-1.0,-41.0,-41.0,-39.0
Grosuplje,6.0,0.0,-18.0,-19.0,-18.0,-21.0,-24.0,2.0,0.0,3.0,5.0,3.0,4.0,5.0,6.0,0.0,5.0,4.0,5.0,4.0,3.0,4.0,0.0,3.0,4.0,2.0,-3.0,-17.0,-12.0,0.0,-49.0,-56.0,-57.0,-60.0,-61.0,-40.0,0.0,-61.0,-62.0,-62.0,-62.0,-61.0,-38.0,0.0,-60.0,-60.0,-59.0,-60.0,-59.0,-37.0,0.0,-58.0,-59.0,-58.0,-59.0,-61.0,-44.0,,-91.0,-56.0,-55.0,-56.0,-55.0,-33.0,,-51.0,-51.0,-51.0,-50.0,-50.0,-24.0,,-86.0,-54.0,-55.0,-56.0,-88.0,-45.0,,-39.0,-39.0,-40.0,-40.0,-40.0,-5.0,,-37.0,-37.0,-34.0
Guanajuato,4.0,2.0,16.0,9.0,8.0,7.0,11.0,5.0,2.0,16.0,9.0,9.0,7.0,11.0,6.0,4.0,17.0,9.0,9.0,5.0,9.0,6.0,4.0,-7.0,9.0,8.0,8.0,5.0,4.0,1.0,-49.0,-8.0,-12.0,-17.0,-15.0,-3.0,-6.0,-15.0,-25.0,-27.0,-30.0,-28.0,-14.0,-16.0,-30.0,-36.0,-39.0,-41.0,-39.0,-24.0,-23.0,-46.0,-51.0,-52.0,-65.0,-74.0,-50.0,-27.0,-42.0,-47.0,-46.0,-47.0,-44.0,-25.0,-20.0,-39.0,-45.0,-45.0,-46.0,-42.0,-25.0,-22.0,-40.0,-45.0,-44.0,-44.0,-59.0,-28.0,-18.0,-38.0,-45.0,-42.0,-43.0,-39.0,-21.0,1.0,-37.0,-41.0,-41.0
