sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Aloja Municipality,,,,,,,-100.0,,,,,,,-100.0,,,,,,,-100.0,,,,,,,-100.0,,,,,,,-100.0,,,,,,,-100.0,,,,,,,-100.0,,,,,,,-100.0,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alytus County,10.0,14.0,9.0,9.0,9.0,10.0,5.0,5.0,7.0,3.0,-2.0,0.0,5.0,2.0,0.0,3.0,-1.0,-1.0,3.0,2.0,6.0,4.0,23.0,2.0,18.0,-11.0,3.0,-3.0,-17.0,1.0,-41.0,-45.0,-46.0,-50.0,-59.0,-68.0,-65.0,-61.0,-61.0,-62.0,-63.0,-64.0,-68.0,-71.0,-64.0,-63.0,-67.0,-65.0,-63.0,-68.0,-62.0,-57.0,-55.0,-53.0,-47.0,-53.0,-71.0,-90.0,-81.0,-59.0,-62.0,-53.0,-51.0,-58.0,-54.0,-47.0,-45.0,-45.0,-43.0,-42.0,-50.0,-44.0,-38.0,-36.0,-38.0,-23.0,-43.0,-38.0,-24.0,-37.0,-33.0,-36.0,-31.0,-28.0,-31.0,-25.0,-27.0,-30.0,-32.0
Alūksne Municipality,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Amazonas,-9.0,-21.0,-21.0,-17.0,-17.0,-10.0,-3.0,3.0,-14.0,-6.0,-11.0,-4.0,-11.0,8.0,18.0,9.0,-4.0,-7.0,8.0,15.0,6.0,20.0,26.0,7.0,-24.0,-15.0,-6.0,-13.0,-8.0,-5.0,-30.0,-66.0,-63.0,-81.0,-81.0,-101.0,-122.0,-122.0,-97.0,-136.0,-135.0,-141.0,-153.0,-137.0,-141.0,-139.0,-153.0,-135.0,-146.0,-146.0,-171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anambra,-3.0,-2.0,-7.0,-8.0,-4.0,-3.0,-5.0,-6.0,-9.0,-8.0,-10.0,-7.0,-3.0,-3.0,-6.0,-14.0,-9.0,-13.0,-9.0,-3.0,-6.0,-8.0,-16.0,-13.0,-12.0,-10.0,-7.0,-6.0,-11.0,-13.0,-14.0,-15.0,-13.0,-10.0,-15.0,-15.0,-20.0,-20.0,-20.0,-22.0,-20.0,-21.0,-24.0,-28.0,-39.0,-42.0,-42.0,-38.0,-37.0,-37.0,-31.0,-42.0,-41.0,-40.0,-37.0,-40.0,-41.0,-38.0,-57.0,-55.0,-55.0,-50.0,-49.0,-51.0,-47.0,-48.0,-45.0,-49.0,-47.0,-42.0,-48.0,-43.0,-45.0,-42.0,-42.0,-40.0,-42.0,-43.0,-38.0,-34.0,-32.0,-28.0,-27.0,-32.0,-35.0,-33.0,-37.0,-37.0,-39.0
Ancash,2.0,2.0,0.0,1.0,-2.0,-1.0,-3.0,-1.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,-2.0,-2.0,-3.0,0.0,4.0,-3.0,0.0,-6.0,-8.0,-8.0,-9.0,-13.0,-37.0,-70.0,-75.0,-76.0,-78.0,-79.0,-79.0,-78.0,-77.0,-78.0,-78.0,-76.0,-78.0,-77.0,-75.0,-75.0,-76.0,-76.0,-78.0,-82.0,-90.0,-77.0,-79.0,-74.0,-91.0,-92.0,-77.0,-91.0,-75.0,-77.0,-77.0,-78.0,-79.0,-79.0,-92.0,-75.0,-82.0,-78.0,-78.0,-77.0,-77.0,-91.0,-74.0,-74.0,-73.0,-73.0,-79.0,-76.0,-92.0,-72.0,-72.0,-76.0,-85.0,-85.0,-83.0,-96.0,-84.0,-84.0,-84.0
Andalusia,5.0,6.0,0.0,-1.0,0.0,1.0,3.0,4.0,10.0,4.0,3.0,5.0,19.0,-13.0,-1.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,10.0,0.0,0.0,-2.0,-7.0,-28.0,-61.0,-87.0,-79.0,-84.0,-85.0,-85.0,-87.0,-92.0,-94.0,-85.0,-87.0,-87.0,-87.0,-88.0,-92.0,-94.0,-88.0,-92.0,-92.0,-92.0,-89.0,-92.0,-95.0,-87.0,-88.0,-87.0,-93.0,-96.0,-92.0,-95.0,-86.0,-87.0,-88.0,-87.0,-88.0,-92.0,-95.0,-86.0,-87.0,-86.0,-86.0,-87.0,-91.0,-92.0,-85.0,-84.0,-84.0,-82.0,-93.0,-83.0,-84.0,-74.0,-74.0,-75.0,-75.0,-77.0,-83.0,-87.0,-64.0,-69.0,-68.0
Andaman and Nicobar Islands,1.0,0.0,-1.0,-2.0,-5.0,-2.0,-1.0,-4.0,-6.0,-3.0,-2.0,-6.0,-4.0,-2.0,-1.0,-8.0,-2.0,-12.0,-7.0,-6.0,-7.0,-13.0,-17.0,-8.0,-36.0,-14.0,-9.0,-10.0,-16.0,-27.0,-18.0,-24.0,-21.0,-16.0,-50.0,-57.0,-80.0,-61.0,-67.0,-80.0,-80.0,-78.0,-75.0,-68.0,-69.0,-72.0,-75.0,-74.0,-76.0,-76.0,-76.0,-75.0,-81.0,-83.0,-82.0,-83.0,-84.0,-83.0,-80.0,-83.0,-82.0,-87.0,-86.0,-88.0,-87.0,-86.0,-88.0,-88.0,-88.0,-88.0,-92.0,-91.0,-87.0,-88.0,-91.0,-86.0,-88.0,-92.0,-91.0,-85.0,-85.0,-89.0,-84.0,-83.0,-87.0,-90.0,-82.0,-84.0,-86.0
Andhra Pradesh,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,-3.0,-3.0,-2.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,-2.0,-1.0,-4.0,-5.0,-6.0,-4.0,-4.0,-4.0,-4.0,-11.0,-16.0,-76.0,-51.0,-68.0,-76.0,-74.0,-74.0,-75.0,-71.0,-73.0,-72.0,-74.0,-75.0,-74.0,-74.0,-71.0,-74.0,-77.0,-77.0,-78.0,-78.0,-79.0,-78.0,-77.0,-78.0,-77.0,-84.0,-85.0,-86.0,-85.0,-86.0,-85.0,-86.0,-85.0,-85.0,-86.0,-85.0,-86.0,-85.0,-85.0,-85.0,-85.0,-85.0,-84.0,-81.0,-80.0,-79.0,-79.0,-79.0,-80.0,-79.0,-79.0,-78.0,-78.0
Angus Council,-10.0,4.0,13.0,7.0,7.0,8.0,6.0,-1.0,18.0,-5.0,4.0,6.0,10.0,9.0,9.0,12.0,5.0,11.0,9.0,10.0,12.0,3.0,18.0,6.0,7.0,5.0,3.0,11.0,1.0,10.0,9.0,-1.0,-4.0,-3.0,-10.0,-33.0,-32.0,-32.0,-68.0,-71.0,-75.0,-73.0,-82.0,-80.0,-67.0,-70.0,-73.0,-72.0,-73.0,-79.0,-79.0,-71.0,-72.0,-73.0,-71.0,-72.0,-78.0,-82.0,-74.0,-72.0,-70.0,-70.0,-68.0,-75.0,-72.0,-68.0,-67.0,-67.0,-67.0,-68.0,-75.0,-74.0,-69.0,-67.0,-67.0,-69.0,-69.0,-73.0,-71.0,-66.0,-63.0,-62.0,-64.0,-68.0,-72.0,-72.0,-61.0,-66.0,-64.0
Antioquia,6.0,0.0,-1.0,-2.0,-4.0,-2.0,-4.0,-3.0,-5.0,-6.0,-6.0,-5.0,-3.0,3.0,7.0,1.0,1.0,-1.0,-4.0,-1.0,0.0,2.0,5.0,-8.0,-8.0,-11.0,-10.0,-8.0,-3.0,-14.0,-15.0,-26.0,-34.0,-38.0,-44.0,-88.0,-87.0,-89.0,-74.0,-86.0,-85.0,-85.0,-86.0,-87.0,-82.0,-81.0,-80.0,-81.0,-82.0,-84.0,-86.0,-80.0,-79.0,-79.0,-86.0,-90.0,-85.0,-86.0,-79.0,-79.0,-78.0,-77.0,-78.0,-82.0,-84.0,-77.0,-78.0,-77.0,-76.0,-77.0,-80.0,-81.0,-73.0,-72.0,-72.0,-69.0,-79.0,-74.0,-76.0,-68.0,-67.0,-66.0,-65.0,-65.0,-70.0,-72.0,-65.0,-63.0,-64.0
Antofagasta,2.0,2.0,-1.0,-1.0,-5.0,-4.0,-3.0,1.0,2.0,-4.0,-1.0,-4.0,-1.0,11.0,21.0,23.0,7.0,7.0,2.0,2.0,7.0,13.0,20.0,0.0,2.0,-4.0,-5.0,3.0,6.0,3.0,-12.0,-21.0,-30.0,-44.0,-50.0,-54.0,-61.0,-55.0,-56.0,-57.0,-57.0,-56.0,-55.0,-60.0,-51.0,-47.0,-49.0,-51.0,-51.0,-51.0,-53.0,-48.0,-50.0,-52.0,-49.0,-70.0,-62.0,-60.0,-51.0,-52.0,-51.0,-52.0,-50.0,-51.0,-56.0,-49.0,-51.0,-53.0,-54.0,-52.0,-50.0,-55.0,-50.0,-50.0,-51.0,-42.0,-73.0,-45.0,-50.0,-36.0,-37.0,-70.0,-67.0,-68.0,-64.0,-64.0,-64.0,-63.0,-65.0
Antrim and Newtownabbey,-11.0,-6.0,8.0,10.0,5.0,3.0,2.0,-4.0,-2.0,0.0,2.0,2.0,3.0,-1.0,2.0,1.0,5.0,7.0,5.0,6.0,4.0,-2.0,6.0,1.0,4.0,2.0,4.0,-1.0,-13.0,-15.0,3.0,-11.0,-18.0,-14.0,-21.0,-43.0,-56.0,-38.0,-60.0,-66.0,-66.0,-67.0,-75.0,-81.0,-65.0,-67.0,-66.0,-68.0,-67.0,-72.0,-79.0,-60.0,-63.0,-61.0,-58.0,-62.0,-69.0,-91.0,-70.0,-66.0,-57.0,-58.0,-61.0,-73.0,-76.0,-60.0,-62.0,-62.0,-62.0,-64.0,-69.0,-74.0,-60.0,-59.0,-64.0,-59.0,-64.0,-68.0,-73.0,-58.0,-57.0,-58.0,-55.0,-63.0,-65.0,-71.0,-51.0,-57.0,-55.0
Aomori,1.0,-9.0,0.0,1.0,2.0,6.0,1.0,1.0,-2.0,27.0,6.0,4.0,1.0,1.0,-2.0,-8.0,-5.0,0.0,2.0,-5.0,-7.0,-6.0,-7.0,-2.0,1.0,4.0,5.0,-2.0,0.0,-5.0,-4.0,5.0,7.0,15.0,10.0,-2.0,-5.0,1.0,5.0,12.0,4.0,-2.0,-4.0,-11.0,3.0,4.0,-4.0,-7.0,-11.0,-15.0,-21.0,-13.0,-2.0,-9.0,-14.0,-17.0,-19.0,-27.0,-17.0,-11.0,-7.0,-10.0,-16.0,-24.0,-32.0,-21.0,-17.0,-16.0,-22.0,-21.0,-25.0,-32.0,-17.0,-9.0,-10.0,-16.0,-23.0,-31.0,-32.0,-7.0,2.0,-10.0,-15.0,-19.0,-21.0,-20.0,-15.0,-12.0,-9.0
Aosta,8.0,9.0,11.0,12.0,5.0,11.0,11.0,9.0,18.0,34.0,23.0,0.0,2.0,21.0,-1.0,-1.0,-8.0,0.0,3.0,-21.0,-4.0,-6.0,-26.0,-29.0,-51.0,-58.0,-74.0,-79.0,-88.0,-93.0,-80.0,-81.0,-83.0,-83.0,-86.0,-91.0,-95.0,-86.0,-87.0,-87.0,-88.0,-88.0,-92.0,-95.0,-87.0,-95.0,-95.0,-95.0,-90.0,-93.0,-96.0,-87.0,-88.0,-88.0,-87.0,-88.0,-91.0,-96.0,-95.0,-86.0,-86.0,-86.0,-86.0,-91.0,-95.0,-84.0,-86.0,-85.0,-85.0,-84.0,-93.0,-95.0,-81.0,-84.0,-83.0,-82.0,-93.0,-89.0,-94.0,-69.0,-71.0,-72.0,-70.0,-73.0,-80.0,-87.0,-70.0,-68.0,-73.0
Appenzell Ausserrhoden,8.0,4.0,0.0,4.0,-4.0,0.0,8.0,1.0,-32.0,-9.0,7.0,-3.0,-3.0,8.0,6.0,4.0,16.0,1.0,8.0,-4.0,-1.0,-5.0,-2.0,-14.0,-1.0,0.0,3.0,2.0,4.0,-19.0,16.0,-54.0,-49.0,-46.0,-58.0,-68.0,-70.0,-49.0,-55.0,-56.0,-59.0,-56.0,-53.0,-77.0,-56.0,-75.0,-77.0,-70.0,-69.0,-73.0,-62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzell Innerrhoden,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-74.0,,,0.0,0.0,0.0,0.0,0.0,-57.0,,0.0,0.0,0.0,0.0,-80.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Apulia,-1.0,3.0,-1.0,0.0,-3.0,-3.0,-1.0,-6.0,1.0,2.0,2.0,-7.0,-8.0,-9.0,-4.0,-5.0,-3.0,-4.0,-3.0,-5.0,-13.0,-22.0,-32.0,-24.0,-41.0,-50.0,-66.0,-70.0,-78.0,-90.0,-72.0,-75.0,-75.0,-76.0,-76.0,-81.0,-94.0,-77.0,-79.0,-80.0,-82.0,-78.0,-82.0,-94.0,-78.0,-90.0,-90.0,-89.0,-82.0,-85.0,-94.0,-81.0,-79.0,-79.0,-78.0,-77.0,-82.0,-96.0,-95.0,-80.0,-78.0,-77.0,-76.0,-81.0,-93.0,-76.0,-76.0,-79.0,-76.0,-70.0,-94.0,-92.0,-69.0,-72.0,-71.0,-66.0,-91.0,-74.0,-87.0,-53.0,-55.0,-57.0,-56.0,-54.0,-58.0,-69.0,-52.0,-50.0,-52.0
Apurimac,5.0,0.0,4.0,0.0,-2.0,4.0,4.0,10.0,8.0,2.0,2.0,-1.0,2.0,1.0,6.0,-3.0,4.0,5.0,2.0,2.0,5.0,2.0,9.0,2.0,2.0,1.0,0.0,-1.0,3.0,-1.0,-14.0,-59.0,-69.0,-70.0,-71.0,-72.0,-73.0,-71.0,-70.0,-72.0,-69.0,-69.0,-68.0,-72.0,-71.0,-73.0,-73.0,-72.0,-75.0,-76.0,-84.0,-72.0,-72.0,-66.0,-88.0,-89.0,-69.0,-89.0,-69.0,-72.0,-71.0,-72.0,-70.0,-66.0,-85.0,-67.0,-76.0,-69.0,-72.0,-66.0,-63.0,-85.0,-67.0,-66.0,-64.0,-63.0,-70.0,-64.0,-85.0,-63.0,-64.0,-71.0,-87.0,-82.0,-79.0,-94.0,-79.0,-79.0,-81.0
Arad County,10.0,22.0,8.0,10.0,2.0,-5.0,0.0,7.0,13.0,2.0,6.0,-4.0,-5.0,0.0,10.0,12.0,1.0,4.0,-8.0,1.0,7.0,10.0,25.0,3.0,11.0,-5.0,-9.0,-10.0,-18.0,-24.0,-17.0,-20.0,-32.0,-43.0,-42.0,-53.0,-60.0,-54.0,-54.0,-68.0,-70.0,-68.0,-74.0,-81.0,-64.0,-63.0,-66.0,-67.0,-65.0,-72.0,-79.0,-61.0,-59.0,-60.0,-61.0,-58.0,-64.0,-79.0,-58.0,-57.0,-52.0,-53.0,-66.0,-73.0,-91.0,-89.0,-56.0,-56.0,-55.0,-55.0,-63.0,-72.0,-49.0,-49.0,-52.0,-50.0,-75.0,-65.0,-72.0,-48.0,-46.0,-49.0,-50.0,-48.0,-54.0,-64.0,-42.0,-42.0,-43.0
Aragon,3.0,-2.0,-1.0,0.0,0.0,1.0,1.0,5.0,11.0,5.0,4.0,5.0,8.0,7.0,5.0,0.0,-2.0,-1.0,10.0,-15.0,-9.0,-8.0,-2.0,-3.0,-1.0,-2.0,-9.0,-30.0,-64.0,-86.0,-80.0,-82.0,-83.0,-83.0,-86.0,-91.0,-92.0,-83.0,-85.0,-86.0,-86.0,-87.0,-92.0,-92.0,-88.0,-92.0,-92.0,-91.0,-89.0,-92.0,-93.0,-86.0,-88.0,-87.0,-94.0,-96.0,-93.0,-94.0,-87.0,-87.0,-87.0,-87.0,-88.0,-93.0,-94.0,-86.0,-86.0,-85.0,-93.0,-87.0,-92.0,-91.0,-83.0,-83.0,-83.0,-82.0,-93.0,-84.0,-80.0,-73.0,-74.0,-74.0,-75.0,-77.0,-84.0,-87.0,-58.0,-63.0,-60.0
Arauca,-57.0,-62.0,0.0,-4.0,-1.0,2.0,-4.0,-7.0,-15.0,-6.0,-14.0,-7.0,0.0,-2.0,1.0,-5.0,-3.0,-5.0,-3.0,-1.0,-5.0,-2.0,6.0,-7.0,-12.0,-7.0,-10.0,-5.0,-7.0,-15.0,-13.0,-17.0,-16.0,-11.0,-30.0,-30.0,-49.0,-51.0,-45.0,-82.0,-79.0,-78.0,-78.0,-76.0,-84.0,-70.0,-68.0,-68.0,-73.0,-75.0,-81.0,0.0,-71.0,0.0,0.0,-81.0,-86.0,-83.0,0.0,0.0,0.0,0.0,-64.0,-80.0,-82.0,0.0,-63.0,0.0,0.0,-60.0,-78.0,-79.0,0.0,0.0,0.0,0.0,-62.0,-78.0,-78.0,0.0,0.0,0.0,0.0,-51.0,-76.0,-69.0,0.0,0.0,0.0
Araucania,15.0,19.0,15.0,11.0,12.0,9.0,4.0,3.0,9.0,8.0,4.0,1.0,-1.0,5.0,0.0,-3.0,-1.0,-2.0,-6.0,-8.0,-3.0,-2.0,-8.0,-9.0,-10.0,-12.0,-14.0,-9.0,-8.0,-21.0,-29.0,-39.0,-46.0,-58.0,-61.0,-71.0,-78.0,-70.0,-72.0,-72.0,-71.0,-66.0,-72.0,-86.0,-80.0,-78.0,-77.0,-78.0,-76.0,-79.0,-84.0,-78.0,-76.0,-77.0,-74.0,-88.0,-86.0,-85.0,-76.0,-77.0,-77.0,-76.0,-74.0,-78.0,-81.0,-73.0,-75.0,-74.0,-75.0,-74.0,-78.0,-82.0,-74.0,-73.0,-72.0,-69.0,-86.0,-70.0,-76.0,-64.0,-61.0,-62.0,-62.0,-61.0,-61.0,-71.0,-63.0,-62.0,-62.0
Ards and North Down,-10.0,-2.0,3.0,7.0,-1.0,8.0,-1.0,-6.0,0.0,-1.0,1.0,1.0,2.0,-1.0,3.0,5.0,3.0,4.0,6.0,3.0,2.0,2.0,3.0,-1.0,3.0,1.0,6.0,0.0,-9.0,-8.0,6.0,-2.0,-10.0,-10.0,-18.0,-38.0,-48.0,-38.0,-60.0,-63.0,-64.0,-68.0,-74.0,-78.0,-66.0,-65.0,-66.0,-68.0,-68.0,-73.0,-76.0,-63.0,-62.0,-64.0,-60.0,-66.0,-72.0,-92.0,-68.0,-64.0,-62.0,-61.0,-64.0,-73.0,-76.0,-63.0,-63.0,-64.0,-62.0,-64.0,-71.0,-74.0,-61.0,-62.0,-65.0,-62.0,-65.0,-70.0,-72.0,-60.0,-60.0,-61.0,-56.0,-64.0,-68.0,-70.0,-54.0,-56.0,-57.0
Arequipa,1.0,-2.0,0.0,1.0,-2.0,-3.0,-12.0,-3.0,-11.0,-11.0,-5.0,-7.0,-1.0,-2.0,1.0,-2.0,-1.0,1.0,0.0,1.0,1.0,4.0,4.0,-3.0,-2.0,-9.0,-10.0,-16.0,-16.0,-12.0,-40.0,-75.0,-78.0,-81.0,-81.0,-81.0,-81.0,-82.0,-82.0,-82.0,-81.0,-79.0,-79.0,-79.0,-78.0,-78.0,-79.0,-78.0,-81.0,-84.0,-94.0,-80.0,-81.0,-73.0,-95.0,-95.0,-79.0,-94.0,-75.0,-76.0,-80.0,-81.0,-80.0,-79.0,-94.0,-75.0,-80.0,-80.0,-81.0,-79.0,-77.0,-94.0,-76.0,-74.0,-76.0,-76.0,-81.0,-75.0,-94.0,-77.0,-76.0,-80.0,-86.0,-85.0,-84.0,-97.0,-84.0,-84.0,-84.0
Argeș County,11.0,10.0,6.0,6.0,0.0,-1.0,0.0,1.0,5.0,1.0,4.0,7.0,-3.0,-3.0,7.0,20.0,-1.0,-1.0,5.0,-3.0,4.0,12.0,11.0,-6.0,2.0,2.0,-4.0,-12.0,-27.0,-34.0,-22.0,-26.0,-30.0,-37.0,-41.0,-50.0,-55.0,-61.0,-57.0,-69.0,-72.0,-69.0,-76.0,-79.0,-63.0,-68.0,-66.0,-65.0,-65.0,-72.0,-77.0,-59.0,-59.0,-57.0,-58.0,-56.0,-63.0,-74.0,-53.0,-52.0,-45.0,-48.0,-63.0,-75.0,-94.0,-92.0,-63.0,-57.0,-54.0,-53.0,-65.0,-68.0,-48.0,-49.0,-47.0,-47.0,-67.0,-64.0,-70.0,-49.0,-47.0,-47.0,-47.0,-47.0,-56.0,-57.0,-40.0,-40.0,-38.0
Argyll and Bute Council,-11.0,12.0,11.0,10.0,7.0,5.0,-7.0,-12.0,10.0,1.0,6.0,5.0,2.0,-2.0,6.0,10.0,9.0,10.0,18.0,7.0,4.0,-1.0,16.0,9.0,9.0,5.0,-2.0,8.0,2.0,13.0,0.0,-5.0,-6.0,-9.0,-16.0,-41.0,-43.0,-42.0,-77.0,-78.0,-74.0,-79.0,-83.0,-88.0,-76.0,-74.0,-79.0,-81.0,-78.0,-83.0,-84.0,0.0,0.0,-74.0,-75.0,-76.0,-80.0,0.0,0.0,0.0,-74.0,-72.0,-72.0,-79.0,0.0,0.0,-70.0,-72.0,-70.0,-71.0,-77.0,0.0,0.0,-68.0,-70.0,-69.0,-71.0,-74.0,0.0,0.0,0.0,-61.0,-64.0,-69.0,-75.0,0.0,0.0,0.0,-65.0
Arica y Parinacota,-1.0,-3.0,-2.0,-2.0,1.0,0.0,-4.0,3.0,2.0,2.0,-3.0,-2.0,-2.0,7.0,6.0,7.0,8.0,6.0,11.0,-1.0,0.0,5.0,4.0,-2.0,-7.0,-11.0,-10.0,-7.0,-3.0,-8.0,-16.0,-25.0,-34.0,-50.0,-50.0,-59.0,-67.0,-59.0,-61.0,-60.0,-61.0,-60.0,-62.0,-68.0,-57.0,-52.0,-52.0,-55.0,-55.0,-59.0,-65.0,-55.0,-57.0,-57.0,-57.0,-79.0,-73.0,-71.0,-57.0,-48.0,-48.0,-47.0,-89.0,-88.0,-88.0,-83.0,-82.0,-80.0,-80.0,-79.0,-81.0,-83.0,-77.0,-77.0,-76.0,-70.0,-88.0,-75.0,-79.0,-69.0,-71.0,-72.0,-69.0,-73.0,-72.0,-72.0,-68.0,-69.0,-71.0
Arizona,76.0,161.0,92.0,41.0,68.0,112.0,32.0,-92.0,53.0,53.0,63.0,151.0,168.0,110.0,97.0,211.0,107.0,154.0,186.0,158.0,108.0,112.0,197.0,174.0,112.0,127.0,121.0,34.0,1.0,92.0,29.0,-91.0,-334.0,-375.0,-404.0,-507.0,-512.0,-523.0,-529.0,-528.0,-583.0,-633.0,-608.0,-582.0,-557.0,-574.0,-549.0,-626.0,-631.0,-645.0,-632.0,-535.0,-570.0,-589.0,-549.0,-591.0,-696.0,-748.0,-605.0,-555.0,-427.0,-468.0,-527.0,-602.0,-461.0,-457.0,-481.0,-465.0,-469.0,-498.0,-560.0,-418.0,-402.0,-424.0,-395.0,-386.0,-386.0,-484.0,-346.0,-314.0,-342.0,-365.0,-362.0,-371.0,-407.0,-296.0,-283.0,-297.0,-295.0
Arkansas,80.0,280.0,-154.0,-267.0,167.0,71.0,155.0,188.0,-36.0,154.0,326.0,1105.0,1105.0,1151.0,1082.0,1151.0,934.0,1568.0,945.0,1138.0,789.0,851.0,1093.0,337.0,885.0,811.0,1034.0,366.0,-171.0,125.0,-232.0,-468.0,-393.0,-758.0,-1274.0,-1542.0,-2130.0,-1582.0,-1651.0,-1265.0,-1111.0,-1427.0,-1929.0,-1202.0,-1593.0,-1483.0,-826.0,-1174.0,-1472.0,-2162.0,-1854.0,-635.0,-636.0,-556.0,-531.0,-580.0,-775.0,-1158.0,-517.0,-492.0,-147.0,-274.0,-505.0,-500.0,-623.0,-306.0,-259.0,-493.0,-326.0,-434.0,-466.0,-316.0,-250.0,-256.0,-128.0,-92.0,-135.0,-255.0,-258.0,-117.0,-31.0,-18.0,-104.0,-183.0,-78.0,-83.0,-119.0,-197.0,5.0
"Armagh City, Banbridge and Craigavon",-11.0,-5.0,4.0,9.0,0.0,1.0,-3.0,-4.0,-5.0,-5.0,-3.0,-3.0,-1.0,-2.0,-2.0,2.0,3.0,2.0,5.0,0.0,-1.0,-1.0,1.0,-5.0,3.0,-2.0,0.0,-4.0,-13.0,-16.0,-1.0,-16.0,-18.0,-17.0,-25.0,-39.0,-50.0,-35.0,-60.0,-66.0,-67.0,-68.0,-75.0,-82.0,-69.0,-68.0,-66.0,-68.0,-70.0,-75.0,-80.0,-66.0,-67.0,-66.0,-62.0,-67.0,-72.0,-91.0,-75.0,-67.0,-64.0,-64.0,-65.0,-73.0,-77.0,-62.0,-63.0,-63.0,-62.0,-65.0,-71.0,-73.0,-59.0,-61.0,-65.0,-65.0,-65.0,-71.0,-71.0,-59.0,-59.0,-60.0,-58.0,-66.0,-69.0,-72.0,-56.0,-57.0,-57.0
Artigas Department,2.0,-4.0,-10.0,-3.0,16.0,-2.0,25.0,58.0,98.0,48.0,13.0,11.0,-9.0,7.0,8.0,1.0,8.0,13.0,18.0,4.0,6.0,2.0,10.0,6.0,8.0,5.0,-9.0,-2.0,-25.0,-39.0,-23.0,-29.0,-31.0,-43.0,-43.0,-53.0,-64.0,-51.0,-53.0,-52.0,-56.0,-52.0,-52.0,-60.0,-48.0,-42.0,-38.0,-38.0,-33.0,-39.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
