country_region,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Mongolia,-1.0,-1.0,-3.0,-4.0,-3.0,-5.0,-6.0,-6.0,-12.0,-68.0,-72.0,-69.0,-27.0,-23.0,-16.0,-13.0,-11.0,-12.0,-7.0,-6.0,-5.0,-2.0,-8.0,-4.0,-13.0,-28.0,-31.0,-28.0,-26.0,-23.0,-10.0,-12.0,-11.0,-13.0,-11.0,-6.0,-7.0,-9.0,-9.0,-9.0,-9.0,-8.0,-3.0,-2.0,-6.0,-6.0,-6.0,-5.0,-5.0,-3.0,-2.0,-5.0,-5.0,-4.0,-5.0,-5.0,-1.0,-1.0,-3.0,-4.0,-5.0,-3.0,-3.0,3.0,2.0,0.0,-3.0,-2.0,-2.0,-1.0,7.0,7.0,1.0,0.0,1.0,2.0,1.0,9.0,10.0,3.0,3.0,4.0,-4.0,4.0,9.0,12.0,6.0,6.0,6.0
Mozambique,1.0,-3.0,19.0,15.0,13.0,13.0,17.0,2.0,-5.0,20.0,17.0,17.0,16.0,18.0,2.0,-1.0,24.0,21.0,20.0,20.0,22.0,6.0,1.0,26.0,22.0,21.0,19.0,21.0,4.0,-3.0,24.0,20.0,19.0,17.0,20.0,2.0,-1.0,8.0,1.0,-2.0,-6.0,-4.0,-2.0,1.0,-4.0,-9.0,-13.0,-17.0,-13.0,-6.0,-2.0,-13.0,-63.0,-17.0,-19.0,-56.0,-6.0,-3.0,-11.0,-16.0,-18.0,-18.0,-14.0,-4.0,-1.0,-11.0,-15.0,-14.0,-15.0,-11.0,0.0,5.0,-7.0,-11.0,-11.0,-12.0,-59.0,-1.0,5.0,-4.0,-10.0,-8.0,-9.0,-5.0,6.0,9.0,-2.0,-6.0,-8.0
Myanmar (Burma),4.0,0.0,5.0,4.0,5.0,5.0,7.0,2.0,5.0,6.0,5.0,5.0,6.0,10.0,7.0,3.0,-40.0,6.0,7.0,7.0,9.0,7.0,-5.0,-35.0,5.0,4.0,4.0,6.0,9.0,8.0,1.0,2.0,3.0,3.0,5.0,7.0,6.0,-1.0,-5.0,-11.0,-13.0,-43.0,-13.0,-10.0,-21.0,-24.0,-29.0,-29.0,-28.0,-22.0,-19.0,-33.0,-37.0,-37.0,-41.0,-60.0,-48.0,-37.0,-67.0,-68.0,-68.0,-68.0,-67.0,-50.0,-33.0,-42.0,-45.0,-44.0,-44.0,-42.0,-34.0,-25.0,-41.0,-40.0,-39.0,-36.0,-53.0,-26.0,-18.0,-31.0,-31.0,-54.0,-28.0,-26.0,-17.0,-12.0,-26.0,-27.0,-27.0
Namibia,2.0,-1.0,6.0,6.0,6.0,6.0,11.0,4.0,3.0,10.0,11.0,11.0,9.0,11.0,6.0,8.0,12.0,10.0,10.0,10.0,13.0,10.0,8.0,8.0,8.0,8.0,9.0,11.0,6.0,3.0,-6.0,-12.0,-13.0,-14.0,-10.0,-20.0,-7.0,-13.0,-14.0,-15.0,-19.0,-22.0,-28.0,-28.0,-53.0,-54.0,-54.0,-56.0,-54.0,-35.0,-30.0,-56.0,-56.0,-57.0,-57.0,-78.0,-38.0,-33.0,-79.0,-53.0,-53.0,-53.0,-49.0,-35.0,-27.0,-49.0,-50.0,-49.0,-49.0,-45.0,-25.0,-22.0,-45.0,-45.0,-44.0,-43.0,-69.0,-19.0,-16.0,-72.0,-21.0,-17.0,-17.0,-13.0,-5.0,-7.0,-12.0,-12.0,-12.0
Nepal,2.0,8.0,5.0,7.0,6.0,10.0,-35.0,2.0,10.0,6.0,5.0,-6.0,7.0,8.0,6.0,11.0,6.0,6.0,5.0,12.0,9.0,4.0,-16.0,-43.0,-17.0,-3.0,8.0,8.0,12.0,11.0,8.0,6.0,5.0,4.0,-3.0,0.0,-14.0,-30.0,-70.0,-74.0,-74.0,-74.0,-54.0,-72.0,-74.0,-74.0,-73.0,-72.0,-71.0,-50.0,-69.0,-72.0,-71.0,-71.0,-70.0,-68.0,-50.0,-65.0,-72.0,-71.0,-71.0,-70.0,-69.0,-52.0,-68.0,-70.0,-71.0,-68.0,-65.0,-66.0,-47.0,-63.0,-65.0,-64.0,-63.0,-61.0,-67.0,-42.0,-58.0,-62.0,-62.0,-60.0,-65.0,-54.0,-35.0,-49.0,-50.0,-50.0,-55.0
Netherlands,0.0,-44.0,-117.0,-109.0,-108.0,-125.0,-156.0,-47.0,-32.0,-229.0,-174.0,-130.0,-124.0,-122.0,-14.0,10.0,27.0,31.0,40.0,29.0,28.0,15.0,-3.0,20.0,0.0,-16.0,-25.0,-120.0,-67.0,-133.0,-476.0,-559.0,-563.0,-602.0,-572.0,-326.0,-395.0,-631.0,-662.0,-647.0,-671.0,-629.0,-373.0,-440.0,-665.0,-665.0,-639.0,-662.0,-619.0,-352.0,-367.0,-643.0,-645.0,-617.0,-639.0,-689.0,-301.0,-365.0,-1101.0,-620.0,-588.0,-608.0,-567.0,-251.0,-271.0,-606.0,-600.0,-565.0,-590.0,-558.0,-214.0,-244.0,-1023.0,-611.0,-576.0,-595.0,-560.0,-195.0,-190.0,-667.0,-901.0,-509.0,-537.0,-487.0,-85.0,-2.0,-508.0,-498.0,-472.0
New Zealand,57.0,1.0,334.0,257.0,257.0,304.0,308.0,81.0,19.0,353.0,277.0,275.0,324.0,322.0,58.0,30.0,379.0,296.0,274.0,327.0,313.0,68.0,11.0,267.0,289.0,284.0,331.0,320.0,86.0,26.0,341.0,245.0,215.0,258.0,225.0,9.0,-67.0,39.0,-411.0,-712.0,-1163.0,-1165.0,-994.0,-915.0,-1153.0,-1179.0,-1168.0,-1160.0,-1152.0,-941.0,-877.0,-1132.0,-1158.0,-1149.0,-1140.0,-1444.0,-900.0,-938.0,-1408.0,-1167.0,-1144.0,-1122.0,-1116.0,-865.0,-843.0,-1088.0,-1099.0,-1077.0,-1037.0,-1010.0,-888.0,-747.0,-1330.0,-660.0,-687.0,-653.0,-622.0,-525.0,-619.0,-604.0,-653.0,-633.0,-589.0,-549.0,-433.0,-449.0,-535.0,-555.0,-528.0
Nicaragua,4.0,1.0,12.0,11.0,10.0,10.0,14.0,4.0,1.0,15.0,11.0,12.0,11.0,14.0,7.0,3.0,16.0,14.0,13.0,13.0,16.0,5.0,2.0,17.0,16.0,14.0,14.0,17.0,4.0,3.0,15.0,14.0,12.0,4.0,0.0,-9.0,-13.0,-8.0,-13.0,-14.0,-16.0,-15.0,-17.0,-17.0,-13.0,-15.0,-15.0,-17.0,-14.0,-17.0,-16.0,-35.0,-37.0,-43.0,-65.0,-68.0,-46.0,-24.0,-29.0,-29.0,-21.0,-22.0,-16.0,-14.0,-14.0,-7.0,-9.0,-9.0,-10.0,-9.0,-11.0,-13.0,-5.0,-8.0,-8.0,-9.0,-52.0,-17.0,-13.0,-7.0,-9.0,-9.0,-11.0,-9.0,-14.0,-17.0,-13.0,-16.0,-18.0
Niger,9.0,6.0,-3.0,3.0,4.0,3.0,5.0,7.0,4.0,3.0,3.0,3.0,3.0,4.0,7.0,6.0,4.0,5.0,5.0,6.0,7.0,6.0,10.0,4.0,4.0,4.0,4.0,7.0,8.0,6.0,5.0,6.0,5.0,4.0,1.0,-7.0,1.0,-12.0,-13.0,-14.0,-17.0,-14.0,-14.0,-1.0,-22.0,-26.0,-26.0,-25.0,-23.0,-12.0,0.0,-23.0,-24.0,-23.0,-23.0,-22.0,-10.0,0.0,-43.0,-20.0,-21.0,-20.0,-18.0,-8.0,2.0,-21.0,-21.0,-19.0,-20.0,-35.0,-6.0,7.0,-19.0,-20.0,-19.0,-20.0,-35.0,-4.0,11.0,-19.0,-19.0,-15.0,-14.0,-10.0,2.0,16.0,-15.0,-16.0,-13.0
Nigeria,300.0,219.0,226.0,157.0,149.0,112.0,210.0,246.0,112.0,148.0,143.0,169.0,165.0,234.0,135.0,211.0,157.0,123.0,127.0,154.0,266.0,278.0,246.0,184.0,130.0,64.0,22.0,138.0,142.0,86.0,3.0,-8.0,-9.0,-11.0,109.0,92.0,-39.0,-292.0,-535.0,-685.0,-816.0,-788.0,-346.0,-227.0,-1069.0,-1256.0,-1384.0,-1294.0,-1152.0,-585.0,-235.0,-1314.0,-1307.0,-1354.0,-1314.0,-1488.0,-529.0,-257.0,-1797.0,-1334.0,-1284.0,-1212.0,-1085.0,-389.0,-139.0,-1286.0,-1327.0,-1317.0,-1298.0,-1140.0,-499.0,-219.0,-1360.0,-1421.0,-1362.0,-1298.0,-1334.0,-306.0,-136.0,-1071.0,-1157.0,-1064.0,-1082.0,-826.0,-169.0,-58.0,-1008.0,-1069.0,-982.0
North Macedonia,4.0,4.0,19.0,3.0,2.0,0.0,18.0,2.0,4.0,20.0,4.0,3.0,1.0,18.0,4.0,9.0,22.0,5.0,3.0,3.0,20.0,3.0,7.0,20.0,2.0,-17.0,-21.0,-11.0,-12.0,-30.0,-23.0,-38.0,-41.0,-44.0,-36.0,-36.0,-43.0,-43.0,-53.0,-54.0,-55.0,-45.0,-50.0,-51.0,-43.0,-52.0,-55.0,-55.0,-44.0,-52.0,-54.0,-43.0,-52.0,-55.0,-56.0,-48.0,-82.0,-75.0,-45.0,-54.0,-54.0,-55.0,-70.0,-82.0,-75.0,-90.0,-52.0,-53.0,-49.0,-42.0,-43.0,-71.0,-37.0,-46.0,-46.0,-47.0,-78.0,-55.0,-46.0,-32.0,-41.0,-43.0,-41.0,-31.0,-28.0,-30.0,-28.0,-38.0,-38.0
Norway,-9.0,-29.0,-141.0,-132.0,-137.0,-165.0,-182.0,-39.0,-22.0,-51.0,-45.0,-41.0,-55.0,-66.0,-12.0,-7.0,-34.0,-30.0,-34.0,-40.0,-47.0,-12.0,-17.0,-19.0,-14.0,-25.0,-114.0,-412.0,-268.0,-314.0,-550.0,-590.0,-601.0,-608.0,-606.0,-390.0,-400.0,-603.0,-611.0,-601.0,-602.0,-588.0,-389.0,-398.0,-589.0,-589.0,-579.0,-584.0,-573.0,-362.0,-372.0,-685.0,-697.0,-758.0,-1016.0,-1012.0,-418.0,-397.0,-1019.0,-546.0,-542.0,-537.0,-513.0,-245.0,-234.0,-492.0,-486.0,-477.0,-474.0,-469.0,-227.0,-222.0,-431.0,-425.0,-415.0,-433.0,-971.0,-187.0,-194.0,-404.0,-396.0,-387.0,-389.0,-368.0,-128.0,-163.0,-354.0,-325.0,-300.0
Oman,0.0,8.0,8.0,8.0,8.0,8.0,-2.0,1.0,9.0,9.0,9.0,9.0,9.0,0.0,3.0,11.0,10.0,10.0,10.0,11.0,0.0,3.0,11.0,10.0,9.0,10.0,10.0,-1.0,2.0,0.0,-2.0,-3.0,-6.0,-10.0,-17.0,-15.0,-50.0,-20.0,-29.0,-33.0,-33.0,-32.0,-30.0,-34.0,-36.0,-36.0,-42.0,-44.0,-36.0,-34.0,-42.0,-43.0,-43.0,-43.0,-42.0,-37.0,-37.0,-47.0,-46.0,-47.0,-46.0,-45.0,-35.0,-35.0,-44.0,-44.0,-44.0,-43.0,-42.0,-33.0,-37.0,-44.0,-44.0,-43.0,-41.0,-41.0,-34.0,-31.0,-41.0,-41.0,-41.0,-40.0,-39.0,-31.0,-30.0,-39.0,-39.0,-39.0,-40.0
Pakistan,2.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,2.0,1.0,2.0,6.0,2.0,3.0,3.0,1.0,-1.0,2.0,5.0,2.0,4.0,3.0,2.0,3.0,0.0,4.0,-7.0,-8.0,-12.0,-16.0,-19.0,-18.0,-21.0,-68.0,-58.0,-62.0,-63.0,-64.0,-59.0,-41.0,-62.0,-62.0,-60.0,-59.0,-60.0,-52.0,-34.0,-53.0,-54.0,-55.0,-57.0,-55.0,-48.0,-33.0,-52.0,-52.0,-48.0,-48.0,-50.0,-40.0,-23.0,-43.0,-43.0,-43.0,-43.0,-46.0,-42.0,-26.0,-45.0,-43.0,-42.0,-42.0,-61.0,-37.0,-20.0,-39.0,-40.0,-39.0,-38.0,-41.0,-30.0,-13.0,-32.0,-32.0,-31.0
Panama,5.0,4.0,5.0,3.0,4.0,4.0,2.0,-13.0,-9.0,-64.0,-73.0,-34.0,-2.0,1.0,5.0,7.0,6.0,5.0,7.0,7.0,9.0,5.0,4.0,7.0,4.0,0.0,-5.0,-5.0,-6.0,-12.0,-18.0,-28.0,-32.0,-37.0,-37.0,-43.0,-43.0,-54.0,-61.0,-72.0,-73.0,-72.0,-68.0,-59.0,-72.0,-73.0,-75.0,-74.0,-74.0,-70.0,-74.0,-74.0,-74.0,-74.0,-76.0,-87.0,-84.0,-75.0,-73.0,-73.0,-73.0,-72.0,-72.0,-82.0,-74.0,-71.0,-71.0,-71.0,-71.0,-70.0,-80.0,-72.0,-69.0,-69.0,-69.0,-68.0,-83.0,-79.0,-71.0,-67.0,-67.0,-67.0,-67.0,-66.0,-77.0,-69.0,-64.0,-64.0,-64.0
Papua New Guinea,11.0,7.0,8.0,7.0,8.0,10.0,11.0,8.0,10.0,8.0,9.0,13.0,13.0,18.0,17.0,16.0,15.0,14.0,14.0,15.0,17.0,15.0,16.0,13.0,14.0,18.0,18.0,19.0,19.0,19.0,16.0,16.0,15.0,12.0,13.0,13.0,14.0,10.0,-19.0,-17.0,-17.0,-15.0,0.0,11.0,-17.0,-18.0,-15.0,-16.0,-12.0,6.0,12.0,-5.0,-2.0,-2.0,-3.0,-50.0,-12.0,6.0,-54.0,-2.0,-1.0,2.0,-3.0,6.0,10.0,-5.0,-6.0,-5.0,-1.0,2.0,11.0,17.0,6.0,7.0,7.0,9.0,11.0,12.0,15.0,11.0,13.0,16.0,20.0,22.0,22.0,24.0,21.0,21.0,21.0
Paraguay,2.0,-2.0,11.0,11.0,12.0,14.0,14.0,4.0,3.0,16.0,14.0,16.0,19.0,17.0,7.0,4.0,20.0,19.0,20.0,21.0,19.0,7.0,5.0,20.0,19.0,7.0,4.0,-1.0,-3.0,-10.0,-12.0,-19.0,-25.0,-26.0,-27.0,-48.0,-39.0,-57.0,-61.0,-62.0,-61.0,-59.0,-54.0,-30.0,-44.0,-44.0,-49.0,-50.0,-51.0,-51.0,-34.0,-62.0,-61.0,-65.0,-73.0,-82.0,-59.0,-29.0,-48.0,-46.0,-47.0,-45.0,-44.0,-40.0,-22.0,-40.0,-41.0,-40.0,-39.0,-38.0,-35.0,-19.0,-35.0,-35.0,-34.0,-32.0,-66.0,-35.0,-17.0,-25.0,-26.0,-26.0,-24.0,-23.0,-21.0,-8.0,-21.0,-26.0,-21.0
Peru,-4.0,-21.0,41.0,41.0,25.0,20.0,13.0,4.0,0.0,-40.0,-18.0,-20.0,-18.0,33.0,50.0,19.0,68.0,84.0,88.0,96.0,119.0,74.0,88.0,94.0,80.0,49.0,31.0,-12.0,-28.0,-17.0,-777.0,-1549.0,-1653.0,-1728.0,-1733.0,-1589.0,-1279.0,-1723.0,-1742.0,-1736.0,-1720.0,-1665.0,-1512.0,-1217.0,-1643.0,-1668.0,-1692.0,-1688.0,-1713.0,-1614.0,-1759.0,-1693.0,-1749.0,-1686.0,-2190.0,-2192.0,-1498.0,-1754.0,-1611.0,-1675.0,-1676.0,-1689.0,-1660.0,-1478.0,-1725.0,-1585.0,-1757.0,-1643.0,-1655.0,-1598.0,-1427.0,-1726.0,-1528.0,-1586.0,-1592.0,-1571.0,-1775.0,-1417.0,-1718.0,-1493.0,-1546.0,-1537.0,-1569.0,-1492.0,-1244.0,-1585.0,-1439.0,-1456.0,-1454.0
Philippines,6.0,1.0,8.0,5.0,5.0,6.0,8.0,7.0,2.0,4.0,-43.0,6.0,6.0,8.0,9.0,5.0,9.0,7.0,6.0,7.0,8.0,7.0,3.0,7.0,-4.0,-5.0,-6.0,-9.0,-6.0,-10.0,-31.0,-55.0,-62.0,-65.0,-66.0,-57.0,-50.0,-69.0,-71.0,-72.0,-72.0,-72.0,-62.0,-54.0,-73.0,-74.0,-74.0,-74.0,-73.0,-63.0,-54.0,-72.0,-74.0,-74.0,-80.0,-82.0,-67.0,-55.0,-71.0,-73.0,-72.0,-72.0,-71.0,-62.0,-54.0,-71.0,-72.0,-72.0,-72.0,-71.0,-61.0,-53.0,-69.0,-71.0,-70.0,-69.0,-74.0,-58.0,-51.0,-66.0,-67.0,-67.0,-67.0,-65.0,-53.0,-45.0,-63.0,-65.0,-64.0
Poland,13.0,-40.0,223.0,-23.0,-41.0,-41.0,118.0,38.0,-59.0,319.0,71.0,56.0,47.0,225.0,70.0,24.0,343.0,87.0,66.0,67.0,231.0,68.0,76.0,340.0,81.0,18.0,-283.0,-224.0,-226.0,-442.0,-425.0,-650.0,-684.0,-698.0,-591.0,-453.0,-559.0,-554.0,-717.0,-758.0,-766.0,-657.0,-469.0,-604.0,-616.0,-755.0,-785.0,-796.0,-692.0,-527.0,-452.0,-641.0,-782.0,-788.0,-824.0,-861.0,-804.0,-680.0,-1493.0,-826.0,-772.0,-752.0,-634.0,-371.0,-452.0,-539.0,-678.0,-681.0,-679.0,-563.0,-359.0,-228.0,-469.0,-623.0,-643.0,-660.0,-1351.0,-451.0,-348.0,-420.0,-581.0,-587.0,-565.0,-435.0,-141.0,-98.0,-361.0,-525.0,-526.0
Portugal,26.0,20.0,59.0,55.0,52.0,32.0,13.0,7.0,43.0,-590.0,-1343.0,-322.0,1.0,15.0,18.0,-10.0,65.0,47.0,45.0,43.0,40.0,56.0,54.0,41.0,31.0,12.0,-46.0,-138.0,-292.0,-467.0,-807.0,-946.0,-1005.0,-1141.0,-1203.0,-1107.0,-1039.0,-1238.0,-1268.0,-1275.0,-1286.0,-1266.0,-1095.0,-1054.0,-1267.0,-1288.0,-1294.0,-1295.0,-1278.0,-1107.0,-1114.0,-1285.0,-1290.0,-1276.0,-1395.0,-1723.0,-1138.0,-1111.0,-1466.0,-1253.0,-1261.0,-1260.0,-1230.0,-963.0,-930.0,-1207.0,-1205.0,-1197.0,-1202.0,-1179.0,-1028.0,-886.0,-1157.0,-1161.0,-1149.0,-1146.0,-1655.0,-875.0,-672.0,-1023.0,-1016.0,-1001.0,-994.0,-962.0,-631.0,-608.0,-941.0,-939.0,-936.0
Puerto Rico,-3.0,-4.0,-27.0,8.0,8.0,8.0,10.0,-1.0,-4.0,15.0,6.0,9.0,9.0,10.0,-1.0,-4.0,-8.0,9.0,9.0,8.0,9.0,-2.0,-5.0,12.0,7.0,7.0,6.0,6.0,-4.0,-11.0,-37.0,-51.0,-55.0,-57.0,-55.0,-45.0,-45.0,-59.0,-59.0,-60.0,-60.0,-58.0,-49.0,-48.0,-56.0,-62.0,-62.0,-63.0,-61.0,-52.0,-66.0,-59.0,-62.0,-62.0,-66.0,-84.0,-65.0,-63.0,-54.0,-58.0,-57.0,-56.0,-57.0,-45.0,-55.0,-52.0,-57.0,-54.0,-55.0,-54.0,-43.0,-52.0,-49.0,-54.0,-52.0,-52.0,-50.0,-39.0,-47.0,-42.0,-47.0,-46.0,-47.0,-44.0,-34.0,-38.0,-39.0,-43.0,-43.0
Qatar,5.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,7.0,6.0,6.0,2.0,2.0,0.0,-4.0,0.0,-5.0,-8.0,-15.0,-20.0,-22.0,-24.0,-18.0,-26.0,-27.0,-29.0,-29.0,-30.0,-32.0,-25.0,-31.0,-31.0,-32.0,-33.0,-35.0,-36.0,-29.0,-36.0,-36.0,-37.0,-37.0,-37.0,-40.0,-39.0,-36.0,-37.0,-37.0,-39.0,-37.0,-38.0,-37.0,-35.0,-36.0,-36.0,-37.0,-37.0,-40.0,-39.0,-38.0,-39.0,-39.0,-39.0,-39.0,-38.0,-39.0,-38.0,-39.0,-38.0,-38.0,-36.0,-36.0,-36.0,-35.0,-36.0,-35.0,-36.0
Romania,172.0,151.0,78.0,84.0,82.0,85.0,1138.0,226.0,160.0,68.0,132.0,122.0,108.0,1184.0,267.0,302.0,153.0,157.0,147.0,161.0,1250.0,310.0,292.0,85.0,20.0,-700.0,-774.0,-21.0,-100.0,-432.0,-1170.0,-1277.0,-1355.0,-1429.0,-754.0,-796.0,-1145.0,-1878.0,-2004.0,-2175.0,-2149.0,-1548.0,-1513.0,-1592.0,-2132.0,-2199.0,-2187.0,-2158.0,-1576.0,-1463.0,-1589.0,-2142.0,-2156.0,-2137.0,-2117.0,-1604.0,-1314.0,-1404.0,-2247.0,-2165.0,-2122.0,-2168.0,-2647.0,-1781.0,-2153.0,-3528.0,-2425.0,-2114.0,-2086.0,-1481.0,-1051.0,-1168.0,-1899.0,-1903.0,-1900.0,-1879.0,-2460.0,-1157.0,-1245.0,-1851.0,-1783.0,-1817.0,-1758.0,-1006.0,-599.0,-606.0,-1637.0,-1664.0,-1605.0
Rwanda,5.0,6.0,7.0,4.0,2.0,3.0,3.0,3.0,0.0,4.0,3.0,2.0,2.0,-1.0,-10.0,-1.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,5.0,5.0,3.0,4.0,4.0,11.0,1.0,-14.0,-21.0,-24.0,-24.0,-24.0,-8.0,-24.0,-58.0,-63.0,-64.0,-63.0,-62.0,-43.0,-31.0,-61.0,-61.0,-60.0,-60.0,-59.0,-37.0,-26.0,-58.0,-73.0,-59.0,-60.0,-65.0,-37.0,-27.0,-68.0,-58.0,-57.0,-58.0,-58.0,-37.0,-25.0,-58.0,-57.0,-59.0,-58.0,-56.0,-35.0,-22.0,-56.0,-56.0,-57.0,-55.0,-61.0,-32.0,-19.0,-36.0,-35.0,-35.0,-34.0,-32.0,-10.0,-9.0,-30.0,-31.0,-30.0
Réunion,-10.0,0.0,-1.0,7.0,0.0,0.0,4.0,-10.0,0.0,-1.0,1.0,1.0,2.0,2.0,-14.0,0.0,-3.0,2.0,-2.0,0.0,1.0,-10.0,0.0,-14.0,-6.0,-6.0,-7.0,-6.0,-12.0,0.0,-19.0,-35.0,-55.0,-56.0,-55.0,-57.0,-57.0,-59.0,-64.0,-63.0,-67.0,-60.0,-57.0,-52.0,-65.0,-64.0,-62.0,-63.0,-62.0,-57.0,-55.0,-57.0,-59.0,-62.0,-59.0,-59.0,-53.0,-50.0,-79.0,-55.0,-60.0,-57.0,-55.0,-51.0,-54.0,-57.0,-57.0,-57.0,-59.0,-54.0,-46.0,-45.0,-54.0,-53.0,-56.0,-55.0,-74.0,-45.0,-43.0,-49.0,-51.0,-51.0,-49.0,-64.0,-42.0,-41.0,-39.0,-36.0,-35.0
Saudi Arabia,-19.0,64.0,53.0,54.0,44.0,39.0,-91.0,-21.0,57.0,48.0,31.0,4.0,29.0,-65.0,-6.0,56.0,51.0,43.0,38.0,44.0,-71.0,-5.0,49.0,-154.0,-156.0,-155.0,-162.0,-71.0,-13.0,-183.0,-303.0,-342.0,-371.0,-400.0,-249.0,-216.0,-466.0,-530.0,-539.0,-545.0,-559.0,-425.0,-338.0,-549.0,-564.0,-564.0,-560.0,-560.0,-457.0,-366.0,-571.0,-596.0,-697.0,-702.0,-693.0,-540.0,-499.0,-674.0,-683.0,-691.0,-692.0,-682.0,-511.0,-484.0,-674.0,-680.0,-680.0,-684.0,-684.0,-563.0,-526.0,-689.0,-665.0,-659.0,-626.0,-618.0,-437.0,-401.0,-612.0,-619.0,-618.0,-606.0,-599.0,-406.0,-366.0,-575.0,-586.0,-584.0,-585.0
Senegal,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,2.0,1.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,-12.0,-14.0,-15.0,-16.0,-16.0,-13.0,-7.0,-26.0,-32.0,-34.0,-35.0,-35.0,-24.0,-10.0,-34.0,-35.0,-35.0,-35.0,-34.0,-31.0,-9.0,-33.0,-34.0,-34.0,-34.0,-33.0,-22.0,-7.0,-53.0,-33.0,-32.0,-33.0,-32.0,-21.0,-7.0,-32.0,-33.0,-33.0,-33.0,-32.0,-24.0,-9.0,-34.0,-36.0,-35.0,-34.0,-52.0,-23.0,-7.0,-34.0,-34.0,-34.0,-32.0,-32.0,-19.0,-4.0,-31.0,-30.0,-30.0
Serbia,-11.0,-1.0,-46.0,-5.0,-9.0,-10.0,-10.0,-4.0,2.0,15.0,10.0,5.0,3.0,3.0,4.0,4.0,16.0,9.0,3.0,5.0,3.0,1.0,4.0,12.0,6.0,1.0,0.0,-3.0,-5.0,-7.0,-18.0,-29.0,-38.0,-42.0,-43.0,-35.0,-46.0,-52.0,-59.0,-61.0,-61.0,-60.0,-50.0,-50.0,-56.0,-59.0,-61.0,-62.0,-60.0,-60.0,-77.0,-56.0,-59.0,-60.0,-60.0,-61.0,-81.0,-75.0,-54.0,-58.0,-58.0,-58.0,-76.0,-83.0,-77.0,-90.0,-53.0,-55.0,-54.0,-53.0,-78.0,-72.0,-44.0,-47.0,-50.0,-50.0,-91.0,-52.0,-38.0,-41.0,-44.0,-51.0,-42.0,-40.0,-22.0,-17.0,-27.0,-32.0,-33.0
Singapore,-4.0,-7.0,-4.0,-5.0,-5.0,-5.0,0.0,-3.0,-5.0,-3.0,-3.0,-4.0,-4.0,1.0,0.0,-3.0,-2.0,-1.0,-2.0,-2.0,3.0,0.0,-2.0,-1.0,-1.0,-2.0,-2.0,1.0,0.0,-3.0,-11.0,-12.0,-14.0,-16.0,-13.0,-3.0,-8.0,-11.0,-13.0,-15.0,-16.0,-14.0,-8.0,-15.0,-18.0,-18.0,-22.0,-27.0,-20.0,-7.0,-10.0,-24.0,-52.0,-63.0,-64.0,-83.0,-51.0,-49.0,-64.0,-65.0,-66.0,-66.0,-65.0,-51.0,-49.0,-66.0,-67.0,-68.0,-69.0,-67.0,-55.0,-52.0,-68.0,-68.0,-69.0,-69.0,-83.0,-54.0,-49.0,-67.0,-67.0,-67.0,-83.0,-66.0,-51.0,-46.0,-66.0,-65.0,-65.0
