sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Aguascalientes,6.0,7.0,2.0,-3.0,-2.0,-2.0,-1.0,1.0,1.0,-3.0,-6.0,-5.0,0.0,9.0,13.0,10.0,5.0,-1.0,1.0,1.0,0.0,2.0,2.0,-10.0,-2.0,-1.0,2.0,9.0,13.0,8.0,5.0,3.0,2.0,1.0,-1.0,-5.0,-16.0,-16.0,-18.0,-18.0,-16.0,-12.0,-10.0,-19.0,-17.0,-18.0,-16.0,-12.0,-6.0,-6.0,-18.0,-12.0,-12.0,-4.0,-6.0,-27.0,-17.0,-23.0,-11.0,-10.0,-2.0,-6.0,-7.0,-17.0,-26.0,-22.0,-26.0,-25.0,-24.0,-22.0,-21.0,-30.0,-26.0,-24.0,-18.0,-5.0,-17.0,-16.0,-28.0,-20.0,-21.0,-19.0,-17.0,-16.0,-5.0,-15.0,-21.0,-21.0,-18.0
Aichi,3.0,-6.0,1.0,-1.0,1.0,4.0,2.0,-1.0,2.0,2.0,5.0,4.0,6.0,14.0,9.0,10.0,6.0,8.0,-2.0,3.0,2.0,4.0,-10.0,2.0,-5.0,4.0,5.0,3.0,-2.0,3.0,0.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,6.0,10.0,-3.0,3.0,1.0,0.0,4.0,-5.0,6.0,5.0,8.0,5.0,6.0,5.0,3.0,6.0,5.0,4.0,-7.0,-12.0,2.0,5.0,5.0,0.0,-11.0,-1.0,-7.0,0.0,-4.0,-2.0,-2.0,-1.0,-6.0,-3.0,1.0,-5.0,4.0,1.0,-4.0,-7.0,-5.0,1.0,-14.0,4.0,1.0,-6.0,-12.0,-1.0,-1.0,-2.0
Aizkraukle Municipality,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,
Ajdovščina,7.0,0.0,2.0,0.0,-2.0,0.0,-2.0,7.0,0.0,13.0,20.0,-2.0,-2.0,3.0,0.0,0.0,-7.0,-6.0,0.0,4.0,0.0,7.0,,-4.0,10.0,2.0,30.0,25.0,-27.0,0.0,-29.0,-39.0,-44.0,-46.0,-39.0,-48.0,,-35.0,-37.0,-40.0,-50.0,-41.0,-41.0,0.0,-53.0,-47.0,-46.0,-46.0,-41.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ajman,3.0,2.0,-1.0,1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-2.0,2.0,3.0,6.0,7.0,6.0,5.0,4.0,5.0,6.0,5.0,4.0,6.0,8.0,4.0,6.0,5.0,4.0,9.0,7.0,5.0,2.0,-2.0,-7.0,-11.0,-13.0,13.0,-5.0,-17.0,-17.0,-60.0,-46.0,-26.0,-28.0,-25.0,-24.0,-25.0,-37.0,-25.0,-20.0,-26.0,-25.0,-27.0,-27.0,-42.0,-27.0,-25.0,-27.0,-26.0,-27.0,-26.0,-40.0,-28.0,-24.0,-23.0,-21.0,-18.0,-14.0,-34.0,-28.0,-22.0,-22.0,-19.0,-19.0,-21.0,-31.0,-21.0,-17.0,-17.0,-17.0,-14.0,-18.0,-29.0,-17.0,-13.0,-15.0,-12.0,-14.0
Akita,5.0,0.0,-1.0,-1.0,4.0,7.0,-1.0,4.0,-2.0,1.0,8.0,7.0,6.0,6.0,14.0,11.0,3.0,7.0,5.0,-2.0,-3.0,4.0,3.0,-1.0,4.0,2.0,6.0,-3.0,6.0,6.0,-1.0,0.0,4.0,11.0,0.0,2.0,-2.0,0.0,2.0,9.0,8.0,0.0,7.0,5.0,2.0,5.0,5.0,2.0,-1.0,6.0,2.0,-3.0,6.0,4.0,1.0,3.0,6.0,2.0,-1.0,2.0,9.0,6.0,1.0,1.0,0.0,-2.0,1.0,1.0,-2.0,0.0,1.0,-5.0,-1.0,2.0,-3.0,5.0,1.0,-2.0,-2.0,-2.0,6.0,-1.0,0.0,-4.0,0.0,3.0,-2.0,2.0,2.0
Akwa Ibom,-5.0,-3.0,-3.0,-3.0,1.0,-1.0,1.0,-7.0,-11.0,-3.0,-6.0,-4.0,7.0,8.0,-7.0,-6.0,-3.0,-2.0,0.0,5.0,12.0,-4.0,-3.0,1.0,-1.0,3.0,3.0,3.0,-1.0,-4.0,-10.0,-2.0,1.0,-2.0,1.0,-11.0,-13.0,-1.0,-9.0,3.0,-2.0,3.0,-13.0,-22.0,-15.0,-15.0,-29.0,-19.0,-23.0,-53.0,-45.0,-47.0,-45.0,-46.0,-41.0,-35.0,-42.0,-37.0,-48.0,-48.0,-46.0,-41.0,-31.0,-36.0,-52.0,-56.0,-53.0,-50.0,-50.0,-46.0,-51.0,-46.0,-47.0,-43.0,-43.0,-37.0,-35.0,-43.0,-45.0,-29.0,-38.0,-21.0,-32.0,-28.0,-29.0,-45.0,-22.0,-33.0,-22.0
Al Ahmadi Governorate,8.0,2.0,2.0,1.0,1.0,4.0,8.0,7.0,6.0,16.0,12.0,9.0,-4.0,-9.0,-1.0,-3.0,-1.0,-2.0,-2.0,-4.0,0.0,0.0,-3.0,0.0,0.0,20.0,-2.0,-16.0,-12.0,-13.0,-15.0,-18.0,-18.0,-18.0,-26.0,-15.0,-39.0,-28.0,-26.0,-24.0,-26.0,-28.0,-25.0,-28.0,-30.0,-31.0,-31.0,-37.0,-41.0,-32.0,-32.0,-28.0,-41.0,-40.0,-42.0,-41.0,-30.0,-34.0,-36.0,-37.0,-39.0,-41.0,-47.0,-41.0,-42.0,-40.0,-39.0,-35.0,-36.0,-50.0,-43.0,-45.0,-45.0,-46.0,-45.0,-48.0,-51.0,-43.0,-45.0,-43.0,-43.0,-43.0,-40.0,-40.0,-16.0,-26.0,-81.0,-77.0,-75.0
Al Asimah Governate,7.0,3.0,0.0,3.0,4.0,4.0,9.0,8.0,9.0,9.0,-10.0,-10.0,-9.0,-14.0,-7.0,-3.0,-3.0,-4.0,-5.0,-5.0,-8.0,-6.0,-5.0,-3.0,-3.0,16.0,0.0,-19.0,-20.0,-14.0,-18.0,-19.0,-20.0,-19.0,-32.0,-21.0,-42.0,-32.0,-30.0,-29.0,-28.0,-33.0,-33.0,-34.0,-38.0,-38.0,-37.0,-40.0,-46.0,-40.0,-37.0,-39.0,-45.0,-45.0,-46.0,-48.0,-38.0,-37.0,-40.0,-41.0,-43.0,-47.0,-53.0,-51.0,-48.0,-49.0,-47.0,-45.0,-45.0,-57.0,-52.0,-52.0,-53.0,-52.0,-53.0,-54.0,-57.0,-52.0,-50.0,-50.0,-51.0,-52.0,-49.0,-49.0,-34.0,-41.0,-88.0,-87.0,-86.0
Al Bahah Province,-3.0,-3.0,-6.0,0.0,2.0,-5.0,-5.0,-5.0,-6.0,0.0,4.0,6.0,12.0,4.0,5.0,2.0,2.0,8.0,7.0,6.0,7.0,2.0,0.0,3.0,8.0,7.0,4.0,-1.0,-3.0,4.0,4.0,-8.0,-8.0,-1.0,-2.0,-5.0,-12.0,-20.0,-21.0,-8.0,-3.0,-16.0,-15.0,-13.0,-20.0,-19.0,-14.0,-16.0,-20.0,-13.0,-15.0,-13.0,-15.0,-14.0,-12.0,-23.0,-18.0,-15.0,-22.0,-20.0,-14.0,-18.0,-24.0,-17.0,-17.0,-15.0,-15.0,-7.0,2.0,-8.0,-22.0,-24.0,-12.0,-15.0,-7.0,-11.0,-12.0,-14.0,-12.0,-18.0,-17.0,-8.0,-11.0,-11.0,-17.0,-4.0,-8.0,-2.0,1.0
Al Farwaniyah Governorate,6.0,6.0,3.0,2.0,3.0,2.0,5.0,5.0,9.0,12.0,3.0,2.0,-5.0,-6.0,-1.0,3.0,2.0,-1.0,-2.0,-2.0,-1.0,-1.0,1.0,-1.0,-3.0,13.0,-5.0,-17.0,-18.0,-15.0,-21.0,-23.0,-23.0,-22.0,-30.0,-20.0,-41.0,-34.0,-33.0,-31.0,-31.0,-33.0,-31.0,-31.0,-35.0,-37.0,-38.0,-41.0,-46.0,-38.0,-36.0,-31.0,-50.0,-49.0,-48.0,-51.0,-40.0,-40.0,-43.0,-46.0,-47.0,-50.0,-55.0,-47.0,-45.0,-47.0,-46.0,-44.0,-43.0,-55.0,-47.0,-46.0,-49.0,-49.0,-49.0,-52.0,-54.0,-48.0,-46.0,-48.0,-48.0,-49.0,-46.0,-45.0,-21.0,-26.0,-78.0,-76.0,-73.0
Al Jahra Governorate,5.0,3.0,-1.0,3.0,2.0,5.0,8.0,11.0,8.0,11.0,-1.0,0.0,2.0,0.0,6.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,-1.0,1.0,3.0,10.0,2.0,-4.0,-6.0,-9.0,-13.0,-14.0,-14.0,-10.0,-14.0,-10.0,-37.0,-29.0,-26.0,-26.0,-26.0,-29.0,-29.0,-30.0,-33.0,-32.0,-32.0,-34.0,-34.0,-29.0,-30.0,-32.0,-35.0,-37.0,-34.0,-32.0,-25.0,-28.0,-33.0,-33.0,-33.0,-37.0,-37.0,-36.0,-36.0,-35.0,-32.0,-30.0,-28.0,-39.0,-36.0,-38.0,-42.0,-40.0,-42.0,-42.0,-40.0,-38.0,-39.0,-41.0,-38.0,-39.0,-37.0,-30.0,-17.0,-25.0,-80.0,-77.0,-73.0
Al Jowf,4.0,-1.0,0.0,-2.0,-4.0,-5.0,1.0,-4.0,-5.0,-3.0,-2.0,3.0,8.0,14.0,13.0,5.0,5.0,5.0,6.0,3.0,-4.0,3.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,-1.0,-9.0,-10.0,-14.0,-13.0,-13.0,-16.0,-23.0,-22.0,-18.0,-14.0,-16.0,-13.0,-17.0,-19.0,-20.0,-15.0,-20.0,-17.0,-17.0,-16.0,-17.0,-18.0,-23.0,-26.0,-20.0,-18.0,-21.0,-24.0,-25.0,-23.0,-25.0,-21.0,-23.0,-26.0,-25.0,-24.0,-24.0,-14.0,-13.0,-25.0,-26.0,-21.0,-21.0,-21.0,-25.0,-19.0,-23.0,-25.0,-24.0,-25.0,-17.0,-21.0,-16.0,-18.0,-11.0,-14.0,-13.0,-11.0
Al Madinah Province,-7.0,-6.0,-11.0,-12.0,-9.0,-7.0,-10.0,-10.0,-7.0,-13.0,-10.0,-6.0,0.0,-4.0,-3.0,-2.0,-7.0,-10.0,-7.0,-7.0,-14.0,-12.0,-9.0,-11.0,-11.0,-12.0,-10.0,-17.0,-14.0,-8.0,-10.0,-17.0,-17.0,-20.0,-29.0,-27.0,-24.0,-34.0,-31.0,-26.0,-30.0,-39.0,-34.0,-34.0,-40.0,-42.0,-40.0,-37.0,-56.0,-51.0,-45.0,-49.0,-48.0,-49.0,-46.0,-55.0,-47.0,-45.0,-49.0,-52.0,-52.0,-50.0,-56.0,-55.0,-50.0,-52.0,-51.0,-48.0,-38.0,-54.0,-54.0,-49.0,-47.0,-48.0,-44.0,-43.0,-50.0,-47.0,-42.0,-46.0,-46.0,-42.0,-41.0,-50.0,-43.0,-34.0,-38.0,-35.0,-39.0
Al Qalyubia Governorate,6.0,6.0,2.0,2.0,-4.0,-5.0,5.0,4.0,2.0,-18.0,-12.0,1.0,3.0,8.0,7.0,7.0,6.0,5.0,4.0,3.0,9.0,8.0,4.0,2.0,4.0,8.0,-56.0,-44.0,-16.0,-1.0,2.0,-2.0,-3.0,-9.0,-11.0,-14.0,-19.0,-22.0,-16.0,-30.0,-28.0,-49.0,-44.0,-23.0,-27.0,-26.0,-24.0,-19.0,-18.0,-17.0,-3.0,-2.0,9.0,10.0,10.0,-8.0,-8.0,-2.0,-4.0,-4.0,-2.0,5.0,-11.0,-8.0,10.0,-26.0,10.0,11.0,17.0,-13.0,0.0,2.0,-2.0,4.0,5.0,6.0,9.0,8.0,9.0,5.0,10.0,14.0,16.0,19.0,23.0,22.0,18.0,16.0,13.0
Al Qassim,-1.0,-2.0,-5.0,-4.0,-3.0,-3.0,-3.0,-5.0,-5.0,-9.0,-12.0,3.0,5.0,6.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,4.0,5.0,-2.0,-3.0,-8.0,-15.0,-12.0,-11.0,-18.0,-15.0,-12.0,-13.0,-25.0,-18.0,-15.0,-18.0,-19.0,-19.0,-19.0,-26.0,-20.0,-17.0,-16.0,-16.0,-25.0,-26.0,-32.0,-24.0,-23.0,-26.0,-28.0,-28.0,-28.0,-34.0,-30.0,-27.0,-26.0,-27.0,-24.0,-16.0,-25.0,-30.0,-31.0,-28.0,-26.0,-28.0,-29.0,-32.0,-30.0,-28.0,-28.0,-29.0,-26.0,-27.0,-30.0,-26.0,-21.0,-21.0,-19.0,-20.0
Alabama,15.0,-257.0,-282.0,-320.0,-46.0,-428.0,-182.0,51.0,22.0,-363.0,-39.0,220.0,362.0,385.0,577.0,600.0,150.0,943.0,-94.0,390.0,101.0,382.0,429.0,382.0,358.0,403.0,1154.0,1802.0,1786.0,1023.0,1387.0,978.0,857.0,1025.0,684.0,565.0,-330.0,-283.0,-331.0,-176.0,1.0,-51.0,122.0,-680.0,-595.0,-685.0,546.0,412.0,1056.0,844.0,-913.0,-330.0,-349.0,-252.0,-72.0,-67.0,180.0,-1590.0,-329.0,-203.0,61.0,16.0,-200.0,21.0,-721.0,-133.0,-47.0,28.0,-391.0,-9.0,58.0,-118.0,-46.0,20.0,15.0,240.0,401.0,487.0,287.0,294.0,379.0,389.0,390.0,121.0,842.0,507.0,133.0,212.0,287.0
Alaska,5.0,25.0,-12.0,-17.0,-27.0,11.0,-31.0,-3.0,20.0,1.0,-14.0,23.0,28.0,3.0,37.0,66.0,28.0,49.0,37.0,33.0,3.0,43.0,28.0,19.0,35.0,48.0,113.0,119.0,107.0,79.0,102.0,45.0,36.0,18.0,-37.0,-41.0,-42.0,-117.0,-73.0,-154.0,-143.0,-152.0,-161.0,-181.0,-185.0,-97.0,-104.0,-177.0,-157.0,-170.0,-119.0,-94.0,-84.0,-73.0,-68.0,-56.0,-28.0,-167.0,-79.0,-72.0,-31.0,-36.0,-55.0,-32.0,-59.0,-47.0,-53.0,-41.0,-39.0,-37.0,7.0,-4.0,-17.0,-21.0,8.0,1.0,33.0,67.0,40.0,14.0,45.0,34.0,22.0,28.0,126.0,104.0,9.0,13.0,47.0
Alba County,7.0,12.0,4.0,2.0,6.0,-3.0,4.0,-1.0,6.0,2.0,7.0,7.0,-1.0,6.0,4.0,10.0,-4.0,1.0,3.0,1.0,7.0,7.0,13.0,-3.0,12.0,17.0,11.0,8.0,7.0,9.0,-5.0,-12.0,-5.0,-20.0,-16.0,-21.0,-20.0,-35.0,-25.0,-44.0,-52.0,-46.0,-48.0,-58.0,-42.0,-41.0,-40.0,-43.0,-37.0,-43.0,-53.0,-38.0,-35.0,-34.0,-36.0,-27.0,-31.0,-48.0,-29.0,-24.0,-13.0,-15.0,-21.0,-45.0,-96.0,-83.0,-43.0,-36.0,-30.0,-26.0,-38.0,-44.0,-30.0,-27.0,-25.0,-16.0,-46.0,-36.0,-46.0,-26.0,-26.0,-22.0,-24.0,-17.0,-19.0,-27.0,-20.0,-18.0,-12.0
Alberta,3.0,-2.0,-2.0,1.0,4.0,9.0,3.0,7.0,3.0,1.0,3.0,7.0,10.0,11.0,7.0,10.0,7.0,9.0,7.0,9.0,9.0,2.0,3.0,7.0,5.0,11.0,29.0,30.0,12.0,9.0,31.0,17.0,11.0,3.0,4.0,-9.0,-21.0,-11.0,-16.0,-11.0,-12.0,-11.0,-21.0,-29.0,-22.0,-21.0,-13.0,-15.0,-16.0,-20.0,-33.0,-17.0,-15.0,-8.0,9.0,-17.0,-13.0,-40.0,-19.0,-15.0,-10.0,-4.0,-11.0,-16.0,-23.0,-12.0,-11.0,-9.0,-8.0,-9.0,-14.0,-20.0,-13.0,-8.0,-5.0,-6.0,-4.0,-7.0,-20.0,-11.0,0.0,-2.0,-2.0,-2.0,4.0,-6.0,-10.0,-7.0,3.0
Alexandria Governorate,13.0,5.0,6.0,4.0,4.0,2.0,7.0,7.0,-2.0,2.0,4.0,6.0,6.0,17.0,10.0,9.0,12.0,15.0,10.0,10.0,18.0,16.0,7.0,7.0,13.0,14.0,-36.0,-8.0,12.0,7.0,6.0,-3.0,-6.0,-14.0,-15.0,-13.0,-24.0,-24.0,-20.0,-34.0,-34.0,-52.0,-46.0,-28.0,-34.0,-30.0,-30.0,-28.0,-35.0,-35.0,-17.0,-21.0,-11.0,-12.0,-8.0,-23.0,-21.0,-19.0,-21.0,-19.0,-20.0,-16.0,-28.0,-26.0,-14.0,-48.0,-7.0,-7.0,-5.0,-27.0,-26.0,-22.0,-24.0,-18.0,-20.0,-20.0,-13.0,-17.0,-15.0,-17.0,-13.0,-13.0,-13.0,-9.0,-7.0,-7.0,-9.0,-8.0,-13.0
Aloja Municipality,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alytus County,6.0,7.0,6.0,10.0,10.0,6.0,2.0,3.0,2.0,8.0,1.0,2.0,1.0,4.0,2.0,0.0,-4.0,3.0,0.0,1.0,1.0,8.0,18.0,1.0,20.0,-9.0,9.0,5.0,1.0,17.0,-18.0,-27.0,-26.0,-29.0,-12.0,-24.0,-25.0,-18.0,-22.0,-28.0,-27.0,-28.0,-33.0,-36.0,-26.0,-29.0,-30.0,-33.0,-30.0,-35.0,-25.0,-24.0,-16.0,-11.0,7.0,-5.0,-34.0,-93.0,-59.0,-24.0,-24.0,-18.0,-14.0,-24.0,-32.0,-12.0,-9.0,-11.0,-6.0,-5.0,-10.0,-14.0,-3.0,4.0,0.0,24.0,1.0,5.0,25.0,-7.0,3.0,4.0,7.0,12.0,18.0,22.0,11.0,9.0,12.0
Alūksne Municipality,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Amazonas,-26.0,-14.0,-16.0,-35.0,-26.0,-5.0,-9.0,-7.0,4.0,-9.0,-31.0,-22.0,-8.0,4.0,4.0,-8.0,3.0,-34.0,-18.0,-12.0,-20.0,3.0,1.0,-11.0,-53.0,-30.0,-18.0,-19.0,-7.0,9.0,2.0,-57.0,-46.0,-57.0,-58.0,-53.0,-64.0,-85.0,-74.0,-113.0,-102.0,-94.0,-97.0,-93.0,-79.0,-86.0,-76.0,-63.0,-68.0,-86.0,-127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anambra,-3.0,-1.0,-7.0,-7.0,-8.0,-3.0,-8.0,-6.0,-7.0,-9.0,-11.0,-8.0,-5.0,-8.0,-10.0,-7.0,-8.0,-7.0,-5.0,-3.0,-6.0,-3.0,-9.0,-8.0,-5.0,-5.0,-5.0,-8.0,-7.0,-8.0,-7.0,-10.0,-5.0,-4.0,-4.0,-7.0,-9.0,-10.0,-6.0,-5.0,-5.0,-6.0,-9.0,-14.0,-49.0,-50.0,-49.0,-48.0,-50.0,-50.0,-22.0,-49.0,-48.0,-49.0,-46.0,-49.0,-44.0,-22.0,-66.0,-64.0,-60.0,-55.0,-54.0,-56.0,-37.0,-55.0,-50.0,-51.0,-52.0,-44.0,-51.0,-33.0,-48.0,-43.0,-44.0,-45.0,-47.0,-47.0,-30.0,-22.0,-20.0,-16.0,-15.0,-17.0,-19.0,-26.0,-22.0,-20.0,-21.0
Ancash,1.0,-2.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-6.0,0.0,-7.0,3.0,0.0,1.0,-2.0,2.0,-2.0,-1.0,0.0,0.0,-1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,-1.0,5.0,15.0,-48.0,-54.0,-60.0,-60.0,-60.0,-61.0,-60.0,-60.0,-58.0,-59.0,-56.0,-58.0,-58.0,-57.0,-56.0,-59.0,-56.0,-57.0,-62.0,-93.0,-53.0,-58.0,-40.0,-94.0,-94.0,-50.0,-94.0,-48.0,-56.0,-58.0,-59.0,-59.0,-59.0,-95.0,-53.0,-71.0,-59.0,-62.0,-59.0,-56.0,-95.0,-56.0,-56.0,-56.0,-55.0,-64.0,-57.0,-95.0,-53.0,-55.0,-55.0,-58.0,-55.0,-48.0,-94.0,-56.0,-54.0,-54.0
Andalusia,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,5.0,6.0,23.0,-60.0,11.0,10.0,4.0,4.0,4.0,4.0,2.0,1.0,10.0,2.0,11.0,13.0,22.0,32.0,-6.0,-55.0,-34.0,-46.0,-46.0,-48.0,-48.0,-57.0,-78.0,-50.0,-54.0,-55.0,-56.0,-54.0,-59.0,-81.0,-58.0,-58.0,-55.0,-56.0,-51.0,-58.0,-80.0,-54.0,-44.0,-33.0,-79.0,-91.0,-47.0,-79.0,-50.0,-49.0,-53.0,-51.0,-50.0,-56.0,-79.0,-57.0,-55.0,-51.0,-52.0,-50.0,-54.0,-72.0,-55.0,-48.0,-46.0,-35.0,-88.0,-32.0,-52.0,-39.0,-36.0,-37.0,-38.0,-39.0,-41.0,-59.0,-31.0,-36.0,-31.0
Andaman and Nicobar Islands,-9.0,-6.0,2.0,12.0,9.0,-4.0,-9.0,-16.0,-6.0,-19.0,-2.0,-14.0,-14.0,-21.0,-19.0,-15.0,-17.0,-18.0,-14.0,-20.0,-25.0,-26.0,-15.0,-17.0,-38.0,-16.0,-12.0,-19.0,-19.0,-32.0,-11.0,-20.0,-20.0,-4.0,-43.0,-45.0,-85.0,-43.0,-48.0,-76.0,-80.0,-79.0,-74.0,-63.0,-60.0,-64.0,-65.0,-67.0,-70.0,-72.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,-1.0,1.0,-1.0,1.0,0.0,5.0,-6.0,-5.0,-3.0,-1.0,0.0,-2.0,0.0,-2.0,-1.0,3.0,1.0,2.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,2.0,7.0,13.0,21.0,-76.0,-13.0,-45.0,-60.0,-56.0,-56.0,-57.0,-54.0,-59.0,-56.0,-58.0,-61.0,-60.0,-61.0,-57.0,-60.0,-48.0,-48.0,-50.0,-50.0,-51.0,-53.0,-51.0,-50.0,-46.0,-39.0,-40.0,-45.0,-46.0,-47.0,-44.0,-45.0,-44.0,-43.0,-46.0,-46.0,-48.0,-44.0,-43.0,-42.0,-42.0,-42.0,-42.0,-35.0,-32.0,-28.0,-28.0,-27.0,-29.0,-31.0,-29.0,-27.0,-27.0
Angus Council,-8.0,-8.0,-2.0,-1.0,0.0,-2.0,-3.0,-1.0,-5.0,-9.0,2.0,-2.0,-2.0,-3.0,2.0,-6.0,2.0,1.0,4.0,2.0,0.0,6.0,-4.0,0.0,3.0,3.0,10.0,6.0,10.0,10.0,16.0,21.0,21.0,23.0,8.0,15.0,-12.0,-6.0,-23.0,-28.0,-29.0,-28.0,-33.0,-44.0,-31.0,-26.0,-27.0,-32.0,-28.0,-32.0,-41.0,-31.0,-28.0,-27.0,-27.0,-29.0,-27.0,-44.0,-40.0,-25.0,-26.0,-29.0,-26.0,-26.0,-33.0,-27.0,-21.0,-23.0,-21.0,-22.0,-23.0,-33.0,-26.0,-22.0,-24.0,-20.0,-20.0,-21.0,-30.0,-23.0,-18.0,-18.0,-13.0,-20.0,-18.0,-28.0,-19.0,-15.0,-20.0
Antioquia,4.0,9.0,1.0,-3.0,-7.0,-6.0,-7.0,-5.0,0.0,-7.0,-8.0,-6.0,-4.0,6.0,11.0,16.0,9.0,3.0,-1.0,0.0,-1.0,1.0,6.0,-7.0,-7.0,-8.0,-6.0,-2.0,12.0,14.0,16.0,14.0,2.0,-7.0,12.0,-60.0,-63.0,-68.0,-41.0,-65.0,-62.0,-59.0,-60.0,-67.0,-55.0,-50.0,-49.0,-55.0,-54.0,-57.0,-65.0,-53.0,-50.0,-48.0,-62.0,-75.0,-61.0,-68.0,-54.0,-55.0,-52.0,-48.0,-50.0,-62.0,-66.0,-57.0,-58.0,-58.0,-57.0,-57.0,-61.0,-61.0,-55.0,-54.0,-53.0,-48.0,-55.0,-52.0,-51.0,-48.0,-46.0,-45.0,-42.0,-40.0,-43.0,-45.0,-46.0,-43.0,-43.0
Antofagasta,-1.0,-1.0,0.0,1.0,-3.0,-1.0,-2.0,3.0,3.0,-1.0,1.0,-3.0,2.0,10.0,14.0,21.0,13.0,14.0,8.0,8.0,7.0,9.0,26.0,9.0,9.0,2.0,1.0,5.0,9.0,22.0,20.0,6.0,3.0,-14.0,-36.0,-37.0,-44.0,-38.0,-38.0,-39.0,-38.0,-38.0,-37.0,-53.0,-34.0,-30.0,-32.0,-32.0,-33.0,-32.0,-47.0,-29.0,-31.0,-33.0,-26.0,-47.0,-47.0,-52.0,-38.0,-39.0,-37.0,-37.0,-36.0,-37.0,-46.0,-37.0,-38.0,-40.0,-39.0,-39.0,-35.0,-45.0,-40.0,-37.0,-39.0,-23.0,-79.0,-30.0,-37.0,-20.0,-23.0,-62.0,-54.0,-59.0,-51.0,-53.0,-52.0,-51.0,-53.0
