country_region,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Malta,21.0,16.0,32.0,23.0,18.0,22.0,36.0,60.0,60.0,62.0,65.0,25.0,13.0,14.0,16.0,24.0,32.0,-9.0,-3.0,17.0,22.0,-6.0,-1.0,15.0,0.0,18.0,3.0,-6.0,-13.0,-19.0,-27.0,-44.0,-34.0,-13.0,-42.0,-69.0,-68.0,-46.0,-53.0,-67.0,-56.0,-54.0,-42.0,-45.0,-56.0,-17.0,-40.0,-55.0,-63.0,-49.0,-38.0,-35.0,-46.0,-27.0,-35.0,-16.0,-41.0,-41.0,-28.0,-41.0,-31.0,-36.0,-22.0,-26.0,-29.0,-47.0,-34.0,-26.0,-29.0,-27.0,-21.0,-24.0,-13.0,-19.0,-32.0,-12.0,14.0,-21.0,-19.0,-11.0,-15.0,-1.0,-17.0,-3.0,-8.0,-26.0,-16.0,-5.0,-10.0
Mauritius,-113.0,30.0,-17.0,31.0,14.0,13.0,53.0,-40.0,63.0,-2.0,4.0,-42.0,-105.0,-123.0,-118.0,-33.0,-72.0,-18.0,-1.0,-8.0,-62.0,-227.0,-176.0,-126.0,-71.0,19.0,-90.0,-316.0,-205.0,-95.0,-114.0,-74.0,-59.0,-152.0,-533.0,-634.0,-597.0,-482.0,-303.0,-236.0,-218.0,-392.0,-509.0,-512.0,-468.0,-407.0,-465.0,-529.0,-548.0,-640.0,-421.0,-608.0,-482.0,-568.0,-527.0,-439.0,-790.0,-585.0,-445.0,-392.0,-451.0,-562.0,-612.0,-715.0,-545.0,-572.0,-478.0,-568.0,-590.0,-617.0,-721.0,-577.0,-560.0,-547.0,-544.0,-625.0,-609.0,-754.0,-484.0,-542.0,-517.0,-600.0,-615.0,-628.0,-726.0,-692.0,-521.0,-512.0,-600.0
Mexico,213.0,177.0,64.0,72.0,42.0,60.0,18.0,283.0,266.0,194.0,193.0,66.0,-55.0,109.0,213.0,197.0,22.0,-14.0,32.0,38.0,12.0,121.0,222.0,-239.0,15.0,39.0,61.0,113.0,312.0,296.0,-142.0,-262.0,-458.0,-533.0,-711.0,-979.0,-1222.0,-995.0,-1092.0,-1164.0,-1182.0,-1196.0,-1247.0,-1519.0,-1179.0,-1214.0,-1245.0,-1327.0,-1372.0,-1483.0,-1696.0,-1356.0,-1383.0,-1386.0,-1504.0,-1861.0,-1776.0,-1918.0,-1489.0,-1483.0,-1436.0,-1470.0,-1531.0,-1668.0,-1882.0,-1550.0,-1668.0,-1684.0,-1703.0,-1741.0,-1811.0,-2005.0,-1683.0,-1663.0,-1601.0,-1458.0,-1737.0,-1688.0,-1925.0,-1559.0,-1620.0,-1588.0,-1610.0,-1625.0,-1628.0,-1817.0,-1631.0,-1579.0,-1555.0
Moldova,-4.0,5.0,4.0,7.0,8.0,6.0,2.0,2.0,7.0,-14.0,3.0,13.0,-8.0,2.0,5.0,8.0,1.0,13.0,15.0,-3.0,12.0,23.0,16.0,5.0,0.0,0.0,11.0,-1.0,-9.0,-29.0,-18.0,-27.0,-25.0,-19.0,-25.0,-32.0,-55.0,-40.0,-42.0,-45.0,-39.0,-41.0,-43.0,-43.0,-42.0,-47.0,-42.0,-38.0,-39.0,-42.0,-46.0,-33.0,-31.0,-33.0,-31.0,-37.0,-37.0,-40.0,-33.0,-37.0,-34.0,-24.0,-25.0,-38.0,-45.0,-41.0,-38.0,-35.0,-28.0,-30.0,-34.0,-44.0,-17.0,-14.0,-11.0,-14.0,-24.0,-32.0,-22.0,-11.0,-6.0,-22.0,-28.0,-10.0,4.0,11.0,8.0,-11.0,3.0
Mongolia,-18.0,2.0,-8.0,-6.0,-12.0,1.0,-9.0,-16.0,-22.0,-35.0,-37.0,-40.0,-30.0,-32.0,-24.0,-20.0,-22.0,-16.0,-14.0,-9.0,-9.0,-8.0,-3.0,-13.0,-32.0,-40.0,-41.0,-41.0,-26.0,-18.0,-17.0,-18.0,-22.0,-22.0,-24.0,-13.0,8.0,-2.0,-13.0,-24.0,-25.0,-24.0,-8.0,5.0,-13.0,-13.0,0.0,0.0,0.0,23.0,21.0,-11.0,-9.0,0.0,1.0,-2.0,14.0,5.0,-5.0,-12.0,-16.0,-4.0,-2.0,2.0,-17.0,-10.0,-10.0,-9.0,2.0,-1.0,11.0,40.0,18.0,23.0,21.0,28.0,23.0,13.0,43.0,20.0,30.0,13.0,18.0,12.0,5.0,16.0,24.0,37.0,36.0
Mozambique,-7.0,-7.0,-2.0,-3.0,-6.0,-4.0,-3.0,-6.0,-18.0,1.0,2.0,1.0,4.0,0.0,-3.0,-5.0,4.0,4.0,2.0,3.0,2.0,-2.0,-6.0,4.0,0.0,2.0,0.0,-6.0,-5.0,-10.0,-7.0,-2.0,-3.0,-5.0,-5.0,-11.0,-18.0,-15.0,-16.0,-15.0,-17.0,-19.0,-23.0,-22.0,-17.0,-18.0,-24.0,-26.0,-27.0,-31.0,-29.0,-23.0,-40.0,-29.0,-29.0,-43.0,-32.0,-31.0,-26.0,-30.0,-31.0,-31.0,-32.0,-32.0,-33.0,-28.0,-30.0,-29.0,-26.0,-25.0,-25.0,-31.0,-23.0,-25.0,-22.0,-20.0,-41.0,-28.0,-30.0,-23.0,-24.0,-24.0,-22.0,-27.0,-26.0,-29.0,-24.0,-25.0,-25.0
Myanmar (Burma),-2.0,-1.0,0.0,-1.0,-2.0,-1.0,-3.0,-2.0,-2.0,-2.0,-1.0,-1.0,-3.0,-3.0,0.0,4.0,6.0,3.0,2.0,2.0,0.0,3.0,11.0,8.0,5.0,4.0,2.0,-1.0,-4.0,-3.0,1.0,1.0,1.0,-1.0,-4.0,-7.0,-7.0,0.0,-2.0,-4.0,-5.0,-13.0,-17.0,-19.0,-11.0,-11.0,-12.0,-13.0,-15.0,-19.0,-20.0,-10.0,-10.0,-11.0,-11.0,-21.0,-24.0,-27.0,-20.0,-22.0,-24.0,-23.0,-26.0,-31.0,-30.0,-19.0,-20.0,-20.0,-21.0,-22.0,-27.0,-28.0,-19.0,-17.0,-16.0,-13.0,-22.0,-23.0,-25.0,-14.0,-15.0,-16.0,-13.0,-19.0,-22.0,-23.0,-14.0,-14.0,-14.0
Namibia,2.0,4.0,-3.0,-6.0,-5.0,1.0,-7.0,0.0,1.0,-3.0,-1.0,-2.0,7.0,9.0,16.0,19.0,10.0,9.0,11.0,8.0,9.0,7.0,7.0,0.0,0.0,2.0,-3.0,-5.0,1.0,-2.0,-5.0,-12.0,-12.0,-15.0,-9.0,-12.0,-7.0,-14.0,-16.0,-17.0,-12.0,-21.0,-42.0,-39.0,-41.0,-37.0,-36.0,-38.0,-40.0,-42.0,-36.0,-37.0,-40.0,-39.0,-39.0,-51.0,-41.0,-37.0,-50.0,-37.0,-38.0,-39.0,-42.0,-46.0,-41.0,-40.0,-39.0,-40.0,-42.0,-43.0,-38.0,-36.0,-34.0,-34.0,-37.0,-29.0,-44.0,-31.0,-32.0,-44.0,-23.0,-21.0,-18.0,-22.0,-20.0,-14.0,-16.0,-18.0,-22.0
Nepal,3.0,4.0,6.0,5.0,3.0,8.0,2.0,0.0,3.0,0.0,-3.0,-5.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,-9.0,8.0,14.0,5.0,1.0,1.0,-6.0,-6.0,-2.0,-2.0,-2.0,-2.0,1.0,-4.0,-14.0,-14.0,-19.0,-47.0,-52.0,-52.0,-54.0,-55.0,-55.0,-53.0,-52.0,-53.0,-52.0,-52.0,-55.0,-54.0,-52.0,-51.0,-52.0,-51.0,-52.0,-55.0,-51.0,-47.0,-52.0,-52.0,-52.0,-52.0,-57.0,-56.0,-52.0,-53.0,-50.0,-49.0,-50.0,-55.0,-51.0,-49.0,-47.0,-45.0,-45.0,-50.0,-50.0,-47.0,-47.0,-47.0,-44.0,-43.0,-41.0,-44.0,-42.0,-37.0,-36.0,-41.0
Netherlands,152.0,-405.0,161.0,294.0,296.0,2.0,328.0,6.0,-307.0,177.0,539.0,217.0,-14.0,189.0,-12.0,47.0,-111.0,282.0,296.0,-65.0,118.0,568.0,-84.0,124.0,-60.0,290.0,-11.0,32.0,321.0,257.0,484.0,679.0,512.0,146.0,-32.0,313.0,267.0,126.0,374.0,465.0,247.0,320.0,62.0,-337.0,-59.0,591.0,270.0,16.0,31.0,242.0,637.0,510.0,835.0,943.0,549.0,540.0,518.0,553.0,258.0,249.0,709.0,664.0,537.0,198.0,784.0,561.0,733.0,910.0,966.0,674.0,423.0,960.0,1632.0,107.0,426.0,323.0,93.0,157.0,835.0,870.0,1734.0,1111.0,1098.0,1278.0,1233.0,236.0,225.0,478.0,476.0
New Zealand,-67.0,-232.0,-149.0,-123.0,-25.0,-119.0,-140.0,-189.0,-133.0,-59.0,10.0,-10.0,-175.0,-162.0,-137.0,10.0,-188.0,-191.0,-285.0,-307.0,-214.0,-29.0,-106.0,-282.0,-213.0,-218.0,-288.0,-159.0,36.0,-65.0,-289.0,-447.0,-381.0,-575.0,-604.0,-700.0,-623.0,-837.0,-917.0,-923.0,-1357.0,-1408.0,-1335.0,-1383.0,-1206.0,-1221.0,-1189.0,-1270.0,-1304.0,-1260.0,-1307.0,-1271.0,-1257.0,-1290.0,-1349.0,-1186.0,-1340.0,-1388.0,-1357.0,-1335.0,-1318.0,-1311.0,-1397.0,-1384.0,-1344.0,-1265.0,-1204.0,-1183.0,-1316.0,-1250.0,-1286.0,-1235.0,-1230.0,-940.0,-915.0,-983.0,-925.0,-1066.0,-1227.0,-1069.0,-1127.0,-892.0,-988.0,-911.0,-806.0,-825.0,-990.0,-942.0,-934.0
Nicaragua,3.0,2.0,1.0,-1.0,-1.0,-1.0,2.0,0.0,-2.0,-2.0,-1.0,0.0,-3.0,-1.0,1.0,-2.0,-1.0,0.0,-1.0,2.0,0.0,1.0,-1.0,-2.0,-3.0,-3.0,-2.0,-1.0,0.0,-1.0,-1.0,-4.0,-4.0,-12.0,-16.0,-26.0,-33.0,-20.0,-21.0,-22.0,-23.0,-23.0,-28.0,-31.0,-20.0,-18.0,-19.0,-17.0,-16.0,-20.0,-25.0,-17.0,-19.0,-16.0,-27.0,-35.0,-33.0,-33.0,-22.0,-21.0,-17.0,-15.0,-16.0,-21.0,-27.0,-16.0,-18.0,-19.0,-18.0,-19.0,-22.0,-27.0,-19.0,-16.0,-16.0,-11.0,-23.0,-20.0,-25.0,-16.0,-16.0,-16.0,-18.0,-19.0,-25.0,-34.0,-24.0,-25.0,-24.0
Niger,-2.0,0.0,0.0,-1.0,-4.0,8.0,-4.0,1.0,-3.0,0.0,-3.0,4.0,-4.0,-4.0,-1.0,-1.0,-8.0,-1.0,-4.0,-7.0,-4.0,-2.0,0.0,-4.0,-4.0,-3.0,4.0,-2.0,0.0,5.0,-5.0,-3.0,-10.0,-3.0,-7.0,-6.0,-8.0,-14.0,-13.0,-16.0,-11.0,-11.0,-17.0,-19.0,-26.0,-20.0,-22.0,-20.0,-21.0,-16.0,-16.0,-20.0,-16.0,-19.0,-14.0,-20.0,-21.0,-19.0,-21.0,-21.0,-18.0,-15.0,-24.0,-20.0,-23.0,-21.0,-19.0,-21.0,-17.0,-31.0,-26.0,-27.0,-27.0,-27.0,-26.0,-24.0,-31.0,-24.0,-29.0,-21.0,-28.0,-22.0,-23.0,-24.0,-25.0,-26.0,-20.0,-21.0,-20.0
Nigeria,53.0,23.0,-22.0,-100.0,-93.0,-13.0,-10.0,-73.0,-98.0,-123.0,-94.0,-56.0,9.0,1.0,-47.0,-47.0,-80.0,-74.0,-58.0,21.0,1.0,23.0,11.0,15.0,72.0,118.0,153.0,153.0,146.0,128.0,44.0,42.0,-5.0,-93.0,-110.0,-144.0,-208.0,-266.0,-366.0,-347.0,-298.0,-391.0,-421.0,-334.0,-410.0,-594.0,-685.0,-481.0,-627.0,-642.0,-482.0,-576.0,-654.0,-697.0,-616.0,-673.0,-657.0,-557.0,-751.0,-740.0,-736.0,-648.0,-721.0,-792.0,-734.0,-770.0,-828.0,-827.0,-806.0,-833.0,-926.0,-761.0,-826.0,-868.0,-838.0,-744.0,-853.0,-873.0,-807.0,-721.0,-754.0,-748.0,-709.0,-717.0,-755.0,-709.0,-690.0,-770.0,-732.0
North Macedonia,4.0,27.0,24.0,21.0,14.0,-7.0,3.0,-6.0,21.0,10.0,20.0,17.0,-6.0,-20.0,10.0,27.0,21.0,7.0,-7.0,17.0,0.0,-15.0,-2.0,-1.0,0.0,12.0,21.0,8.0,-2.0,-51.0,-10.0,-4.0,-10.0,-12.0,-23.0,-23.0,-45.0,-53.0,-48.0,-46.0,-47.0,-51.0,-61.0,-44.0,-18.0,-31.0,-48.0,-32.0,-36.0,-64.0,-65.0,-19.0,1.0,-26.0,-23.0,-24.0,-79.0,-78.0,-8.0,-28.0,-26.0,-5.0,-5.0,-77.0,-76.0,-74.0,-39.0,-38.0,2.0,-2.0,-19.0,-76.0,13.0,14.0,5.0,16.0,-20.0,-47.0,-26.0,13.0,28.0,-19.0,8.0,13.0,25.0,26.0,22.0,26.0,29.0
Norway,348.0,-223.0,174.0,196.0,646.0,10.0,204.0,104.0,44.0,231.0,161.0,289.0,201.0,270.0,97.0,-144.0,50.0,113.0,151.0,322.0,281.0,420.0,-236.0,117.0,-18.0,135.0,-18.0,42.0,315.0,-454.0,229.0,86.0,174.0,263.0,343.0,947.0,-29.0,-22.0,-94.0,12.0,380.0,202.0,250.0,-66.0,374.0,197.0,221.0,-78.0,153.0,342.0,335.0,1006.0,1176.0,436.0,1850.0,1836.0,101.0,118.0,762.0,36.0,400.0,564.0,769.0,1098.0,1143.0,1164.0,1531.0,1446.0,993.0,693.0,1046.0,657.0,296.0,592.0,707.0,703.0,1535.0,1133.0,652.0,569.0,699.0,779.0,779.0,750.0,893.0,156.0,410.0,296.0,558.0
Oman,-3.0,-2.0,-6.0,-4.0,-2.0,0.0,4.0,4.0,-1.0,-6.0,-2.0,-3.0,0.0,-4.0,-4.0,-3.0,-8.0,-5.0,-2.0,-4.0,-5.0,-6.0,-3.0,-9.0,-5.0,-8.0,-3.0,-6.0,-9.0,-5.0,-17.0,-16.0,-25.0,-30.0,-48.0,-36.0,-36.0,-38.0,-42.0,-43.0,-46.0,-62.0,-52.0,-41.0,-46.0,-44.0,-47.0,-50.0,-65.0,-53.0,-42.0,-48.0,-47.0,-46.0,-47.0,-65.0,-53.0,-44.0,-48.0,-46.0,-46.0,-49.0,-63.0,-51.0,-41.0,-47.0,-45.0,-44.0,-45.0,-59.0,-55.0,-44.0,-49.0,-47.0,-46.0,-48.0,-63.0,-50.0,-41.0,-47.0,-46.0,-45.0,-47.0,-62.0,-49.0,-41.0,-46.0,-45.0,-45.0
Pakistan,8.0,8.0,11.0,9.0,6.0,1.0,7.0,7.0,8.0,10.0,10.0,8.0,6.0,2.0,-3.0,6.0,11.0,12.0,9.0,3.0,-3.0,3.0,8.0,17.0,16.0,1.0,3.0,8.0,7.0,4.0,11.0,7.0,4.0,-2.0,-7.0,-14.0,-26.0,-29.0,-36.0,-38.0,-41.0,-46.0,-44.0,-45.0,-36.0,-39.0,-37.0,-36.0,-39.0,-39.0,-41.0,-30.0,-31.0,-32.0,-35.0,-35.0,-36.0,-40.0,-30.0,-31.0,-28.0,-27.0,-33.0,-33.0,-34.0,-24.0,-25.0,-26.0,-26.0,-30.0,-41.0,-42.0,-32.0,-30.0,-31.0,-30.0,-37.0,-34.0,-36.0,-25.0,-26.0,-28.0,-29.0,-33.0,-32.0,-34.0,-21.0,-17.0,-18.0
Panama,7.0,2.0,0.0,2.0,-1.0,0.0,7.0,14.0,34.0,56.0,34.0,-8.0,-6.0,-6.0,-5.0,-12.0,-3.0,-2.0,-2.0,-4.0,-2.0,-7.0,-11.0,-4.0,-6.0,-15.0,-20.0,-20.0,-29.0,-43.0,-28.0,-36.0,-39.0,-45.0,-48.0,-61.0,-67.0,-56.0,-62.0,-71.0,-71.0,-71.0,-75.0,-78.0,-69.0,-69.0,-73.0,-70.0,-74.0,-75.0,-86.0,-72.0,-68.0,-71.0,-68.0,-79.0,-86.0,-87.0,-72.0,-68.0,-70.0,-67.0,-69.0,-85.0,-86.0,-69.0,-66.0,-70.0,-67.0,-70.0,-85.0,-86.0,-68.0,-63.0,-65.0,-61.0,-74.0,-84.0,-86.0,-65.0,-62.0,-65.0,-63.0,-65.0,-83.0,-85.0,-64.0,-60.0,-64.0
Papua New Guinea,-4.0,-3.0,-4.0,-8.0,-14.0,-7.0,-5.0,-5.0,-7.0,-5.0,-10.0,-5.0,-9.0,-7.0,-7.0,-5.0,-10.0,-8.0,-12.0,-6.0,-9.0,-8.0,-5.0,-4.0,-8.0,-10.0,-4.0,-6.0,-3.0,-5.0,-8.0,-8.0,-9.0,-7.0,-11.0,-11.0,-14.0,-7.0,-12.0,-11.0,-10.0,-10.0,-14.0,-12.0,-9.0,-14.0,-16.0,-12.0,-14.0,-15.0,-13.0,-10.0,-13.0,-13.0,-7.0,-10.0,-9.0,-13.0,-13.0,-17.0,-14.0,-15.0,-14.0,-13.0,-13.0,-11.0,-14.0,-17.0,-7.0,-15.0,-11.0,-10.0,-14.0,-15.0,-15.0,-13.0,-13.0,-14.0,-18.0,-18.0,-16.0,-15.0,-12.0,-9.0,-8.0,-5.0,-11.0,-14.0,-14.0
Paraguay,-13.0,-25.0,0.0,-8.0,-3.0,0.0,-8.0,-7.0,-14.0,3.0,-16.0,-6.0,1.0,-2.0,-6.0,-12.0,1.0,-2.0,-2.0,0.0,-6.0,-7.0,-11.0,-2.0,-4.0,-14.0,-15.0,-24.0,-32.0,-49.0,-37.0,-41.0,-50.0,-49.0,-51.0,-68.0,-76.0,-63.0,-66.0,-65.0,-62.0,-65.0,-68.0,-71.0,-52.0,-52.0,-56.0,-58.0,-60.0,-68.0,-75.0,-65.0,-62.0,-61.0,-66.0,-78.0,-71.0,-72.0,-57.0,-55.0,-55.0,-53.0,-56.0,-62.0,-70.0,-51.0,-52.0,-52.0,-50.0,-56.0,-60.0,-68.0,-50.0,-50.0,-49.0,-43.0,-66.0,-60.0,-67.0,-42.0,-46.0,-45.0,-41.0,-46.0,-52.0,-61.0,-41.0,-51.0,-41.0
Peru,28.0,-92.0,-38.0,-40.0,-2.0,20.0,-19.0,103.0,71.0,60.0,81.0,72.0,34.0,84.0,69.0,-96.0,-32.0,-23.0,-27.0,-45.0,-52.0,-24.0,-117.0,-117.0,-94.0,-135.0,-170.0,-239.0,-258.0,-401.0,-665.0,-1558.0,-1681.0,-1761.0,-1802.0,-1844.0,-1884.0,-1768.0,-1772.0,-1754.0,-1738.0,-1704.0,-1782.0,-1851.0,-1707.0,-1722.0,-1722.0,-1705.0,-1825.0,-1927.0,-2249.0,-1761.0,-1842.0,-1638.0,-2250.0,-2284.0,-1752.0,-2266.0,-1639.0,-1725.0,-1748.0,-1773.0,-1787.0,-1782.0,-2263.0,-1662.0,-1899.0,-1735.0,-1771.0,-1740.0,-1744.0,-2287.0,-1652.0,-1691.0,-1682.0,-1654.0,-1861.0,-1744.0,-2291.0,-1615.0,-1652.0,-1636.0,-1689.0,-1642.0,-1514.0,-2210.0,-1569.0,-1575.0,-1523.0
Philippines,-1.0,-2.0,-3.0,-3.0,-4.0,-5.0,-8.0,-1.0,0.0,6.0,11.0,0.0,-4.0,-6.0,-1.0,0.0,-2.0,-2.0,-1.0,-3.0,-9.0,-1.0,-2.0,-1.0,-5.0,-6.0,-8.0,-16.0,-20.0,-29.0,-18.0,-30.0,-36.0,-39.0,-47.0,-52.0,-56.0,-45.0,-47.0,-46.0,-47.0,-52.0,-56.0,-59.0,-48.0,-49.0,-48.0,-49.0,-54.0,-57.0,-60.0,-48.0,-48.0,-47.0,-51.0,-59.0,-59.0,-60.0,-47.0,-48.0,-48.0,-48.0,-53.0,-60.0,-63.0,-50.0,-51.0,-51.0,-53.0,-57.0,-60.0,-63.0,-50.0,-50.0,-48.0,-54.0,-59.0,-62.0,-66.0,-53.0,-53.0,-52.0,-52.0,-56.0,-59.0,-61.0,-50.0,-51.0,-51.0
Poland,440.0,207.0,264.0,137.0,166.0,330.0,-10.0,285.0,-504.0,-62.0,52.0,48.0,52.0,33.0,137.0,461.0,-95.0,-4.0,91.0,367.0,33.0,126.0,600.0,137.0,241.0,114.0,-210.0,-390.0,-374.0,-230.0,-289.0,78.0,271.0,-22.0,-406.0,-590.0,-716.0,-550.0,-420.0,-622.0,-518.0,-394.0,29.0,-899.0,-735.0,-719.0,-778.0,-742.0,-836.0,-824.0,-920.0,-638.0,-546.0,-516.0,-543.0,-678.0,-833.0,-1000.0,-1161.0,-840.0,-747.0,-597.0,-615.0,-564.0,-852.0,115.0,209.0,277.0,564.0,249.0,-75.0,290.0,456.0,656.0,-144.0,539.0,400.0,692.0,216.0,166.0,-194.0,-153.0,361.0,793.0,1617.0,1634.0,-165.0,-63.0,121.0
Portugal,436.0,-26.0,107.0,169.0,299.0,380.0,790.0,996.0,1412.0,1469.0,795.0,375.0,425.0,450.0,-19.0,-393.0,78.0,-50.0,149.0,221.0,254.0,539.0,71.0,329.0,414.0,380.0,218.0,-141.0,-583.0,-1077.0,-774.0,-833.0,-823.0,-1029.0,-1403.0,-1474.0,-1459.0,-1173.0,-1163.0,-1195.0,-1173.0,-1260.0,-1459.0,-1577.0,-1385.0,-1350.0,-1327.0,-1155.0,-1223.0,-1540.0,-1763.0,-1330.0,-1160.0,-1132.0,-1320.0,-1439.0,-1479.0,-1590.0,-1323.0,-1138.0,-1273.0,-1255.0,-1189.0,-1272.0,-1366.0,-1268.0,-1098.0,-1054.0,-900.0,-1084.0,-1320.0,-1375.0,-1030.0,-952.0,-1069.0,-842.0,-1235.0,-1082.0,-977.0,-765.0,-558.0,-444.0,-261.0,-560.0,-1025.0,-854.0,-744.0,-487.0,-803.0
Puerto Rico,9.0,10.0,16.0,3.0,4.0,1.0,3.0,9.0,-1.0,-13.0,-20.0,-1.0,4.0,4.0,12.0,12.0,-9.0,0.0,3.0,1.0,2.0,8.0,0.0,-19.0,-7.0,-7.0,-5.0,-7.0,-16.0,-25.0,-41.0,-55.0,-59.0,-60.0,-59.0,-69.0,-75.0,-63.0,-64.0,-61.0,-62.0,-62.0,-70.0,-75.0,-59.0,-66.0,-67.0,-67.0,-67.0,-73.0,-87.0,-62.0,-64.0,-63.0,-61.0,-79.0,-78.0,-83.0,-54.0,-57.0,-58.0,-58.0,-59.0,-67.0,-78.0,-54.0,-59.0,-55.0,-58.0,-57.0,-64.0,-74.0,-51.0,-53.0,-52.0,-53.0,-50.0,-57.0,-68.0,-44.0,-47.0,-43.0,-43.0,-44.0,-47.0,-51.0,-42.0,-43.0,-41.0
Qatar,7.0,16.0,9.0,8.0,7.0,8.0,12.0,10.0,18.0,9.0,10.0,-2.0,5.0,6.0,6.0,13.0,1.0,3.0,-4.0,4.0,3.0,5.0,9.0,-1.0,1.0,-4.0,-12.0,-26.0,-14.0,-3.0,-11.0,-12.0,-23.0,-21.0,-40.0,-25.0,-33.0,-37.0,-36.0,-41.0,-44.0,-66.0,-45.0,-34.0,-41.0,-39.0,-44.0,-47.0,-66.0,-45.0,-35.0,-38.0,-37.0,-43.0,-44.0,-67.0,-48.0,-33.0,-42.0,-37.0,-44.0,-43.0,-64.0,-47.0,-34.0,-39.0,-39.0,-44.0,-46.0,-70.0,-53.0,-41.0,-45.0,-42.0,-45.0,-49.0,-67.0,-49.0,-35.0,-42.0,-41.0,-41.0,-45.0,-65.0,-47.0,-33.0,-38.0,-37.0,-41.0
