country_region,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Afghanistan,-9.0,3.0,6.0,3.0,-1.0,-2.0,0.0,2.0,2.0,3.0,2.0,-1.0,-1.0,-2.0,-1.0,3.0,5.0,3.0,-2.0,3.0,3.0,0.0,5.0,-15.0,0.0,2.0,1.0,3.0,6.0,1.0,1.0,0.0,0.0,-3.0,-15.0,-23.0,-12.0,-11.0,-15.0,-18.0,-18.0,-20.0,-36.0,-38.0,-41.0,-43.0,-44.0,-44.0,-38.0,-43.0,-45.0,-45.0,-41.0,-47.0,-49.0,-41.0,-46.0,-48.0,-46.0,-48.0,-42.0,-46.0,-41.0,-43.0,-43.0,-42.0,-41.0,-42.0,-43.0,-45.0,-48.0,-47.0,-49.0,-45.0,-42.0,-47.0,-45.0,-47.0,-49.0,-45.0,-45.0,-44.0,-44.0,-39.0,-40.0,-40.0,-38.0,-38.0,-38.0
Angola,3.0,-4.0,-6.0,-3.0,-10.0,-4.0,-2.0,0.0,-1.0,-9.0,-17.0,-3.0,2.0,6.0,7.0,5.0,6.0,4.0,7.0,5.0,6.0,7.0,5.0,0.0,1.0,1.0,1.0,2.0,2.0,-5.0,-4.0,-6.0,-4.0,-4.0,-5.0,-10.0,-33.0,-43.0,-26.0,-22.0,-10.0,-48.0,-51.0,-61.0,-55.0,-55.0,-55.0,-55.0,-58.0,-58.0,-62.0,-52.0,-53.0,-54.0,-51.0,-60.0,-53.0,-60.0,-55.0,-52.0,-54.0,-52.0,-56.0,-60.0,-63.0,-55.0,-53.0,-55.0,-51.0,-55.0,-47.0,-51.0,-37.0,-32.0,-31.0,-28.0,-51.0,-36.0,-53.0,-37.0,-33.0,-34.0,-33.0,-39.0,-35.0,-52.0,-36.0,-33.0,-34.0
Antigua and Barbuda,-6.0,-7.0,0.0,-1.0,-2.0,1.0,-2.0,-5.0,1.0,-6.0,1.0,-5.0,2.0,4.0,5.0,3.0,8.0,6.0,3.0,5.0,0.0,1.0,3.0,-4.0,5.0,-2.0,7.0,0.0,-11.0,-12.0,-15.0,-19.0,-20.0,-18.0,-19.0,-24.0,-38.0,-24.0,-29.0,-23.0,-25.0,-22.0,-35.0,-46.0,-39.0,-32.0,-25.0,-87.0,-86.0,-82.0,-78.0,-80.0,-78.0,-78.0,-66.0,-95.0,-70.0,-74.0,-85.0,-74.0,-68.0,-67.0,-67.0,-72.0,-69.0,-68.0,-66.0,-65.0,-55.0,-55.0,-57.0,-62.0,-51.0,-53.0,-49.0,-42.0,-45.0,-49.0,-56.0,-71.0,-42.0,-40.0,-39.0,-39.0,-41.0,-46.0,-39.0,-39.0,-42.0
Argentina,2.0,-106.0,-104.0,-36.0,23.0,-11.0,73.0,165.0,269.0,-345.0,-539.0,25.0,10.0,90.0,177.0,-40.0,96.0,29.0,5.0,47.0,161.0,137.0,134.0,91.0,59.0,-117.0,-103.0,-103.0,-268.0,-628.0,-640.0,-918.0,-1081.0,-1107.0,-1875.0,-1983.0,-2102.0,-2128.0,-2125.0,-1981.0,-1989.0,-1948.0,-1946.0,-2081.0,-1939.0,-2030.0,-1860.0,-1902.0,-1806.0,-1808.0,-1976.0,-1760.0,-1995.0,-1975.0,-2003.0,-2237.0,-2047.0,-2137.0,-1998.0,-1970.0,-1978.0,-2035.0,-2030.0,-2085.0,-2185.0,-2039.0,-2029.0,-2029.0,-2038.0,-2034.0,-2072.0,-2182.0,-2044.0,-2013.0,-1958.0,-1841.0,-2229.0,-1948.0,-2119.0,-1867.0,-1845.0,-1799.0,-1762.0,-1732.0,-1785.0,-2015.0,-1699.0,-1690.0,-1679.0
Aruba,2.0,-1.0,-1.0,-2.0,1.0,4.0,7.0,-2.0,14.0,-23.0,6.0,-1.0,-1.0,7.0,5.0,8.0,1.0,5.0,3.0,-1.0,3.0,3.0,2.0,-1.0,-2.0,-4.0,-10.0,-10.0,-23.0,-28.0,-28.0,-38.0,-65.0,-52.0,-53.0,-62.0,-70.0,-53.0,-55.0,-57.0,-57.0,-50.0,-49.0,-88.0,-74.0,-71.0,-70.0,-70.0,-69.0,-71.0,-76.0,-66.0,-65.0,-63.0,-62.0,-96.0,-71.0,-90.0,-88.0,-61.0,-65.0,-66.0,-66.0,-73.0,-77.0,-66.0,-68.0,-65.0,-64.0,-61.0,-64.0,-71.0,-77.0,-54.0,-54.0,-51.0,-75.0,-56.0,-65.0,-46.0,-47.0,-47.0,-49.0,-46.0,-47.0,-61.0,-50.0,-50.0,-51.0
Australia,43.0,32.0,-9.0,-22.0,-4.0,17.0,35.0,67.0,39.0,-7.0,-10.0,-1.0,8.0,42.0,67.0,37.0,-5.0,-8.0,1.0,-2.0,35.0,37.0,30.0,-56.0,-11.0,-13.0,1.0,10.0,14.0,-8.0,-12.0,-39.0,-58.0,-69.0,-89.0,-127.0,-152.0,-146.0,-247.0,-257.0,-284.0,-306.0,-351.0,-388.0,-338.0,-352.0,-346.0,-361.0,-345.0,-378.0,-376.0,-324.0,-328.0,-304.0,-227.0,-685.0,-339.0,-491.0,-419.0,-320.0,-328.0,-329.0,-326.0,-364.0,-387.0,-344.0,-340.0,-333.0,-333.0,-308.0,-444.0,-304.0,-315.0,-310.0,-332.0,-327.0,-303.0,-282.0,-292.0,-325.0,-281.0,-286.0,-274.0,-248.0,-207.0,-250.0,-271.0,-270.0,-268.0
Austria,70.0,158.0,98.0,90.0,38.0,47.0,18.0,80.0,48.0,105.0,138.0,-36.0,10.0,5.0,10.0,1.0,18.0,-15.0,25.0,8.0,-13.0,30.0,159.0,-6.0,-33.0,-58.0,-86.0,-194.0,-367.0,-574.0,-705.0,-788.0,-785.0,-795.0,-813.0,-882.0,-896.0,-787.0,-801.0,-809.0,-808.0,-798.0,-832.0,-872.0,-775.0,-766.0,-768.0,-765.0,-786.0,-828.0,-816.0,-722.0,-736.0,-733.0,-731.0,-761.0,-814.0,-830.0,-899.0,-612.0,-617.0,-621.0,-639.0,-707.0,-833.0,-569.0,-591.0,-597.0,-604.0,-628.0,-680.0,-725.0,-556.0,-576.0,-599.0,-483.0,-837.0,-437.0,-704.0,-310.0,-381.0,-373.0,-376.0,-398.0,-437.0,-631.0,-362.0,-383.0,-406.0
Bahrain,-3.0,-2.0,-5.0,-5.0,-5.0,-3.0,-4.0,-4.0,-4.0,-7.0,-9.0,-12.0,-12.0,-19.0,-12.0,-7.0,-10.0,-9.0,-10.0,-10.0,-16.0,-13.0,-11.0,-14.0,-14.0,-15.0,-17.0,-26.0,-24.0,-16.0,-20.0,-21.0,-29.0,-33.0,-44.0,-35.0,-33.0,-33.0,-34.0,-32.0,-42.0,-61.0,-51.0,-45.0,-45.0,-43.0,-44.0,-44.0,-55.0,-46.0,-39.0,-42.0,-43.0,-44.0,-43.0,-50.0,-38.0,-33.0,-36.0,-35.0,-34.0,-36.0,-48.0,-37.0,-32.0,-31.0,-30.0,-27.0,-32.0,-60.0,-52.0,-44.0,-45.0,-44.0,-45.0,-46.0,-55.0,-49.0,-42.0,-43.0,-43.0,-44.0,-41.0,-46.0,-38.0,-33.0,-35.0,-37.0,-39.0
Bangladesh,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,-1.0,0.0,4.0,7.0,6.0,5.0,3.0,2.0,4.0,7.0,-10.0,8.0,9.0,5.0,5.0,4.0,4.0,5.0,0.0,5.0,4.0,-6.0,-6.0,-12.0,-24.0,-25.0,-25.0,-31.0,-35.0,-53.0,-73.0,-71.0,-71.0,-68.0,-69.0,-67.0,-67.0,-70.0,-70.0,-69.0,-67.0,-71.0,-72.0,-73.0,-75.0,-77.0,-76.0,-73.0,-74.0,-75.0,-75.0,-74.0,-75.0,-75.0,-72.0,-74.0,-73.0,-73.0,-73.0,-73.0,-75.0,-73.0,-73.0,-72.0,-71.0,-71.0,-74.0,-72.0,-67.0,-68.0,-68.0,-68.0,-66.0,-67.0,-64.0,-57.0,-58.0,-56.0,-59.0
Barbados,21.0,31.0,-60.0,-28.0,-41.0,-20.0,16.0,14.0,53.0,-7.0,32.0,52.0,62.0,14.0,40.0,70.0,-18.0,7.0,7.0,17.0,7.0,-7.0,27.0,-38.0,-9.0,25.0,10.0,-4.0,-30.0,1.0,-41.0,-25.0,-40.0,-99.0,-132.0,-174.0,-228.0,-208.0,-189.0,-209.0,-179.0,-156.0,-271.0,-443.0,-498.0,-467.0,-448.0,-407.0,-438.0,-479.0,-449.0,-277.0,-270.0,-257.0,-245.0,-285.0,-243.0,-254.0,-275.0,-253.0,-215.0,-223.0,-222.0,-233.0,-238.0,-230.0,-235.0,-218.0,-234.0,-224.0,-232.0,-239.0,-215.0,-279.0,-206.0,-199.0,-280.0,-222.0,-238.0,-182.0,-185.0,-169.0,-179.0,-182.0,-184.0,-200.0,-182.0,-186.0,-170.0
Belarus,10.0,1.0,1.0,3.0,6.0,10.0,9.0,12.0,7.0,0.0,2.0,5.0,1.0,0.0,1.0,-4.0,-1.0,5.0,5.0,8.0,11.0,17.0,12.0,1.0,6.0,1.0,0.0,2.0,-6.0,-1.0,-1.0,-2.0,-1.0,-4.0,-2.0,-11.0,-16.0,-8.0,-5.0,-2.0,-3.0,-7.0,-13.0,-14.0,-18.0,-15.0,-22.0,-25.0,-30.0,-33.0,-30.0,-22.0,-16.0,-20.0,-23.0,-22.0,-31.0,-30.0,-24.0,-22.0,-25.0,-24.0,-21.0,-30.0,-51.0,-26.0,-20.0,-18.0,-18.0,-20.0,-28.0,-24.0,-24.0,-30.0,-22.0,-16.0,-31.0,-39.0,-26.0,-20.0,-19.0,-22.0,-18.0,-10.0,-28.0,-19.0,-10.0,-20.0,-15.0
Belgium,19.0,-19.0,4.0,14.0,8.0,-9.0,1.0,-18.0,-22.0,24.0,33.0,-10.0,-12.0,-3.0,-18.0,2.0,-17.0,7.0,1.0,-15.0,-2.0,17.0,0.0,-7.0,-21.0,-22.0,-29.0,-36.0,-281.0,-261.0,-136.0,-156.0,-252.0,-306.0,-321.0,-340.0,-322.0,-304.0,-304.0,-313.0,-315.0,-318.0,-336.0,-339.0,-311.0,-307.0,-312.0,-315.0,-321.0,-333.0,-313.0,-304.0,-296.0,-302.0,-300.0,-307.0,-322.0,-307.0,-348.0,-299.0,-303.0,-301.0,-307.0,-325.0,-311.0,-274.0,-273.0,-281.0,-276.0,-290.0,-306.0,-288.0,-263.0,-281.0,-279.0,-249.0,-334.0,-291.0,-284.0,-239.0,-235.0,-240.0,-237.0,-250.0,-268.0,-253.0,-176.0,-173.0,-189.0
Belize,10.0,8.0,3.0,4.0,0.0,3.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,8.0,6.0,4.0,8.0,1.0,1.0,4.0,0.0,-1.0,2.0,-21.0,1.0,0.0,3.0,5.0,3.0,-5.0,-3.0,-9.0,-10.0,-10.0,-7.0,-14.0,-38.0,-22.0,-42.0,-44.0,-54.0,-53.0,-57.0,-63.0,-47.0,-43.0,-46.0,-67.0,-68.0,-74.0,-76.0,-66.0,-69.0,-69.0,-62.0,-91.0,-76.0,-90.0,-80.0,-68.0,-67.0,-68.0,-69.0,-71.0,-91.0,-63.0,-65.0,-68.0,-69.0,-69.0,-70.0,-73.0,-53.0,-56.0,-53.0,-48.0,-72.0,-53.0,-68.0,-35.0,-40.0,-40.0,-45.0,-45.0,-40.0,-53.0,-37.0,-39.0,-41.0
Benin,4.0,-1.0,-2.0,-2.0,-4.0,-3.0,1.0,1.0,0.0,0.0,1.0,-1.0,-2.0,-1.0,0.0,-1.0,-3.0,1.0,1.0,1.0,-7.0,1.0,3.0,-3.0,-3.0,-2.0,-2.0,1.0,-2.0,-3.0,-6.0,-6.0,-7.0,-10.0,-6.0,-9.0,-14.0,-13.0,-18.0,-12.0,-12.0,-8.0,-11.0,-16.0,-18.0,-18.0,-18.0,-19.0,-18.0,-23.0,-23.0,-17.0,-17.0,-21.0,-23.0,-23.0,-23.0,-25.0,-29.0,-19.0,-18.0,-18.0,-18.0,-19.0,-23.0,-16.0,-14.0,-20.0,-17.0,-20.0,-22.0,-30.0,-19.0,-19.0,-19.0,-15.0,-25.0,-20.0,-29.0,-16.0,-15.0,-15.0,-14.0,-13.0,-13.0,-26.0,-10.0,-13.0,-13.0
Bolivia,6.0,2.0,-4.0,-2.0,0.0,0.0,-4.0,-1.0,-3.0,-27.0,-41.0,-18.0,-10.0,-10.0,-5.0,-9.0,-9.0,-5.0,-3.0,-5.0,-4.0,4.0,-1.0,-6.0,-3.0,-5.0,-7.0,-14.0,-13.0,-24.0,-34.0,-32.0,-44.0,-48.0,-56.0,-47.0,-84.0,-86.0,-85.0,-86.0,-88.0,-87.0,-94.0,-93.0,-85.0,-85.0,-85.0,-85.0,-83.0,-94.0,-93.0,-83.0,-82.0,-82.0,-81.0,-92.0,-84.0,-92.0,-82.0,-84.0,-84.0,-83.0,-82.0,-93.0,-93.0,-81.0,-82.0,-81.0,-82.0,-81.0,-93.0,-93.0,-80.0,-79.0,-81.0,-79.0,-90.0,-81.0,-90.0,-79.0,-79.0,-80.0,-79.0,-78.0,-90.0,-90.0,-73.0,-75.0,-74.0
Bosnia and Herzegovina,8.0,7.0,3.0,4.0,3.0,1.0,2.0,5.0,3.0,-1.0,5.0,-4.0,-3.0,-3.0,4.0,-6.0,-8.0,1.0,1.0,7.0,3.0,8.0,17.0,-1.0,4.0,1.0,-2.0,-12.0,-22.0,-24.0,-23.0,-36.0,-52.0,-58.0,-62.0,-69.0,-78.0,-70.0,-73.0,-73.0,-73.0,-72.0,-74.0,-76.0,-69.0,-70.0,-70.0,-67.0,-67.0,-71.0,-74.0,-62.0,-59.0,-62.0,-62.0,-62.0,-67.0,-70.0,-63.0,-65.0,-59.0,-56.0,-65.0,-66.0,-76.0,-62.0,-60.0,-58.0,-56.0,-58.0,-60.0,-66.0,-53.0,-50.0,-52.0,-44.0,-81.0,-69.0,-69.0,-44.0,-44.0,-52.0,-42.0,-43.0,-50.0,-49.0,-33.0,-32.0,-26.0
Botswana,0.0,-5.0,-10.0,-7.0,1.0,7.0,9.0,10.0,4.0,-5.0,1.0,-1.0,7.0,13.0,14.0,11.0,3.0,8.0,2.0,3.0,4.0,8.0,0.0,-6.0,-6.0,-6.0,-7.0,-6.0,-7.0,-6.0,-17.0,-15.0,-11.0,-9.0,2.0,1.0,-13.0,-9.0,-3.0,3.0,12.0,11.0,-2.0,-12.0,-5.0,3.0,0.0,1.0,-77.0,-74.0,-74.0,-69.0,-70.0,-71.0,-70.0,-78.0,-73.0,-71.0,-76.0,-64.0,-66.0,-63.0,-65.0,-70.0,-72.0,-66.0,-63.0,-64.0,-62.0,-60.0,-64.0,-67.0,-61.0,-59.0,-55.0,-50.0,-67.0,-61.0,-65.0,-54.0,-57.0,-60.0,-56.0,-54.0,-55.0,-56.0,-42.0,-44.0,-43.0
Brazil,107.0,-2.0,-84.0,-74.0,-82.0,2.0,36.0,-82.0,21.0,-436.0,-821.0,-510.0,-217.0,-158.0,-80.0,-238.0,-145.0,-97.0,-67.0,15.0,110.0,195.0,221.0,-37.0,10.0,-34.0,-70.0,-50.0,-63.0,-276.0,-306.0,-460.0,-659.0,-975.0,-1184.0,-1725.0,-2037.0,-1863.0,-1953.0,-1939.0,-1889.0,-1842.0,-1900.0,-1963.0,-1670.0,-1604.0,-1571.0,-1561.0,-1597.0,-1681.0,-1842.0,-1460.0,-1383.0,-1392.0,-1306.0,-2102.0,-1603.0,-1826.0,-1433.0,-1479.0,-1462.0,-1479.0,-1497.0,-1657.0,-1848.0,-1446.0,-1947.0,-1432.0,-1481.0,-1503.0,-1591.0,-1797.0,-1434.0,-1395.0,-1397.0,-1259.0,-1960.0,-1546.0,-1791.0,-1339.0,-1329.0,-1328.0,-1277.0,-1252.0,-1304.0,-1637.0,-1357.0,-1387.0,-1426.0
Bulgaria,-60.0,488.0,128.0,101.0,34.0,-88.0,-38.0,-33.0,387.0,-44.0,60.0,137.0,-80.0,-58.0,133.0,665.0,373.0,69.0,-55.0,33.0,116.0,279.0,584.0,-222.0,-374.0,-53.0,33.0,-281.0,-1331.0,-1793.0,-1290.0,-1426.0,-1445.0,-1434.0,-1504.0,-1818.0,-1933.0,-1771.0,-1895.0,-1741.0,-1698.0,-1655.0,-1780.0,-1783.0,-1449.0,-1644.0,-1728.0,-1655.0,-1551.0,-1883.0,-1928.0,-1168.0,-1163.0,-1118.0,-1026.0,-1201.0,-1294.0,-1062.0,-986.0,-1118.0,-1105.0,-776.0,-1503.0,-1550.0,-1289.0,-1778.0,-1248.0,-1055.0,-1038.0,-1149.0,-1227.0,-1005.0,-859.0,-988.0,-936.0,-808.0,-1313.0,-1230.0,-1046.0,-893.0,-720.0,-1233.0,-542.0,-609.0,-606.0,-353.0,-298.0,-432.0,-333.0
Burkina Faso,3.0,4.0,2.0,1.0,0.0,-2.0,1.0,1.0,3.0,2.0,4.0,-1.0,0.0,1.0,2.0,6.0,2.0,3.0,3.0,1.0,4.0,5.0,16.0,0.0,0.0,-1.0,-3.0,-2.0,-4.0,0.0,-3.0,-4.0,-7.0,-10.0,-12.0,-30.0,-30.0,-23.0,-25.0,-27.0,-28.0,-31.0,-37.0,-34.0,-27.0,-27.0,-29.0,-30.0,-30.0,-34.0,-31.0,-25.0,-26.0,-27.0,-27.0,-28.0,-32.0,-32.0,-32.0,-26.0,-31.0,-28.0,-27.0,-34.0,-30.0,-20.0,-19.0,-20.0,-19.0,-26.0,-30.0,-29.0,-19.0,-19.0,-21.0,-20.0,-30.0,-28.0,-27.0,-21.0,-17.0,-17.0,-17.0,-16.0,-21.0,-19.0,-12.0,-11.0,-17.0
Cambodia,2.0,2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-3.0,-2.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,-2.0,-4.0,-7.0,-6.0,-5.0,-5.0,-5.0,-11.0,-13.0,-13.0,-19.0,-23.0,-26.0,-28.0,-33.0,-36.0,-35.0,-36.0,-36.0,-37.0,-38.0,-41.0,-43.0,-39.0,-38.0,-37.0,-37.0,-37.0,-41.0,-41.0,-37.0,-38.0,-36.0,-38.0,-41.0,-44.0,-46.0,-46.0,-47.0,-47.0,-46.0,-42.0,-42.0,-42.0,-36.0,-36.0,-35.0,-36.0,-35.0,-35.0,-35.0,-33.0,-33.0,-31.0,-29.0,-31.0,-33.0,-33.0,-30.0,-28.0,-27.0,-27.0,-26.0,-26.0,-26.0,-26.0,-25.0,-24.0
Cameroon,-1.0,-4.0,-1.0,-3.0,-5.0,-5.0,-4.0,-6.0,-9.0,-5.0,-3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-3.0,-1.0,3.0,-1.0,-1.0,11.0,-4.0,-5.0,-4.0,-6.0,-5.0,-8.0,-7.0,-5.0,-4.0,-11.0,-15.0,-19.0,-19.0,-23.0,-16.0,-23.0,-19.0,-20.0,-20.0,-24.0,-26.0,-20.0,-20.0,-24.0,-25.0,-27.0,-27.0,-27.0,-23.0,-23.0,-27.0,-26.0,-32.0,-31.0,-31.0,-24.0,-24.0,-25.0,-26.0,-25.0,-29.0,-30.0,-24.0,-25.0,-26.0,-27.0,-28.0,-28.0,-29.0,-23.0,-21.0,-22.0,-23.0,-29.0,-25.0,-26.0,-21.0,-19.0,-19.0,-16.0,-16.0,-17.0,-17.0,-14.0,-14.0,-16.0
Canada,21.0,227.0,-151.0,19.0,-16.0,105.0,32.0,86.0,213.0,28.0,28.0,70.0,-24.0,42.0,93.0,149.0,33.0,65.0,63.0,86.0,68.0,21.0,104.0,52.0,7.0,54.0,111.0,-4.0,-123.0,-30.0,-88.0,-264.0,-370.0,-413.0,-526.0,-658.0,-615.0,-622.0,-697.0,-702.0,-687.0,-719.0,-769.0,-720.0,-687.0,-660.0,-689.0,-693.0,-702.0,-753.0,-685.0,-539.0,-545.0,-523.0,-410.0,-791.0,-565.0,-770.0,-569.0,-519.0,-492.0,-486.0,-522.0,-560.0,-564.0,-465.0,-485.0,-497.0,-481.0,-562.0,-523.0,-468.0,-446.0,-459.0,-432.0,-422.0,-502.0,-495.0,-415.0,-405.0,-423.0,-384.0,-395.0,-424.0,-443.0,-338.0,-373.0,-403.0,-360.0
Cape Verde,1.0,1.0,-2.0,-1.0,-3.0,1.0,-2.0,1.0,4.0,7.0,5.0,-21.0,-2.0,-3.0,2.0,-1.0,4.0,-2.0,0.0,2.0,-1.0,2.0,6.0,3.0,-2.0,-4.0,-3.0,-7.0,-6.0,-10.0,-6.0,-12.0,-13.0,-17.0,-28.0,-39.0,-45.0,-34.0,-38.0,-44.0,-42.0,-51.0,-54.0,-60.0,-53.0,-56.0,-58.0,-59.0,-61.0,-63.0,-63.0,-59.0,-62.0,-63.0,-64.0,-69.0,-63.0,-64.0,-61.0,-64.0,-63.0,-64.0,-64.0,-66.0,-67.0,-63.0,-65.0,-65.0,-65.0,-66.0,-67.0,-67.0,-57.0,-60.0,-59.0,-55.0,-67.0,-61.0,-60.0,-50.0,-54.0,-51.0,-51.0,-53.0,-53.0,-55.0,-50.0,-52.0,-51.0
Chile,114.0,114.0,94.0,79.0,81.0,61.0,34.0,47.0,24.0,29.0,7.0,-28.0,-19.0,106.0,190.0,119.0,51.0,32.0,-3.0,-55.0,-8.0,42.0,30.0,-80.0,-100.0,-166.0,-177.0,-88.0,-60.0,-232.0,-373.0,-534.0,-650.0,-872.0,-918.0,-1080.0,-1216.0,-1069.0,-1085.0,-1085.0,-1082.0,-1085.0,-1121.0,-1220.0,-1015.0,-991.0,-1005.0,-1065.0,-1058.0,-1103.0,-1191.0,-1023.0,-1031.0,-1048.0,-1005.0,-1394.0,-1285.0,-1275.0,-1033.0,-1040.0,-1041.0,-1054.0,-1067.0,-1122.0,-1224.0,-1034.0,-1045.0,-1052.0,-1076.0,-1060.0,-1094.0,-1196.0,-1023.0,-1019.0,-1003.0,-888.0,-1393.0,-989.0,-1136.0,-891.0,-891.0,-944.0,-946.0,-929.0,-916.0,-1082.0,-973.0,-966.0,-973.0
Colombia,-211.0,-268.0,-146.0,-167.0,-177.0,-130.0,-169.0,-177.0,-261.0,-283.0,-345.0,-253.0,-192.0,-67.0,81.0,29.0,-64.0,-109.0,-70.0,-72.0,-110.0,-4.0,204.0,-213.0,-267.0,-235.0,-236.0,-292.0,-224.0,-415.0,-477.0,-722.0,-871.0,-972.0,-1459.0,-2252.0,-2448.0,-2475.0,-2004.0,-2526.0,-2489.0,-2582.0,-2541.0,-2601.0,-2418.0,-2374.0,-2367.0,-2360.0,-2500.0,-2523.0,-2602.0,-2083.0,-2118.0,-2011.0,-2245.0,-2542.0,-2431.0,-2394.0,-2053.0,-2052.0,-2030.0,-2022.0,-2175.0,-2398.0,-2454.0,-2019.0,-2154.0,-2013.0,-2004.0,-2162.0,-2317.0,-2401.0,-1895.0,-1895.0,-1864.0,-1810.0,-2251.0,-2259.0,-2377.0,-1789.0,-1780.0,-1753.0,-1747.0,-1893.0,-2157.0,-2228.0,-1719.0,-1714.0,-1727.0
Costa Rica,5.0,1.0,-1.0,-3.0,-4.0,-5.0,-5.0,-2.0,-4.0,-5.0,-6.0,-7.0,-5.0,2.0,4.0,3.0,0.0,-2.0,-4.0,-4.0,-4.0,-3.0,-5.0,-7.0,-9.0,-12.0,-12.0,-7.0,-9.0,-20.0,-16.0,-26.0,-34.0,-41.0,-48.0,-57.0,-66.0,-50.0,-53.0,-54.0,-54.0,-53.0,-59.0,-68.0,-47.0,-48.0,-49.0,-47.0,-54.0,-73.0,-74.0,-67.0,-67.0,-79.0,-86.0,-88.0,-84.0,-83.0,-45.0,-46.0,-47.0,-47.0,-48.0,-70.0,-74.0,-43.0,-46.0,-47.0,-49.0,-49.0,-66.0,-70.0,-42.0,-42.0,-45.0,-39.0,-47.0,-60.0,-65.0,-34.0,-39.0,-39.0,-43.0,-41.0,-57.0,-64.0,-34.0,-37.0,-39.0
Croatia,255.0,365.0,153.0,91.0,102.0,91.0,114.0,222.0,329.0,115.0,83.0,-122.0,13.0,-7.0,41.0,-63.0,79.0,15.0,71.0,71.0,32.0,220.0,405.0,79.0,107.0,106.0,63.0,-78.0,-270.0,-336.0,-267.0,-507.0,-533.0,-1180.0,-1377.0,-1546.0,-1764.0,-1535.0,-1722.0,-1707.0,-1705.0,-1685.0,-1706.0,-1789.0,-1596.0,-1582.0,-1544.0,-1519.0,-1521.0,-1578.0,-1671.0,-1277.0,-1250.0,-1232.0,-1194.0,-1298.0,-1446.0,-1629.0,-1784.0,-1373.0,-1243.0,-1263.0,-1281.0,-1329.0,-1331.0,-1172.0,-1186.0,-1146.0,-1190.0,-1229.0,-1253.0,-1275.0,-906.0,-955.0,-993.0,-776.0,-1789.0,-1025.0,-1371.0,-723.0,-874.0,-843.0,-788.0,-838.0,-841.0,-1256.0,-197.0,-345.0,-266.0
Czechia,214.0,213.0,99.0,152.0,79.0,83.0,67.0,155.0,52.0,71.0,101.0,55.0,49.0,9.0,29.0,138.0,21.0,10.0,46.0,29.0,-7.0,11.0,215.0,14.0,57.0,-67.0,-40.0,-271.0,-838.0,-835.0,-885.0,-950.0,-951.0,-975.0,-1002.0,-1184.0,-1152.0,-931.0,-931.0,-924.0,-948.0,-945.0,-1069.0,-1095.0,-878.0,-903.0,-881.0,-873.0,-920.0,-1049.0,-940.0,-768.0,-934.0,-918.0,-778.0,-1117.0,-1006.0,-921.0,-1335.0,-936.0,-913.0,-817.0,-849.0,-902.0,-944.0,-776.0,-781.0,-785.0,-780.0,-819.0,-943.0,-797.0,-625.0,-632.0,-710.0,-557.0,-988.0,-797.0,-760.0,-604.0,-629.0,-616.0,-409.0,-989.0,-540.0,-569.0,-436.0,-376.0,-435.0
Côte d'Ivoire,3.0,4.0,1.0,2.0,0.0,2.0,-1.0,-3.0,1.0,-3.0,0.0,-3.0,1.0,-2.0,1.0,6.0,1.0,4.0,6.0,6.0,1.0,2.0,6.0,3.0,6.0,6.0,4.0,-1.0,-3.0,1.0,0.0,2.0,-6.0,-8.0,-11.0,-16.0,-19.0,-16.0,-23.0,-25.0,-24.0,-31.0,-34.0,-35.0,-28.0,-28.0,-29.0,-25.0,-30.0,-34.0,-33.0,-27.0,-27.0,-30.0,-28.0,-33.0,-32.0,-34.0,-40.0,-29.0,-29.0,-29.0,-33.0,-34.0,-34.0,-29.0,-27.0,-30.0,-27.0,-33.0,-34.0,-39.0,-29.0,-26.0,-26.0,-21.0,-36.0,-31.0,-33.0,-25.0,-23.0,-22.0,-19.0,-23.0,-22.0,-21.0,-19.0,-15.0,-18.0
