sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Valais,27.0,21.0,13.0,30.0,8.0,26.0,22.0,35.0,32.0,23.0,19.0,-8.0,-4.0,7.0,-10.0,-5.0,-14.0,0.0,0.0,-16.0,-4.0,-5.0,4.0,-12.0,-11.0,1.0,-4.0,-10.0,-35.0,-35.0,-36.0,-43.0,-48.0,-62.0,-61.0,-68.0,-71.0,-60.0,-59.0,-61.0,-62.0,-63.0,-68.0,-75.0,-65.0,-53.0,-54.0,-55.0,-57.0,-63.0,-60.0,-53.0,-49.0,-51.0,-51.0,-57.0,-60.0,-61.0,-59.0,-46.0,-46.0,-48.0,-50.0,-58.0,-60.0,-51.0,-47.0,-44.0,-46.0,-47.0,-56.0,-60.0,-40.0,-45.0,-41.0,-52.0,-55.0,-64.0,-57.0,-37.0,-44.0,-38.0,-38.0,-41.0,-48.0,-50.0,-40.0,-33.0,-40.0
Vale of Glamorgan,-9.0,-11.0,-2.0,0.0,-5.0,-2.0,22.0,3.0,38.0,-3.0,-3.0,2.0,9.0,-4.0,-8.0,1.0,1.0,-2.0,-7.0,-1.0,-1.0,-5.0,-4.0,-6.0,-6.0,-4.0,-13.0,-8.0,-13.0,-17.0,-15.0,-19.0,-29.0,-34.0,-28.0,-31.0,-34.0,-42.0,-58.0,-59.0,-64.0,-62.0,-73.0,-70.0,-68.0,-66.0,-67.0,-71.0,-64.0,-70.0,-69.0,-67.0,-64.0,-62.0,-62.0,-70.0,-68.0,-66.0,-77.0,-65.0,-62.0,-63.0,-70.0,-68.0,-61.0,-62.0,-58.0,-59.0,-60.0,-57.0,-63.0,-61.0,-59.0,-67.0,-62.0,-63.0,-59.0,-60.0,-66.0,-56.0,-62.0,-52.0,-52.0,-61.0,-59.0,-65.0,-58.0,-51.0,-53.0
Valencian Community,0.0,1.0,4.0,-3.0,2.0,5.0,5.0,6.0,6.0,5.0,5.0,3.0,6.0,7.0,12.0,15.0,1.0,2.0,6.0,6.0,6.0,13.0,25.0,6.0,3.0,-2.0,-10.0,-26.0,-53.0,-71.0,-71.0,-76.0,-77.0,-88.0,-81.0,-86.0,-90.0,-82.0,-84.0,-83.0,-83.0,-85.0,-88.0,-90.0,-85.0,-86.0,-85.0,-86.0,-86.0,-88.0,-91.0,-85.0,-85.0,-84.0,-85.0,-93.0,-86.0,-91.0,-91.0,-81.0,-83.0,-81.0,-82.0,-87.0,-91.0,-86.0,-81.0,-81.0,-82.0,-81.0,-85.0,-84.0,-77.0,-77.0,-76.0,-75.0,-88.0,-67.0,-67.0,-62.0,-63.0,-62.0,-64.0,-65.0,-68.0,-72.0,-60.0,-64.0,-59.0
Valga County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Valle del Cauca,7.0,2.0,10.0,10.0,5.0,3.0,6.0,3.0,-5.0,3.0,4.0,4.0,5.0,6.0,7.0,2.0,6.0,11.0,8.0,9.0,10.0,5.0,0.0,4.0,6.0,5.0,3.0,1.0,-1.0,-9.0,-16.0,-22.0,-28.0,-31.0,-35.0,-81.0,-80.0,-84.0,-60.0,-78.0,-78.0,-78.0,-77.0,-81.0,-76.0,-75.0,-75.0,-73.0,-75.0,-75.0,-78.0,-75.0,-74.0,-71.0,-82.0,-85.0,-78.0,-79.0,-73.0,-72.0,-71.0,-71.0,-71.0,-73.0,-76.0,-73.0,-73.0,-73.0,-71.0,-72.0,-68.0,-76.0,-68.0,-67.0,-64.0,-61.0,-79.0,-65.0,-70.0,-63.0,-61.0,-59.0,-57.0,-57.0,-50.0,-54.0,-59.0,-55.0,-56.0
Valmiera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Valparaíso,9.0,9.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,3.0,3.0,-2.0,-8.0,-4.0,-4.0,-3.0,-4.0,-4.0,-12.0,-12.0,-6.0,-2.0,-5.0,-5.0,-5.0,-14.0,-20.0,-22.0,-31.0,-34.0,-41.0,-46.0,-57.0,-69.0,-55.0,-55.0,-55.0,-56.0,-59.0,-62.0,-70.0,-55.0,-50.0,-51.0,-54.0,-57.0,-60.0,-68.0,-55.0,-53.0,-53.0,-51.0,-73.0,-68.0,-72.0,-56.0,-55.0,-53.0,-55.0,-57.0,-57.0,-67.0,-55.0,-54.0,-53.0,-56.0,-57.0,-56.0,-67.0,-55.0,-53.0,-50.0,-45.0,-69.0,-53.0,-65.0,-51.0,-48.0,-47.0,-49.0,-52.0,-50.0,-58.0,-54.0,-53.0,-52.0
Varaždin County,0.0,0.0,0.0,-1.0,-3.0,0.0,8.0,0.0,0.0,-2.0,-3.0,-9.0,-3.0,5.0,0.0,0.0,3.0,1.0,-2.0,-8.0,8.0,0.0,0.0,0.0,-5.0,-1.0,1.0,5.0,-24.0,-44.0,-61.0,-64.0,-66.0,-71.0,-75.0,-67.0,0.0,-87.0,-90.0,-100.0,-91.0,-90.0,-81.0,-83.0,-88.0,-85.0,-87.0,-88.0,-87.0,-76.0,-78.0,-86.0,-88.0,-83.0,-79.0,-82.0,-69.0,0.0,-91.0,-86.0,-83.0,-82.0,-82.0,-66.0,-75.0,-84.0,-82.0,-79.0,-81.0,-80.0,-66.0,-72.0,-77.0,-81.0,-79.0,-76.0,-100.0,-65.0,-70.0,-78.0,-82.0,-80.0,-78.0,-77.0,-53.0,-78.0,-70.0,-74.0,-69.0
Varmland County,50.0,-3.0,-1.0,2.0,4.0,-1.0,2.0,1.0,7.0,-9.0,-6.0,-10.0,-7.0,-8.0,1.0,-5.0,-2.0,1.0,-4.0,-5.0,-2.0,0.0,-10.0,-2.0,-2.0,-3.0,-7.0,-12.0,-5.0,-27.0,-17.0,-21.0,-27.0,-23.0,-31.0,-14.0,-22.0,-32.0,-26.0,-28.0,-25.0,-29.0,-15.0,-25.0,-28.0,-22.0,-26.0,-33.0,-31.0,-17.0,-34.0,-18.0,-14.0,-18.0,-16.0,-37.0,-19.0,-29.0,-48.0,-25.0,-21.0,-24.0,-28.0,-9.0,-18.0,-16.0,-10.0,-13.0,-18.0,-21.0,-12.0,-18.0,-31.0,-22.0,-17.0,-19.0,-52.0,-6.0,-20.0,-23.0,-13.0,-16.0,-17.0,-20.0,-1.0,-40.0,-21.0,-22.0,-20.0
Varna,-7.0,4.0,4.0,-3.0,2.0,-8.0,-3.0,-4.0,-4.0,0.0,-1.0,4.0,0.0,6.0,2.0,-1.0,1.0,-17.0,6.0,-7.0,-1.0,-4.0,-11.0,-4.0,-13.0,-7.0,-10.0,-19.0,-29.0,-48.0,-38.0,-48.0,-50.0,-55.0,-57.0,-61.0,-71.0,-62.0,-66.0,-64.0,-65.0,-65.0,-68.0,-76.0,-59.0,-63.0,-62.0,-63.0,-65.0,-71.0,-77.0,-64.0,-62.0,-57.0,-61.0,-59.0,-63.0,-69.0,-60.0,-58.0,-52.0,-56.0,-71.0,-72.0,-78.0,-76.0,-62.0,-57.0,-61.0,-60.0,-64.0,-70.0,-57.0,-58.0,-48.0,-59.0,-69.0,-64.0,-71.0,-56.0,-53.0,-65.0,-49.0,-47.0,-49.0,-54.0,-42.0,-42.0,-40.0
Vas County,7.0,19.0,2.0,0.0,-3.0,3.0,4.0,7.0,17.0,-1.0,4.0,-10.0,-1.0,2.0,-2.0,8.0,1.0,-4.0,-3.0,3.0,-2.0,11.0,22.0,3.0,2.0,2.0,2.0,-5.0,-4.0,-12.0,-25.0,-30.0,-35.0,-37.0,-41.0,-46.0,-57.0,-51.0,-49.0,-54.0,-50.0,-45.0,-45.0,-55.0,-54.0,-45.0,-48.0,-47.0,-48.0,-36.0,-35.0,-43.0,-40.0,-40.0,-35.0,-68.0,-36.0,-47.0,-72.0,-45.0,-42.0,-38.0,-42.0,-30.0,-46.0,-39.0,-37.0,-41.0,-39.0,-41.0,-33.0,-36.0,-42.0,-35.0,-42.0,-33.0,-68.0,-27.0,-29.0,-36.0,-38.0,-33.0,-31.0,-32.0,-16.0,-23.0,-31.0,-34.0,-32.0
Vaslui County,9.0,21.0,7.0,6.0,2.0,6.0,9.0,19.0,20.0,0.0,2.0,5.0,-5.0,4.0,4.0,10.0,-1.0,-7.0,0.0,1.0,7.0,11.0,17.0,1.0,-1.0,-4.0,3.0,-8.0,-9.0,-17.0,-18.0,-21.0,-20.0,-23.0,-30.0,-29.0,-43.0,-44.0,-42.0,-54.0,-57.0,-59.0,-62.0,-68.0,-53.0,-55.0,-55.0,-54.0,-56.0,-59.0,-64.0,-54.0,-49.0,-49.0,-48.0,-52.0,-52.0,-62.0,-47.0,-44.0,-40.0,-39.0,-54.0,-51.0,-79.0,-75.0,-62.0,-48.0,-47.0,-51.0,-49.0,-61.0,-47.0,-42.0,-43.0,-47.0,-60.0,-54.0,-60.0,-48.0,-45.0,-43.0,-49.0,-44.0,-46.0,-51.0,-42.0,-40.0,-38.0
Vaud,6.0,10.0,-11.0,-4.0,-15.0,-7.0,-8.0,5.0,18.0,8.0,4.0,-4.0,-4.0,1.0,-8.0,4.0,-5.0,0.0,-2.0,-9.0,-4.0,-3.0,11.0,-6.0,-8.0,-7.0,-9.0,-15.0,-24.0,-17.0,-35.0,-50.0,-54.0,-57.0,-64.0,-61.0,-71.0,-68.0,-67.0,-68.0,-69.0,-67.0,-58.0,-68.0,-70.0,-63.0,-62.0,-62.0,-62.0,-53.0,-48.0,-58.0,-58.0,-59.0,-57.0,-66.0,-49.0,-50.0,-65.0,-59.0,-56.0,-57.0,-56.0,-48.0,-49.0,-56.0,-56.0,-53.0,-53.0,-51.0,-45.0,-51.0,-47.0,-54.0,-49.0,-59.0,-56.0,-51.0,-39.0,-39.0,-48.0,-43.0,-40.0,-41.0,-27.0,-31.0,-41.0,-38.0,-44.0
Velenje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,-31.0,-28.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,-54.0,-53.0,-51.0,-56.0,-49.0,0.0,0.0,-63.0,-66.0,-59.0,-67.0,-59.0,0.0,0.0,-71.0,-61.0,-56.0,-56.0,-24.0,0.0,0.0,-34.0,-50.0,-56.0,-49.0,-59.0,0.0,0.0,-73.0,-66.0,-49.0,-44.0,-51.0,0.0,0.0,-51.0,-46.0,-38.0,-38.0,-33.0,0.0,0.0,-63.0,-28.0,-32.0,0.0,-62.0,0.0,0.0,-32.0,-27.0,-31.0,-22.0,-29.0,0.0,,-35.0,-40.0,0.0
Veliko Tarnovo Province,-5.0,17.0,8.0,4.0,3.0,-5.0,1.0,-3.0,17.0,1.0,4.0,8.0,0.0,10.0,10.0,13.0,9.0,-12.0,3.0,1.0,11.0,21.0,4.0,-3.0,-5.0,0.0,3.0,-5.0,-15.0,-44.0,-30.0,-28.0,-35.0,-35.0,-36.0,-48.0,-56.0,-48.0,-55.0,-51.0,-45.0,-48.0,-44.0,-56.0,-36.0,-44.0,-51.0,-43.0,-43.0,-49.0,-54.0,-39.0,-32.0,-35.0,-35.0,-35.0,-41.0,-44.0,-34.0,-32.0,-35.0,-31.0,-55.0,-51.0,-60.0,-66.0,-38.0,-33.0,-34.0,-42.0,-37.0,-43.0,-35.0,-30.0,-30.0,-25.0,-45.0,-31.0,-51.0,-38.0,-26.0,-54.0,-23.0,-22.0,-27.0,-29.0,-25.0,-20.0,-18.0
Veneto,18.0,27.0,6.0,7.0,7.0,10.0,13.0,17.0,8.0,-21.0,-26.0,-29.0,-29.0,-28.0,-26.0,-42.0,-36.0,-33.0,-27.0,-32.0,-33.0,-27.0,-26.0,-45.0,-50.0,-55.0,-65.0,-71.0,-80.0,-82.0,-75.0,-76.0,-76.0,-78.0,-79.0,-84.0,-89.0,-81.0,-79.0,-81.0,-83.0,-83.0,-84.0,-89.0,-81.0,-79.0,-78.0,-79.0,-80.0,-83.0,-88.0,-78.0,-78.0,-78.0,-78.0,-79.0,-82.0,-90.0,-92.0,-76.0,-75.0,-75.0,-76.0,-79.0,-85.0,-76.0,-74.0,-73.0,-73.0,-73.0,-84.0,-82.0,-70.0,-70.0,-70.0,-69.0,-83.0,-69.0,-71.0,-57.0,-56.0,-57.0,-56.0,-58.0,-55.0,-60.0,-62.0,-57.0,-57.0
Ventspils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ventspils Municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,
Veracruz,5.0,13.0,8.0,3.0,4.0,7.0,14.0,8.0,14.0,9.0,10.0,-7.0,-1.0,1.0,-1.0,8.0,3.0,4.0,2.0,3.0,3.0,0.0,-1.0,1.0,4.0,-1.0,9.0,13.0,19.0,-3.0,18.0,14.0,-3.0,-5.0,-15.0,-19.0,-27.0,-26.0,-27.0,-32.0,-33.0,-42.0,-40.0,-45.0,-37.0,-35.0,-37.0,-38.0,-46.0,-42.0,-48.0,-44.0,-42.0,-41.0,-45.0,-62.0,-56.0,-52.0,-45.0,-46.0,-44.0,-46.0,-52.0,-52.0,-54.0,-49.0,-49.0,-49.0,-51.0,-57.0,-53.0,-57.0,-52.0,-49.0,-46.0,-39.0,-57.0,-51.0,-53.0,-48.0,-47.0,-48.0,-49.0,-53.0,-52.0,-55.0,-50.0,-49.0,-50.0
Vermont,-8.0,43.0,64.0,31.0,29.0,20.0,54.0,89.0,9.0,13.0,5.0,5.0,-2.0,58.0,71.0,16.0,17.0,39.0,10.0,28.0,52.0,94.0,45.0,23.0,4.0,2.0,2.0,-108.0,-55.0,-107.0,-90.0,-96.0,-109.0,-148.0,-321.0,-168.0,-207.0,-181.0,-157.0,-174.0,-187.0,-349.0,-244.0,-188.0,-218.0,-183.0,-183.0,-224.0,-366.0,-250.0,-281.0,-212.0,-198.0,-214.0,-288.0,-380.0,-260.0,-293.0,-305.0,-254.0,-239.0,-298.0,-472.0,-342.0,-264.0,-227.0,-268.0,-320.0,-260.0,-436.0,-232.0,-282.0,-302.0,-210.0,-287.0,-230.0,-372.0,-266.0,-238.0,-280.0,-190.0,-242.0,-247.0,-400.0,-332.0,-256.0,-224.0,-175.0,-230.0
Vestfold og Telemark,13.0,-8.0,-2.0,-1.0,10.0,-7.0,0.0,-8.0,9.0,13.0,-2.0,5.0,6.0,9.0,2.0,-4.0,-1.0,-4.0,-2.0,5.0,8.0,5.0,-12.0,2.0,-10.0,-4.0,-9.0,-28.0,-23.0,-60.0,-42.0,-40.0,-46.0,-41.0,-48.0,-42.0,-55.0,-51.0,-49.0,-47.0,-43.0,-47.0,-43.0,-52.0,-41.0,-33.0,-39.0,-47.0,-43.0,-41.0,-51.0,-30.0,-26.0,-34.0,-38.0,-44.0,-52.0,-42.0,-49.0,-39.0,-30.0,-33.0,-31.0,-22.0,-29.0,-23.0,-17.0,-19.0,-20.0,-29.0,-17.0,-26.0,-30.0,-25.0,-17.0,-21.0,-39.0,-12.0,-21.0,-20.0,-14.0,-13.0,-17.0,-16.0,-9.0,-43.0,-17.0,-18.0,-16.0
Vestland,23.0,2.0,1.0,5.0,10.0,5.0,4.0,13.0,15.0,7.0,9.0,8.0,3.0,4.0,17.0,14.0,8.0,14.0,10.0,12.0,10.0,13.0,2.0,9.0,5.0,-2.0,-6.0,-26.0,-26.0,-43.0,-45.0,-50.0,-53.0,-53.0,-53.0,-34.0,-64.0,-53.0,-50.0,-57.0,-53.0,-56.0,-40.0,-66.0,-43.0,-45.0,-50.0,-56.0,-55.0,-38.0,-52.0,-44.0,-34.0,-49.0,-57.0,-55.0,-54.0,-63.0,-57.0,-44.0,-49.0,-41.0,-41.0,-11.0,-26.0,-24.0,-17.0,-24.0,-27.0,-31.0,-2.0,-35.0,-28.0,-18.0,-22.0,-9.0,-45.0,-4.0,-20.0,-22.0,-17.0,-22.0,-23.0,-25.0,-6.0,-28.0,-24.0,-16.0,-17.0
Veszprém,21.0,28.0,6.0,5.0,3.0,6.0,1.0,17.0,22.0,3.0,7.0,-4.0,4.0,-2.0,4.0,8.0,4.0,0.0,1.0,5.0,2.0,27.0,37.0,4.0,6.0,5.0,7.0,-2.0,8.0,6.0,-14.0,-23.0,-25.0,-27.0,-32.0,-38.0,-50.0,-48.0,-46.0,-47.0,-45.0,-35.0,-42.0,-43.0,-50.0,-43.0,-43.0,-41.0,-41.0,-26.0,-22.0,-36.0,-34.0,-33.0,-24.0,-63.0,-26.0,-32.0,-69.0,-40.0,-36.0,-33.0,-32.0,-20.0,-34.0,-35.0,-32.0,-34.0,-31.0,-31.0,-24.0,-20.0,-36.0,-29.0,-32.0,-22.0,-60.0,-4.0,-9.0,-26.0,-30.0,-28.0,-21.0,-17.0,21.0,25.0,-22.0,-27.0,-25.0
Viana do Castelo District,2.0,-17.0,-7.0,0.0,4.0,12.0,19.0,16.0,28.0,18.0,-25.0,3.0,9.0,18.0,-7.0,-9.0,3.0,-4.0,1.0,13.0,21.0,9.0,-9.0,0.0,4.0,-3.0,4.0,-3.0,-35.0,-54.0,-48.0,-49.0,-51.0,-60.0,-60.0,-67.0,-70.0,-65.0,-62.0,-62.0,-63.0,-62.0,-68.0,-76.0,-68.0,-63.0,-63.0,-61.0,-63.0,-63.0,-78.0,-63.0,-62.0,-57.0,-72.0,-81.0,-72.0,-80.0,-76.0,-54.0,-56.0,-64.0,-57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vichada,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victoria,1.0,0.0,11.0,5.0,6.0,9.0,13.0,18.0,8.0,10.0,10.0,10.0,12.0,16.0,16.0,6.0,14.0,11.0,11.0,10.0,12.0,10.0,12.0,-32.0,9.0,8.0,10.0,5.0,-2.0,-12.0,-3.0,-16.0,-24.0,-28.0,-29.0,-31.0,-42.0,-43.0,-56.0,-60.0,-63.0,-62.0,-59.0,-68.0,-66.0,-69.0,-69.0,-72.0,-69.0,-70.0,-74.0,-69.0,-70.0,-69.0,-68.0,-81.0,-72.0,-74.0,-79.0,-71.0,-70.0,-70.0,-68.0,-63.0,-66.0,-69.0,-68.0,-68.0,-68.0,-65.0,-62.0,-67.0,-67.0,-68.0,-71.0,-69.0,-69.0,-62.0,-63.0,-66.0,-64.0,-65.0,-65.0,-62.0,-61.0,-61.0,-65.0,-65.0,-64.0
Vidin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vienna,11.0,14.0,7.0,6.0,2.0,5.0,0.0,10.0,4.0,3.0,7.0,-1.0,1.0,-3.0,-1.0,1.0,3.0,-1.0,1.0,1.0,0.0,-2.0,5.0,-1.0,-1.0,-9.0,-11.0,-22.0,-34.0,-47.0,-60.0,-70.0,-69.0,-71.0,-70.0,-77.0,-77.0,-74.0,-73.0,-76.0,-74.0,-71.0,-66.0,-71.0,-72.0,-72.0,-70.0,-71.0,-71.0,-67.0,-65.0,-67.0,-67.0,-67.0,-66.0,-67.0,-62.0,-62.0,-79.0,-66.0,-62.0,-60.0,-60.0,-51.0,-66.0,-56.0,-56.0,-57.0,-57.0,-57.0,-51.0,-49.0,-53.0,-51.0,-56.0,-50.0,-65.0,-36.0,-49.0,-41.0,-44.0,-43.0,-41.0,-38.0,-29.0,-34.0,-41.0,-41.0,-43.0
Vihiga County,7.0,-12.0,-3.0,-3.0,-6.0,5.0,14.0,-1.0,3.0,7.0,-3.0,-2.0,9.0,11.0,7.0,-2.0,6.0,6.0,-2.0,16.0,9.0,17.0,5.0,1.0,6.0,11.0,9.0,12.0,4.0,-2.0,-9.0,-5.0,-5.0,-8.0,2.0,-11.0,-19.0,-24.0,-16.0,-22.0,-19.0,-18.0,-26.0,-24.0,-26.0,-17.0,-21.0,-22.0,-14.0,-20.0,-24.0,-31.0,-24.0,-17.0,-20.0,-35.0,-30.0,-32.0,-43.0,-29.0,-27.0,-34.0,-34.0,-41.0,-34.0,-35.0,-22.0,-27.0,-35.0,-30.0,-26.0,-28.0,-28.0,-24.0,-20.0,-16.0,-33.0,-30.0,-29.0,-24.0,-21.0,-30.0,-26.0,-22.0,-28.0,-22.0,-28.0,-12.0,-18.0
Viken,5.0,-6.0,-5.0,-6.0,-5.0,-12.0,-7.0,2.0,9.0,3.0,0.0,1.0,-1.0,-1.0,1.0,-2.0,0.0,-2.0,-1.0,3.0,-2.0,-5.0,-10.0,-4.0,-8.0,-11.0,-23.0,-43.0,-33.0,-52.0,-52.0,-54.0,-56.0,-58.0,-59.0,-43.0,-59.0,-63.0,-63.0,-62.0,-62.0,-63.0,-50.0,-59.0,-60.0,-55.0,-58.0,-63.0,-59.0,-47.0,-59.0,-52.0,-50.0,-57.0,-61.0,-61.0,-61.0,-54.0,-68.0,-56.0,-50.0,-54.0,-52.0,-33.0,-41.0,-45.0,-42.0,-45.0,-46.0,-51.0,-33.0,-45.0,-51.0,-46.0,-44.0,-46.0,-64.0,-30.0,-43.0,-43.0,-38.0,-39.0,-41.0,-41.0,-25.0,-55.0,-40.0,-40.0,-37.0
Vila Real District,20.0,11.0,7.0,2.0,7.0,11.0,8.0,0.0,0.0,47.0,16.0,2.0,4.0,6.0,-4.0,-4.0,0.0,-9.0,0.0,2.0,11.0,14.0,13.0,4.0,2.0,4.0,2.0,-11.0,-29.0,-55.0,-44.0,-49.0,-52.0,-59.0,-66.0,-69.0,-72.0,-62.0,-61.0,-66.0,-63.0,-65.0,-65.0,-72.0,-65.0,-68.0,-61.0,-57.0,-63.0,-63.0,-79.0,-62.0,-58.0,-57.0,-63.0,-82.0,-63.0,-77.0,-62.0,-53.0,-59.0,-65.0,-63.0,-69.0,-74.0,-66.0,-65.0,-58.0,-59.0,-60.0,-68.0,-72.0,-64.0,-66.0,-62.0,-55.0,-78.0,-59.0,-61.0,-50.0,-49.0,-45.0,-44.0,-45.0,-49.0,-49.0,-46.0,-41.0,-46.0
Viljandi County,0.0,0.0,-2.0,-6.0,-4.0,9.0,13.0,0.0,0.0,-2.0,13.0,6.0,0.0,7.0,0.0,0.0,9.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,11.0,-2.0,-2.0,-7.0,-19.0,0.0,-32.0,-32.0,-45.0,-28.0,-31.0,-26.0,0.0,-32.0,-30.0,-36.0,-28.0,-42.0,-33.0,-42.0,-40.0,-43.0,-40.0,-43.0,-53.0,-35.0,0.0,-30.0,-21.0,-28.0,-20.0,-38.0,-35.0,-44.0,-32.0,-38.0,-34.0,-35.0,-38.0,-17.0,,-25.0,-15.0,-13.0,-15.0,-25.0,-11.0,,-25.0,-31.0,-24.0,-7.0,-17.0,-2.0,,-23.0,-13.0,-9.0,-2.0,2.0,0.0,,-12.0,-1.0,1.0
